ID,smina_affinity
CHEMBL461967_gnina_8,-7.80534
CHEMBL461967_gnina_9,-7.46515
CHEMBL461967_gnina_10,-8.41167
CHEMBL466174_gnina_1,-8.36053
CHEMBL466174_gnina_2,-8.66431
CHEMBL466174_gnina_3,-8.63409
CHEMBL466174_gnina_4,-8.63752
CHEMBL466174_gnina_5,-7.88695
CHEMBL466174_gnina_6,-7.70610
CHEMBL466174_gnina_7,-7.51655
CHEMBL466174_gnina_8,-8.42533
CHEMBL466174_gnina_9,-8.30654
CHEMBL466174_gnina_10,-7.78754
CHEMBL473543_gnina_1,-7.72111
CHEMBL473543_gnina_2,-7.60157
CHEMBL473543_gnina_3,-8.51462
CHEMBL473543_gnina_4,-8.32108
CHEMBL473543_gnina_5,-7.77923
CHEMBL473543_gnina_6,-7.93926
CHEMBL473543_gnina_7,-7.66539
CHEMBL473543_gnina_8,-8.88368
CHEMBL473543_gnina_9,-8.15340
CHEMBL473543_gnina_10,-8.09621
CHEMBL4745521_gnina_1,-7.88085
CHEMBL4745521_gnina_2,-8.44759
CHEMBL4745521_gnina_3,-8.20647
CHEMBL4745521_gnina_4,-9.40231
CHEMBL4745521_gnina_5,-8.70600
CHEMBL4745521_gnina_6,-7.79936
CHEMBL4745521_gnina_7,-7.98617
CHEMBL4745521_gnina_8,-7.68598
CHEMBL4745521_gnina_9,-8.68178
CHEMBL4745521_gnina_10,-8.21031
CHEMBL4749501_gnina_1,-8.77656
CHEMBL4749501_gnina_2,-8.13863
CHEMBL4749501_gnina_3,-9.12206
CHEMBL4749501_gnina_4,-8.59382
CHEMBL4749501_gnina_5,-8.63646
CHEMBL4749501_gnina_6,-7.80243
CHEMBL4749501_gnina_7,-8.47646
CHEMBL4749501_gnina_8,-8.38761
CHEMBL4749501_gnina_9,-7.88818
CHEMBL4749501_gnina_10,-8.38504
CHEMBL4750734_gnina_1,-8.48099
CHEMBL4750734_gnina_2,-7.28420
CHEMBL4750734_gnina_3,-7.32300
CHEMBL4750734_gnina_4,-7.98715
CHEMBL4750734_gnina_5,-7.92313
CHEMBL4750734_gnina_6,-7.74768
CHEMBL4750734_gnina_7,-8.57008
CHEMBL4750734_gnina_8,-8.20782
CHEMBL4750734_gnina_9,-7.98243
CHEMBL4750734_gnina_10,-7.82999
CHEMBL4759072_gnina_1,-8.64771
CHEMBL4759072_gnina_2,-8.27670
CHEMBL4759072_gnina_3,-8.05020
CHEMBL4759072_gnina_4,-7.96469
CHEMBL4759072_gnina_5,-8.36055
CHEMBL4759072_gnina_6,-8.38216
CHEMBL4759072_gnina_7,-8.83015
CHEMBL4759072_gnina_8,-8.60204
CHEMBL4759072_gnina_9,-8.17354
CHEMBL4759072_gnina_10,-7.86578
CHEMBL4759414_gnina_1,-8.22624
CHEMBL4759414_gnina_2,-8.16539
CHEMBL4759414_gnina_3,-9.01804
CHEMBL4759414_gnina_4,-8.83201
CHEMBL4759414_gnina_5,-9.33801
CHEMBL4759414_gnina_6,-8.12463
CHEMBL4759414_gnina_7,-8.27742
CHEMBL4759414_gnina_8,-8.99337
CHEMBL4759414_gnina_9,-9.36460
CHEMBL4759414_gnina_10,-8.60302
CHEMBL4776056_gnina_1,-9.04630
CHEMBL4776056_gnina_2,-9.23102
CHEMBL4776056_gnina_3,-9.64676
CHEMBL4776056_gnina_4,-8.72049
CHEMBL4776056_gnina_5,-8.52860
CHEMBL4776056_gnina_6,-9.15623
CHEMBL4776056_gnina_7,-8.54777
CHEMBL4776056_gnina_8,-8.91080
CHEMBL4776056_gnina_9,-8.87192
CHEMBL4776056_gnina_10,-8.76229
CHEMBL4787951_gnina_1,-8.71771
CHEMBL4787951_gnina_2,-8.59162
CHEMBL4787951_gnina_3,-8.73050
CHEMBL4787951_gnina_4,-8.06263
CHEMBL4787951_gnina_5,-7.90957
CHEMBL4787951_gnina_6,-8.65989
CHEMBL4787951_gnina_7,-7.59699
CHEMBL4787951_gnina_8,-8.03504
CHEMBL4787951_gnina_9,-8.27630
CHEMBL4787951_gnina_10,-8.05533
CHEMBL4794670_gnina_1,-9.08265
CHEMBL4794670_gnina_2,-8.63042
CHEMBL4794670_gnina_3,-9.13155
CHEMBL4794670_gnina_4,-8.79161
CHEMBL4794670_gnina_5,-8.14795
CHEMBL4794670_gnina_6,-8.85264
CHEMBL4794670_gnina_7,-9.36561
CHEMBL4794670_gnina_8,-7.83185
CHEMBL4794670_gnina_9,-7.87081
CHEMBL4794670_gnina_10,-8.59649
CHEMBL485065_gnina_1,-6.91205
CHEMBL485065_gnina_2,-7.05376
CHEMBL485065_gnina_3,-6.49021
CHEMBL485065_gnina_4,-6.77753
CHEMBL485065_gnina_5,-6.99012
CHEMBL485065_gnina_6,-7.15891
CHEMBL4228672_flexx_10,-6.01399
CHEMBL3263359_flexx_01,-5.87891
CHEMBL3263359_flexx_02,-5.69424
CHEMBL3263359_flexx_03,-7.35639
CHEMBL3263359_flexx_04,-7.20326
CHEMBL3263359_flexx_05,-3.79011
CHEMBL3263359_flexx_06,-5.32193
CHEMBL3263359_flexx_07,-3.72041
CHEMBL3263359_flexx_08,-5.91160
CHEMBL3263359_flexx_09,-4.90170
CHEMBL3263359_flexx_10,-5.35580
CHEMBL5192038_flexx_01,-4.19532
CHEMBL5192038_flexx_02,-2.67443
CHEMBL5192038_flexx_03,-3.00510
CHEMBL5192038_flexx_04,-3.90896
CHEMBL5192038_flexx_05,-1.29607
CHEMBL5192038_flexx_06,0.58386
CHEMBL5192038_flexx_07,-1.41137
CHEMBL5192038_flexx_08,-4.13633
CHEMBL5192038_flexx_09,-2.76629
CHEMBL5192038_flexx_10,-2.00490
CHEMBL3623286_flexx_01,-4.30252
CHEMBL3623286_flexx_02,-5.34998
CHEMBL3623286_flexx_03,-2.14122
CHEMBL3623286_flexx_04,-2.85774
CHEMBL3623286_flexx_05,-5.62526
CHEMBL3623286_flexx_06,-2.37319
CHEMBL3623286_flexx_07,-5.19714
CHEMBL3623286_flexx_08,-2.32597
CHEMBL3623286_flexx_09,-7.91090
CHEMBL3623286_flexx_10,-1.81983
CHEMBL2031296_flexx_01,-5.83030
CHEMBL2031296_flexx_02,-4.19572
CHEMBL2031296_flexx_03,-6.15047
CHEMBL2031296_flexx_04,-6.26454
CHEMBL2031296_flexx_05,-2.47798
CHEMBL2031296_flexx_06,-2.16582
CHEMBL2031296_flexx_07,-5.90068
CHEMBL2031296_flexx_08,-4.07411
CHEMBL2031296_flexx_09,-6.64150
CHEMBL2031296_flexx_10,-3.46874
CHEMBL3741026_flexx_01,-5.25709
CHEMBL3741026_flexx_02,-5.11588
CHEMBL3741026_flexx_03,-3.24296
CHEMBL3741026_flexx_04,-3.70360
CHEMBL3741026_flexx_05,-5.78432
CHEMBL3741026_flexx_06,-3.45710
CHEMBL3741026_flexx_07,-2.01678
CHEMBL3741026_flexx_08,-3.03651
CHEMBL3741026_flexx_09,-4.90697
CHEMBL3741026_flexx_10,-4.94696
CHEMBL3221557_flexx_01,-3.99273
CHEMBL3221557_flexx_02,-3.92068
CHEMBL3221557_flexx_03,-3.29986
CHEMBL3221557_flexx_04,-3.86965
CHEMBL3221557_flexx_05,-3.17657
CHEMBL3221557_flexx_06,-3.79842
CHEMBL3221557_flexx_07,-4.05482
CHEMBL3221557_flexx_08,-3.93307
CHEMBL3221557_flexx_09,-3.86631
CHEMBL3221557_flexx_10,-5.09510
CHEMBL4164936_flexx_01,-1.35261
CHEMBL4164936_flexx_02,-1.31303
CHEMBL4164936_flexx_03,-6.25181
CHEMBL4164936_flexx_04,-3.57129
CHEMBL4164936_flexx_05,-3.80318
CHEMBL4164936_flexx_06,-1.65914
CHEMBL4164936_flexx_07,-2.00803
CHEMBL4164936_flexx_08,-4.46677
CHEMBL4164936_flexx_09,-4.70840
CHEMBL4164936_flexx_10,-5.04661
CHEMBL593760_flexx_01,-3.53106
CHEMBL593760_flexx_02,0.10448
CHEMBL593760_flexx_03,-3.03614
CHEMBL593760_flexx_04,-0.82580
CHEMBL593760_flexx_05,-2.59042
CHEMBL593760_flexx_06,-2.09938
CHEMBL593760_flexx_07,-2.15748
CHEMBL593760_flexx_08,-0.13964
CHEMBL593760_flexx_09,-0.24975
CHEMBL593760_flexx_10,-0.95999
CHEMBL3425665_flexx_01,-4.04408
CHEMBL3425665_flexx_02,-4.51299
CHEMBL3425665_flexx_03,-4.47384
CHEMBL3425665_flexx_04,-4.53979
CHEMBL3425665_flexx_05,-4.10612
CHEMBL3425665_flexx_06,-4.01482
CHEMBL3425665_flexx_07,-2.48539
CHEMBL3425665_flexx_08,-6.76577
CHEMBL3425665_flexx_09,-5.52097
CHEMBL3425665_flexx_10,-2.27465
CHEMBL308672_flexx_01,-6.29795
CHEMBL308672_flexx_02,-6.49608
CHEMBL308672_flexx_03,-6.11600
CHEMBL308672_flexx_04,-5.22061
CHEMBL308672_flexx_05,-4.67645
CHEMBL308672_flexx_06,-5.23304
CHEMBL308672_flexx_07,-4.68316
CHEMBL308672_flexx_08,-4.58937
CHEMBL308672_flexx_09,-5.12808
CHEMBL308672_flexx_10,-3.76133
CHEMBL425402_flexx_01,-7.19975
CHEMBL425402_flexx_02,-4.09979
CHEMBL425402_flexx_03,-4.97551
CHEMBL425402_flexx_04,-5.00120
CHEMBL425402_flexx_05,-6.14737
CHEMBL425402_flexx_06,-5.89721
CHEMBL425402_flexx_07,-7.69589
CHEMBL425402_flexx_08,-6.90526
CHEMBL425402_flexx_09,-6.75357
CHEMBL425402_flexx_10,-6.82373
CHEMBL589561_flexx_01,-4.85352
CHEMBL589561_flexx_02,-2.72606
CHEMBL589561_flexx_03,-2.95806
CHEMBL589561_flexx_04,-2.03349
CHEMBL589561_flexx_05,-3.59739
CHEMBL589561_flexx_06,-4.86719
CHEMBL589561_flexx_07,-1.77965
CHEMBL589561_flexx_08,-3.10972
CHEMBL589561_flexx_09,-1.97999
CHEMBL589561_flexx_10,-2.06190
CHEMBL5192318_flexx_01,-3.74888
CHEMBL5192318_flexx_02,-5.02003
CHEMBL5192318_flexx_03,-5.79027
CHEMBL5192318_flexx_04,-2.64984
CHEMBL5192318_flexx_05,-1.77748
CHEMBL5192318_flexx_06,-3.77548
CHEMBL5192318_flexx_07,-0.18774
CHEMBL5192318_flexx_08,-2.49614
CHEMBL5192318_flexx_09,-5.54273
CHEMBL5192318_flexx_10,-4.99602
CHEMBL3671487_flexx_01,-3.66209
CHEMBL3671487_flexx_02,-2.84971
CHEMBL3671487_flexx_03,-3.56560
CHEMBL3671487_flexx_04,-4.90289
CHEMBL3671487_flexx_05,-4.10067
CHEMBL3671487_flexx_06,-3.57659
CHEMBL3671487_flexx_07,-4.25455
CHEMBL3671487_flexx_08,-4.96248
CHEMBL3671487_flexx_09,-4.63734
CHEMBL3671487_flexx_10,-3.05154
CHEMBL80540_flexx_01,-4.13753
CHEMBL80540_flexx_02,-4.85716
CHEMBL80540_flexx_03,-4.04869
CHEMBL80540_flexx_04,-5.17662
CHEMBL80540_flexx_05,-5.18463
CHEMBL80540_flexx_06,-3.09164
CHEMBL80540_flexx_07,-2.43306
CHEMBL80540_flexx_08,-2.33411
CHEMBL80540_flexx_09,-4.93950
CHEMBL80540_flexx_10,-4.84456
CHEMBL3087206_flexx_1,-2.16899
CHEMBL3087206_flexx_2,0.54852
CHEMBL3087206_flexx_3,-2.31963
CHEMBL3087206_flexx_4,-2.30448
CHEMBL3087206_flexx_5,-2.22555
CHEMBL3087206_flexx_6,-1.72530
CHEMBL3087206_flexx_7,-1.06978
CHEMBL2424794_flexx_01,-6.44946
CHEMBL2424794_flexx_02,-3.65968
CHEMBL2424794_flexx_03,-5.63480
CHEMBL2424794_flexx_04,-5.46626
CHEMBL2424794_flexx_05,-6.56377
CHEMBL2424794_flexx_06,-5.97543
CHEMBL2424794_flexx_07,-3.80203
CHEMBL2424794_flexx_08,-3.63029
CHEMBL2424794_flexx_09,-3.86393
CHEMBL2424794_flexx_10,-4.07200
CHEMBL1928944_flexx_01,-5.63350
CHEMBL1928944_flexx_02,-5.47468
CHEMBL1928944_flexx_03,-4.76217
CHEMBL1928944_flexx_04,-4.68375
CHEMBL1928944_flexx_05,-4.40056
CHEMBL1928944_flexx_06,-4.84037
CHEMBL1928944_flexx_07,-2.02728
CHEMBL1928944_flexx_08,-4.77221
CHEMBL1928944_flexx_09,-4.33853
CHEMBL1928944_flexx_10,-3.99279
CHEMBL31815_flexx_01,-6.09928
CHEMBL31815_flexx_02,-6.30936
CHEMBL31815_flexx_03,-6.09441
CHEMBL31815_flexx_04,-6.24559
CHEMBL31815_flexx_05,-6.67548
CHEMBL31815_flexx_06,-5.63075
CHEMBL31815_flexx_07,-6.19767
CHEMBL31815_flexx_08,-5.58486
CHEMBL31815_flexx_09,-6.66116
CHEMBL31815_flexx_10,-6.58351
CHEMBL4439338_flexx_01,-4.41699
CHEMBL4439338_flexx_02,-4.42611
CHEMBL4439338_flexx_03,-4.33998
CHEMBL4439338_flexx_04,-3.72257
CHEMBL4439338_flexx_05,-3.73170
CHEMBL4439338_flexx_06,-4.53698
CHEMBL4439338_flexx_07,-4.54610
CHEMBL4439338_flexx_08,-2.65348
CHEMBL4439338_flexx_09,-5.49683
CHEMBL4439338_flexx_10,-5.63360
CHEMBL594810_flexx_01,-3.18010
CHEMBL594810_flexx_02,-3.14927
CHEMBL594810_flexx_03,-3.01637
CHEMBL594810_flexx_04,-6.00674
CHEMBL594810_flexx_05,-5.35256
CHEMBL594810_flexx_06,-4.53161
CHEMBL594810_flexx_07,-4.63045
CHEMBL594810_flexx_08,-3.48816
CHEMBL594810_flexx_09,-3.22765
CHEMBL594810_flexx_10,-4.85174
CHEMBL3818970_flexx_01,-2.00474
CHEMBL3818970_flexx_02,-5.70099
CHEMBL3818970_flexx_03,-1.96313
CHEMBL3818970_flexx_04,-5.66880
CHEMBL3818970_flexx_05,-5.30250
CHEMBL3818970_flexx_06,-5.62486
CHEMBL3818970_flexx_07,-5.27682
CHEMBL3818970_flexx_08,-5.53573
CHEMBL3818970_flexx_09,-5.13270
CHEMBL3818970_flexx_10,-5.54990
CHEMBL1204261_flexx_01,-4.29701
CHEMBL1204261_flexx_02,-5.32928
CHEMBL1204261_flexx_03,-5.44223
CHEMBL1204261_flexx_04,-5.04448
CHEMBL1204261_flexx_05,-5.35955
CHEMBL1204261_flexx_06,-5.18111
CHEMBL1204261_flexx_07,-5.17393
CHEMBL1204261_flexx_08,-5.73356
CHEMBL1204261_flexx_09,-4.61164
CHEMBL1204261_flexx_10,-5.72793
CHEMBL1242294_flexx_01,-7.26792
CHEMBL1242294_flexx_02,-5.51646
CHEMBL1242294_flexx_03,-7.42175
CHEMBL1242294_flexx_04,-5.14709
CHEMBL1242294_flexx_05,-6.43431
CHEMBL1242294_flexx_06,-6.26599
CHEMBL1242294_flexx_07,-7.03591
CHEMBL1242294_flexx_08,-5.23392
CHEMBL1242294_flexx_09,-6.50877
CHEMBL1242294_flexx_10,-6.25903
CHEMBL4745521_flexx_01,-4.96502
CHEMBL4745521_flexx_02,-4.73636
CHEMBL4745521_flexx_03,-6.62555
CHEMBL4745521_flexx_04,-6.37196
CHEMBL4745521_flexx_05,-6.46615
CHEMBL4745521_flexx_06,-6.24184
CHEMBL4745521_flexx_07,-6.37511
CHEMBL4745521_flexx_08,-6.43311
CHEMBL4745521_flexx_09,-5.46229
CHEMBL4745521_flexx_10,-6.49042
CHEMBL5082074_flexx_01,-4.68039
CHEMBL5082074_flexx_02,-4.66319
CHEMBL5082074_flexx_03,-4.02700
CHEMBL5082074_flexx_04,-4.00980
CHEMBL5082074_flexx_05,-2.97979
CHEMBL5082074_flexx_06,-2.97142
CHEMBL5082074_flexx_07,-5.52385
CHEMBL5082074_flexx_08,-5.52161
CHEMBL5082074_flexx_09,-6.35698
CHEMBL5082074_flexx_10,-6.36076
CHEMBL3676349_flexx_01,-5.53492
CHEMBL3676349_flexx_02,-5.05043
CHEMBL3676349_flexx_03,-5.95890
CHEMBL3676349_flexx_04,-5.18056
CHEMBL3676349_flexx_05,-5.90983
CHEMBL3676349_flexx_06,-5.65391
CHEMBL3676349_flexx_07,-5.92249
CHEMBL3676349_flexx_08,-6.27646
CHEMBL3676349_flexx_09,-5.41944
CHEMBL3676349_flexx_10,-5.12423
CHEMBL4226702_flexx_01,-4.46983
CHEMBL4226702_flexx_02,-4.50733
CHEMBL4226702_flexx_03,-5.19755
CHEMBL4226702_flexx_04,-5.08920
CHEMBL4226702_flexx_05,-6.97530
CHEMBL4226702_flexx_06,-6.43058
CHEMBL4226702_flexx_07,-4.61863
CHEMBL4226702_flexx_08,-6.44989
CHEMBL4226702_flexx_09,-4.31090
CHEMBL4226702_flexx_10,-5.14158
CHEMBL3671562_flexx_01,-6.18984
CHEMBL3671562_flexx_02,-4.83998
CHEMBL3671562_flexx_03,-6.26391
CHEMBL3671562_flexx_04,-4.28972
CHEMBL3671562_flexx_05,-6.25146
CHEMBL3671562_flexx_06,-5.80493
CHEMBL3671562_flexx_07,-3.86518
CHEMBL3671562_flexx_08,-4.84297
CHEMBL3671562_flexx_09,-4.13756
CHEMBL3671562_flexx_10,-4.15888
CHEMBL3676384_flexx_01,-3.32521
CHEMBL3676384_flexx_02,-1.54751
CHEMBL3676384_flexx_03,-1.60782
CHEMBL3676384_flexx_04,-3.59689
CHEMBL3676384_flexx_05,-1.65325
CHEMBL3676384_flexx_06,-3.99148
CHEMBL3676384_flexx_07,-1.72119
CHEMBL3676384_flexx_08,-1.10102
CHEMBL3676384_flexx_09,-2.86853
CHEMBL3676384_flexx_10,-4.02103
CHEMBL3746557_flexx_01,-5.14166
CHEMBL3746557_flexx_02,-5.17932
CHEMBL3746557_flexx_03,-6.44652
CHEMBL3746557_flexx_04,-5.48601
CHEMBL3746557_flexx_05,-5.49082
CHEMBL3746557_flexx_06,-5.36470
CHEMBL3746557_flexx_07,-6.45618
CHEMBL3746557_flexx_08,-4.65292
CHEMBL3746557_flexx_09,-5.75546
CHEMBL3746557_flexx_10,-6.46012
CHEMBL4091284_flexx_01,-6.16119
CHEMBL4091284_flexx_02,-6.62119
CHEMBL4091284_flexx_03,-6.88217
CHEMBL4091284_flexx_04,-5.78604
CHEMBL4091284_flexx_05,-7.21449
CHEMBL4091284_flexx_06,-4.85229
CHEMBL4091284_flexx_07,-5.10974
CHEMBL4091284_flexx_08,-6.90559
CHEMBL4091284_flexx_09,-7.48797
CHEMBL4091284_flexx_10,-6.60157
CHEMBL485065_flexx_01,-5.33132
CHEMBL485065_flexx_02,-6.30974
CHEMBL485065_flexx_03,-5.30700
CHEMBL485065_flexx_04,-5.59535
CHEMBL485065_flexx_05,-4.83243
CHEMBL485065_flexx_06,-4.88735
CHEMBL485065_flexx_07,-2.60917
CHEMBL485065_flexx_08,-5.42198
CHEMBL485065_flexx_09,-2.53574
CHEMBL485065_flexx_10,-6.43389
CHEMBL127223_flexx_01,-4.26414
CHEMBL127223_flexx_02,-4.78729
CHEMBL127223_flexx_03,-4.89046
CHEMBL127223_flexx_04,-5.43120
CHEMBL127223_flexx_05,-4.34249
CHEMBL127223_flexx_06,-5.62241
CHEMBL127223_flexx_07,-4.59876
CHEMBL127223_flexx_08,-4.63256
CHEMBL127223_flexx_09,-4.58412
CHEMBL127223_flexx_10,-3.94960
CHEMBL4549626_flexx_01,-2.17622
CHEMBL4549626_flexx_02,-2.12295
CHEMBL4549626_flexx_03,-2.10332
CHEMBL4549626_flexx_04,-2.04831
CHEMBL4549626_flexx_05,-4.35190
CHEMBL4549626_flexx_06,-4.29495
CHEMBL4549626_flexx_07,-4.22027
CHEMBL4549626_flexx_08,-4.15480
CHEMBL4549626_flexx_09,-5.00254
CHEMBL4549626_flexx_10,-5.03084
CHEMBL2048793_flexx_01,-5.62553
CHEMBL2048793_flexx_02,-4.54373
CHEMBL2048793_flexx_03,-5.64961
CHEMBL2048793_flexx_04,-5.85103
CHEMBL2048793_flexx_05,-3.64309
CHEMBL2048793_flexx_06,-3.83193
CHEMBL2048793_flexx_07,-5.04712
CHEMBL2048793_flexx_08,-2.20659
CHEMBL2048793_flexx_09,-4.68228
CHEMBL2048793_flexx_10,-5.75160
CHEMBL5180325_flexx_01,-4.98439
CHEMBL5180325_flexx_02,-5.02641
CHEMBL5180325_flexx_03,-2.69501
CHEMBL5180325_flexx_04,-2.98129
CHEMBL5180325_flexx_05,-6.40235
CHEMBL5180325_flexx_06,-5.72962
CHEMBL5180325_flexx_07,-4.20025
CHEMBL5180325_flexx_08,-1.40424
CHEMBL5180325_flexx_09,-4.43377
CHEMBL5180325_flexx_10,-3.09417
CHEMBL3613695_flexx_01,-4.34735
CHEMBL3613695_flexx_02,-4.60476
CHEMBL3613695_flexx_03,-4.00098
CHEMBL3613695_flexx_04,-2.99751
CHEMBL3613695_flexx_05,-4.12076
CHEMBL3613695_flexx_06,-2.61823
CHEMBL3613695_flexx_07,-3.70164
CHEMBL3613695_flexx_08,-1.62263
CHEMBL3613695_flexx_09,-4.02274
CHEMBL3613695_flexx_10,-2.95509
CHEMBL255871_flexx_01,-6.85783
CHEMBL255871_flexx_02,-5.57113
CHEMBL255871_flexx_03,-6.78910
CHEMBL255871_flexx_04,-5.84304
CHEMBL255871_flexx_05,-5.23560
CHEMBL255871_flexx_06,-6.97578
CHEMBL255871_flexx_07,-6.82468
CHEMBL255871_flexx_08,-7.26154
CHEMBL255871_flexx_09,-5.17095
CHEMBL255871_flexx_10,-7.10200
CHEMBL141238_flexx_01,-3.92945
CHEMBL141238_flexx_02,-2.61844
CHEMBL141238_flexx_03,-2.35302
CHEMBL141238_flexx_04,-6.44011
CHEMBL141238_flexx_05,-5.34636
CHEMBL141238_flexx_06,-4.28550
CHEMBL141238_flexx_07,-4.36829
CHEMBL141238_flexx_08,-5.22175
CHEMBL141238_flexx_09,-6.60610
CHEMBL141238_flexx_10,-4.86581
CHEMBL3218002_flexx_01,-4.38434
CHEMBL3218002_flexx_02,-4.93569
CHEMBL3218002_flexx_03,-5.00134
CHEMBL3218002_flexx_04,-4.34485
CHEMBL3218002_flexx_05,-2.13599
CHEMBL3218002_flexx_06,-5.69441
CHEMBL3218002_flexx_07,-2.40324
CHEMBL3218002_flexx_08,-7.42293
CHEMBL3218002_flexx_09,-5.55254
CHEMBL3218002_flexx_10,-6.14212
CHEMBL4284413_flexx_01,-5.89804
CHEMBL4284413_flexx_02,-6.12399
CHEMBL4284413_flexx_03,-4.81665
CHEMBL4284413_flexx_04,-6.36733
CHEMBL4284413_flexx_05,-4.68090
CHEMBL4284413_flexx_06,-4.38665
CHEMBL4284413_flexx_07,-3.79525
CHEMBL4284413_flexx_08,-5.08717
CHEMBL4284413_flexx_09,-6.22443
CHEMBL4284413_flexx_10,-4.99477
CHEMBL154822_flexx_01,-5.25901
CHEMBL154822_flexx_02,-5.25968
CHEMBL154822_flexx_03,-4.30016
CHEMBL154822_flexx_04,-5.14212
CHEMBL154822_flexx_05,-4.99289
CHEMBL154822_flexx_06,-4.01055
CHEMBL154822_flexx_07,-4.11744
CHEMBL154822_flexx_08,-3.94877
CHEMBL154822_flexx_09,-4.00437
CHEMBL154822_flexx_10,1.44279
CHEMBL419137_flexx_01,-5.50366
CHEMBL419137_flexx_02,-4.99161
CHEMBL419137_flexx_03,-5.08050
CHEMBL419137_flexx_04,-6.78544
CHEMBL419137_flexx_05,-5.08824
CHEMBL419137_flexx_06,-6.65020
CHEMBL419137_flexx_07,-2.83493
CHEMBL419137_flexx_08,-2.13371
CHEMBL419137_flexx_09,-3.95315
CHEMBL419137_flexx_10,-2.77610
CHEMBL5178754_flexx_01,-5.06163
CHEMBL5178754_flexx_02,-2.09876
CHEMBL5178754_flexx_03,-1.42321
CHEMBL5178754_flexx_04,-1.22107
CHEMBL5178754_flexx_05,-3.98159
CHEMBL5178754_flexx_06,-4.63849
CHEMBL5178754_flexx_07,-1.96586
CHEMBL5178754_flexx_08,-2.71072
CHEMBL5178754_flexx_09,-3.62693
CHEMBL5178754_flexx_10,-3.17094
CHEMBL4794670_flexx_01,-3.79758
CHEMBL4794670_flexx_02,-3.21617
CHEMBL4794670_flexx_03,-2.04679
CHEMBL4794670_flexx_04,-3.43745
CHEMBL4794670_flexx_05,2.72806
CHEMBL4794670_flexx_06,-4.37667
CHEMBL4794670_flexx_07,-0.50292
CHEMBL4794670_flexx_08,-4.11974
CHEMBL4794670_flexx_09,-5.19261
CHEMBL4794670_flexx_10,-3.68736
CHEMBL3937527_flexx_01,-3.02387
CHEMBL3937527_flexx_02,-2.64769
CHEMBL3937527_flexx_03,-2.17012
CHEMBL3937527_flexx_04,-5.30469
CHEMBL3937527_flexx_05,-5.20598
CHEMBL3937527_flexx_06,-0.10891
CHEMBL3937527_flexx_07,-2.30708
CHEMBL3937527_flexx_08,-2.60127
CHEMBL3937527_flexx_09,-1.91741
CHEMBL3937527_flexx_10,-1.40625
CHEMBL3325480_flexx_01,-2.49865
CHEMBL3325480_flexx_02,-0.94215
CHEMBL3325480_flexx_03,-2.89924
CHEMBL3325480_flexx_04,-1.74215
CHEMBL3325480_flexx_05,-0.92960
CHEMBL3325480_flexx_06,-5.77135
CHEMBL3325480_flexx_07,-5.75195
CHEMBL3325480_flexx_08,-5.00490
CHEMBL3325480_flexx_09,-1.64179
CHEMBL3325480_flexx_10,-4.46207
CHEMBL1241948_flexx_01,-6.81872
CHEMBL1241948_flexx_02,-6.65858
CHEMBL1241948_flexx_03,-6.94185
CHEMBL1241948_flexx_04,-6.77418
CHEMBL1241948_flexx_05,-6.10466
CHEMBL1241948_flexx_06,-7.12208
CHEMBL1241948_flexx_07,-6.28613
CHEMBL1241948_flexx_08,-6.45824
CHEMBL1241948_flexx_09,-5.37954
CHEMBL1241948_flexx_10,-6.82881
CHEMBL4071170_flexx_01,-5.13684
CHEMBL4071170_flexx_02,-6.36967
CHEMBL4071170_flexx_03,-6.00744
CHEMBL4071170_flexx_04,-4.01195
CHEMBL4071170_flexx_05,-6.28364
CHEMBL4071170_flexx_06,-4.74839
CHEMBL4071170_flexx_07,-3.17324
CHEMBL4071170_flexx_08,-5.45903
CHEMBL4071170_flexx_09,-3.84996
CHEMBL4071170_flexx_10,-3.83104
CHEMBL2064379_flexx_01,-5.43243
CHEMBL2064379_flexx_02,-4.99165
CHEMBL2064379_flexx_03,-5.00936
CHEMBL2064379_flexx_04,-4.89432
CHEMBL2064379_flexx_05,-6.19767
CHEMBL2064379_flexx_06,-6.19831
CHEMBL2064379_flexx_07,-5.49034
CHEMBL2064379_flexx_08,-6.15011
CHEMBL2064379_flexx_09,-5.92626
CHEMBL2064379_flexx_10,-6.10398
CHEMBL3132872_flexx_01,-6.01179
CHEMBL3132872_flexx_02,-5.36669
CHEMBL3132872_flexx_03,-2.47947
CHEMBL3132872_flexx_04,-2.86342
CHEMBL3132872_flexx_05,-2.75887
CHEMBL3132872_flexx_06,-5.95362
CHEMBL3132872_flexx_07,-5.09079
CHEMBL3132872_flexx_08,-5.40860
CHEMBL3132872_flexx_09,-1.98684
CHEMBL3132872_flexx_10,-4.82051
CHEMBL77452_flexx_01,-6.09187
CHEMBL77452_flexx_02,-5.00443
CHEMBL77452_flexx_03,-7.26813
CHEMBL77452_flexx_04,-5.62319
CHEMBL77452_flexx_05,-6.22812
CHEMBL77452_flexx_06,-3.62263
CHEMBL77452_flexx_07,-6.67654
CHEMBL77452_flexx_08,-5.40142
CHEMBL77452_flexx_09,-6.15215
CHEMBL77452_flexx_10,-6.11926
CHEMBL367625_flexx_01,-5.42628
CHEMBL367625_flexx_02,-6.30996
CHEMBL367625_flexx_03,-5.71135
CHEMBL367625_flexx_04,-6.45732
CHEMBL367625_flexx_05,-5.85003
CHEMBL367625_flexx_06,-5.04869
CHEMBL367625_flexx_07,-5.59688
