ID,LinF9
CHEMBL3133894_gnina_8,-6.32845
CHEMBL3133894_gnina_9,-7.46912
CHEMBL3133894_gnina_10,-6.92346
CHEMBL31815_gnina_1,-7.31540
CHEMBL31815_gnina_2,-7.82321
CHEMBL31815_gnina_3,-7.55135
CHEMBL31815_gnina_4,-6.89284
CHEMBL31815_gnina_5,-7.48933
CHEMBL31815_gnina_6,-7.40559
CHEMBL31815_gnina_7,-6.82488
CHEMBL31815_gnina_8,-7.35403
CHEMBL31815_gnina_9,-7.39951
CHEMBL31815_gnina_10,-7.81763
CHEMBL3218002_gnina_1,-8.40369
CHEMBL3218002_gnina_2,-7.90167
CHEMBL3218002_gnina_3,-8.05960
CHEMBL3218002_gnina_4,-8.23920
CHEMBL3218002_gnina_5,-8.08788
CHEMBL3218002_gnina_6,-7.42510
CHEMBL3218002_gnina_7,-7.51180
CHEMBL3218002_gnina_8,-8.12252
CHEMBL3218002_gnina_9,-7.45902
CHEMBL3218002_gnina_10,-7.82081
CHEMBL3221557_gnina_1,-6.83902
CHEMBL3221557_gnina_2,-7.41913
CHEMBL3221557_gnina_3,-6.49663
CHEMBL3221557_gnina_4,-5.85725
CHEMBL3221557_gnina_5,-7.43789
CHEMBL3221557_gnina_6,-6.81308
CHEMBL3221557_gnina_7,-7.46388
CHEMBL3221557_gnina_8,-6.84755
CHEMBL3221557_gnina_9,-7.39136
CHEMBL3221557_gnina_10,-6.42444
CHEMBL3237939_gnina_1,-6.03655
CHEMBL3237939_gnina_2,-5.73147
CHEMBL3237939_gnina_3,-4.65170
CHEMBL3237939_gnina_4,-7.20334
CHEMBL3237939_gnina_5,-5.45733
CHEMBL3237939_gnina_6,-7.37579
CHEMBL3237939_gnina_7,-5.04897
CHEMBL3237939_gnina_8,-5.48296
CHEMBL3237939_gnina_9,-6.44875
CHEMBL3237939_gnina_10,-6.70547
CHEMBL3263359_gnina_1,-10.51122
CHEMBL3263359_gnina_2,-9.72686
CHEMBL3263359_gnina_3,-9.28585
CHEMBL3263359_gnina_4,-9.50332
CHEMBL3263359_gnina_5,-10.41983
CHEMBL3263359_gnina_6,-8.79346
CHEMBL3263359_gnina_7,-9.71132
CHEMBL3263359_gnina_8,-10.04844
CHEMBL3263359_gnina_9,-9.76191
CHEMBL3263359_gnina_10,-9.67993
CHEMBL329183_gnina_1,-6.79304
CHEMBL329183_gnina_2,-6.90579
CHEMBL329183_gnina_3,-7.16437
CHEMBL329183_gnina_4,-7.27614
CHEMBL329183_gnina_5,-7.10339
CHEMBL329183_gnina_6,-6.93679
CHEMBL329183_gnina_7,-6.75366
CHEMBL329183_gnina_8,-6.93092
CHEMBL329183_gnina_9,-7.06469
CHEMBL329183_gnina_10,-6.75627
CHEMBL3325480_gnina_1,-5.63767
CHEMBL3325480_gnina_2,-5.94738
CHEMBL3325480_gnina_3,-6.26833
CHEMBL3325480_gnina_4,-6.27342
CHEMBL3325480_gnina_5,-6.16549
CHEMBL3325480_gnina_6,-6.79322
CHEMBL3325480_gnina_7,-5.99980
CHEMBL3325480_gnina_8,-8.29823
CHEMBL3325480_gnina_9,-5.79887
CHEMBL3325480_gnina_10,-5.62916
CHEMBL341522_gnina_1,-7.89847
CHEMBL341522_gnina_2,-7.45705
CHEMBL341522_gnina_3,-7.57898
CHEMBL341522_gnina_4,-6.38737
CHEMBL341522_gnina_5,-7.12700
CHEMBL341522_gnina_6,-7.43699
CHEMBL341522_gnina_7,-7.10467
CHEMBL341522_gnina_8,-6.63273
CHEMBL341522_gnina_9,-7.45169
CHEMBL341522_gnina_10,-7.83515
CHEMBL3416617_gnina_1,-6.74051
CHEMBL3416617_gnina_2,-6.69683
CHEMBL3416617_gnina_3,-6.25465
CHEMBL3416617_gnina_4,-6.36321
CHEMBL3416617_gnina_5,-6.14184
CHEMBL3416617_gnina_6,-5.62084
CHEMBL3416617_gnina_7,-6.42562
CHEMBL3416617_gnina_8,-6.26077
CHEMBL3416617_gnina_9,-5.71271
CHEMBL3416617_gnina_10,-6.39771
CHEMBL3416627_gnina_1,-9.59060
CHEMBL3416627_gnina_2,-8.98724
CHEMBL3416627_gnina_3,-9.21989
CHEMBL3416627_gnina_4,-8.52861
CHEMBL3416627_gnina_5,-8.79309
CHEMBL3416627_gnina_6,-8.49142
CHEMBL3416627_gnina_7,-8.33351
CHEMBL3416627_gnina_8,-7.52952
CHEMBL3416627_gnina_9,-8.65921
CHEMBL3416627_gnina_10,-8.88039
CHEMBL3425665_gnina_1,-8.96869
CHEMBL3425665_gnina_2,-8.62873
CHEMBL3425665_gnina_3,-8.56413
CHEMBL3425665_gnina_4,-8.20677
CHEMBL3425665_gnina_5,-8.71955
CHEMBL3425665_gnina_6,-8.49882
CHEMBL3425665_gnina_7,-8.92246
CHEMBL3425665_gnina_8,-8.19844
CHEMBL3425665_gnina_9,-6.93744
CHEMBL3425665_gnina_10,-8.90305
CHEMBL3436355_gnina_1,-9.33428
CHEMBL3436355_gnina_2,-8.87082
CHEMBL3436355_gnina_3,-10.48780
CHEMBL3436355_gnina_4,-8.49373
CHEMBL3436355_gnina_5,-8.26441
CHEMBL3436355_gnina_6,-9.62896
CHEMBL3436355_gnina_7,-9.49071
CHEMBL3436355_gnina_8,-8.84836
CHEMBL3436355_gnina_9,-9.75208
CHEMBL3436355_gnina_10,-8.52793
CHEMBL357570_gnina_1,-7.76296
CHEMBL357570_gnina_2,-7.15082
CHEMBL357570_gnina_3,-7.10471
CHEMBL357570_gnina_4,-7.49113
CHEMBL357570_gnina_5,-7.11508
CHEMBL357570_gnina_6,-7.35368
CHEMBL357570_gnina_7,-7.51992
CHEMBL357570_gnina_8,-6.37986
CHEMBL357570_gnina_9,-7.34360
CHEMBL357570_gnina_10,-6.88386
CHEMBL358494_gnina_1,-7.40107
CHEMBL358494_gnina_2,-7.28269
CHEMBL358494_gnina_3,-8.01807
CHEMBL358494_gnina_4,-7.26229
CHEMBL358494_gnina_5,-6.45178
CHEMBL358494_gnina_6,-8.09080
CHEMBL358494_gnina_7,-8.07415
CHEMBL358494_gnina_8,-5.70491
CHEMBL358494_gnina_9,-8.17854
CHEMBL358494_gnina_10,-8.14096
CHEMBL3586175_gnina_1,-9.49386
CHEMBL3586175_gnina_2,-8.53684
CHEMBL3586175_gnina_3,-9.68383
CHEMBL3586175_gnina_4,-9.18733
CHEMBL3586175_gnina_5,-8.67634
CHEMBL3586175_gnina_6,-8.91388
CHEMBL3586175_gnina_7,-8.86760
CHEMBL3586175_gnina_8,-9.13326
CHEMBL3586175_gnina_9,-9.19961
CHEMBL3586175_gnina_10,-9.50626
CHEMBL3604205_gnina_1,-7.56542
CHEMBL3604205_gnina_2,-7.11251
CHEMBL3604205_gnina_3,-7.31294
CHEMBL3604205_gnina_4,-6.69414
CHEMBL3604205_gnina_5,-6.93608
CHEMBL3604205_gnina_6,-7.15054
CHEMBL3604205_gnina_7,-7.60460
CHEMBL3604205_gnina_8,-7.28571
CHEMBL3604205_gnina_9,-6.96042
CHEMBL3604205_gnina_10,-6.97479
CHEMBL3613695_gnina_1,-8.77805
CHEMBL3613695_gnina_2,-10.02473
CHEMBL3613695_gnina_3,-9.31736
CHEMBL3613695_gnina_4,-7.78425
CHEMBL3613695_gnina_5,-8.24817
CHEMBL3613695_gnina_6,-9.09630
CHEMBL3613695_gnina_7,-9.09920
CHEMBL3613695_gnina_8,-8.56050
CHEMBL3613695_gnina_9,-8.47490
CHEMBL3613695_gnina_10,-8.76835
CHEMBL3623286_gnina_1,-8.79924
CHEMBL3623286_gnina_2,-8.83306
CHEMBL3623286_gnina_3,-9.42803
CHEMBL3623286_gnina_4,-8.55225
CHEMBL3623286_gnina_5,-7.59727
CHEMBL3623286_gnina_6,-8.54878
CHEMBL3623286_gnina_7,-8.37854
CHEMBL3623286_gnina_8,-7.32634
CHEMBL3623286_gnina_9,-6.79298
CHEMBL3623286_gnina_10,-7.47850
CHEMBL3633941_gnina_1,-7.96688
CHEMBL3633941_gnina_2,-7.37755
CHEMBL3633941_gnina_3,-8.78008
CHEMBL3633941_gnina_4,-8.65518
CHEMBL3633941_gnina_5,-8.32532
CHEMBL3633941_gnina_6,-9.05435
CHEMBL3633941_gnina_7,-8.10063
CHEMBL3633941_gnina_8,-8.06870
CHEMBL3633941_gnina_9,-8.00445
CHEMBL3633941_gnina_10,-8.92872
CHEMBL3663925_gnina_1,-9.06291
CHEMBL3663925_gnina_2,-8.77590
CHEMBL3663925_gnina_3,-8.90603
CHEMBL3663925_gnina_4,-8.96717
CHEMBL3663925_gnina_5,-8.78249
CHEMBL3663925_gnina_6,-7.98035
CHEMBL3663925_gnina_7,-8.91445
CHEMBL3663925_gnina_8,-8.24161
CHEMBL3663925_gnina_9,-9.38969
CHEMBL3663925_gnina_10,-7.11759
CHEMBL3671476_gnina_1,-9.33825
CHEMBL3671476_gnina_2,-9.15602
CHEMBL3671476_gnina_3,-9.00297
CHEMBL3671476_gnina_4,-8.95096
CHEMBL3671476_gnina_5,-8.51447
CHEMBL3671476_gnina_6,-8.83643
CHEMBL3671476_gnina_7,-8.08183
CHEMBL3671476_gnina_8,-9.41732
CHEMBL3671476_gnina_9,-8.33231
CHEMBL3671476_gnina_10,-8.01183
CHEMBL3671487_gnina_1,-7.71632
CHEMBL3671487_gnina_2,-8.11328
CHEMBL3671487_gnina_3,-8.49779
CHEMBL3671487_gnina_4,-8.24165
CHEMBL3671487_gnina_5,-6.96463
CHEMBL3671487_gnina_6,-7.87412
CHEMBL3671487_gnina_7,-7.90829
CHEMBL3671487_gnina_8,-7.42620
CHEMBL3671487_gnina_9,-7.67244
CHEMBL3671487_gnina_10,-7.85842
CHEMBL3671562_gnina_1,-8.51570
CHEMBL3671562_gnina_2,-8.79832
CHEMBL3671562_gnina_3,-8.61345
CHEMBL3671562_gnina_4,-8.57459
CHEMBL3671562_gnina_5,-8.28595
CHEMBL3671562_gnina_6,-8.54870
CHEMBL3671562_gnina_7,-7.33172
CHEMBL3671562_gnina_8,-7.86423
CHEMBL3671562_gnina_9,-7.93278
CHEMBL3671562_gnina_10,-7.43918
CHEMBL3671564_gnina_1,-9.07299
CHEMBL3671564_gnina_2,-9.03927
CHEMBL3671564_gnina_3,-8.98827
CHEMBL3671564_gnina_4,-8.54383
CHEMBL3671564_gnina_5,-8.21270
CHEMBL3671564_gnina_6,-8.52763
CHEMBL3671564_gnina_7,-7.76093
CHEMBL3671564_gnina_8,-7.77112
CHEMBL3671564_gnina_9,-8.58993
CHEMBL3671564_gnina_10,-8.80739
CHEMBL3671582_gnina_1,-7.86204
CHEMBL3671582_gnina_2,-8.22601
CHEMBL3671582_gnina_3,-7.34640
CHEMBL3671582_gnina_4,-7.55483
CHEMBL3671582_gnina_5,-7.37375
CHEMBL3671582_gnina_6,-8.32551
CHEMBL3671582_gnina_7,-7.25016
CHEMBL3671582_gnina_8,-6.75988
CHEMBL3671582_gnina_9,-8.04436
CHEMBL3671582_gnina_10,-7.34585
CHEMBL367625_gnina_1,-8.38420
CHEMBL367625_gnina_2,-8.79630
CHEMBL367625_gnina_3,-8.13154
CHEMBL367625_gnina_4,-7.72029
CHEMBL367625_gnina_5,-7.60438
CHEMBL367625_gnina_6,-7.68317
CHEMBL367625_gnina_7,-6.83434
CHEMBL367625_gnina_8,-7.90991
CHEMBL367625_gnina_9,-8.04938
CHEMBL367625_gnina_10,-7.77679
CHEMBL3676349_gnina_1,-8.26539
CHEMBL3676349_gnina_2,-7.73083
CHEMBL3676349_gnina_3,-8.28579
CHEMBL3676349_gnina_4,-7.21141
CHEMBL3676349_gnina_5,-7.63888
CHEMBL3676349_gnina_6,-7.52350
CHEMBL3676349_gnina_7,-7.55169
CHEMBL3676349_gnina_8,-7.83705
CHEMBL3676349_gnina_9,-8.13492
CHEMBL3676349_gnina_10,-8.22216
CHEMBL3676363_gnina_1,-8.91072
CHEMBL3676363_gnina_2,-8.93159
CHEMBL3676363_gnina_3,-8.13000
CHEMBL3676363_gnina_4,-7.95359
CHEMBL3676363_gnina_5,-7.20764
CHEMBL3676363_gnina_6,-7.85760
CHEMBL3676363_gnina_7,-7.42835
CHEMBL3676363_gnina_8,-7.71952
CHEMBL3676363_gnina_9,-8.05979
CHEMBL3676363_gnina_10,-7.98387
CHEMBL3676384_gnina_1,-8.00984
CHEMBL3676384_gnina_2,-8.97510
CHEMBL3676384_gnina_3,-8.78800
CHEMBL3676384_gnina_4,-8.16791
CHEMBL3676384_gnina_5,-8.27408
CHEMBL3676384_gnina_6,-8.47967
CHEMBL3676384_gnina_7,-7.50080
CHEMBL3676384_gnina_8,-8.34086
CHEMBL3676384_gnina_9,-7.45995
CHEMBL3676384_gnina_10,-7.68033
CHEMBL3676388_gnina_1,-7.52219
CHEMBL3676388_gnina_2,-8.16433
CHEMBL3676388_gnina_3,-7.41184
CHEMBL3676388_gnina_4,-7.36884
CHEMBL3676388_gnina_5,-7.61630
CHEMBL3676388_gnina_6,-8.08287
CHEMBL3676388_gnina_7,-8.23546
CHEMBL3676388_gnina_8,-6.26304
CHEMBL3676388_gnina_9,-7.68877
CHEMBL3676388_gnina_10,-7.58565
CHEMBL3699603_gnina_1,-10.33394
CHEMBL3699603_gnina_2,-10.51262
CHEMBL3699603_gnina_3,-10.08490
CHEMBL3699603_gnina_4,-9.85846
CHEMBL3699603_gnina_5,-9.91012
CHEMBL3699603_gnina_6,-8.69335
CHEMBL3699603_gnina_7,-9.31531
CHEMBL3699603_gnina_8,-9.28294
CHEMBL3699603_gnina_9,-8.60811
CHEMBL3699603_gnina_10,-8.81295
CHEMBL3741026_gnina_1,-7.66390
CHEMBL3741026_gnina_2,-6.83673
CHEMBL3741026_gnina_3,-8.55569
CHEMBL3741026_gnina_4,-7.77952
CHEMBL3741026_gnina_5,-7.32231
CHEMBL3741026_gnina_6,-7.08257
CHEMBL3741026_gnina_7,-7.39366
CHEMBL3741026_gnina_8,-8.74823
CHEMBL3741026_gnina_9,-7.14578
CHEMBL3741026_gnina_10,-8.68816
CHEMBL3746557_gnina_1,-7.77226
CHEMBL3746557_gnina_2,-8.44149
CHEMBL3746557_gnina_3,-8.79318
CHEMBL3746557_gnina_4,-8.39586
CHEMBL3746557_gnina_5,-8.80072
CHEMBL3746557_gnina_6,-9.03441
CHEMBL3746557_gnina_7,-9.25071
CHEMBL3746557_gnina_8,-7.94081
CHEMBL3746557_gnina_9,-8.31045
CHEMBL3746557_gnina_10,-8.07065
CHEMBL3746711_gnina_1,-8.45838
CHEMBL3746711_gnina_2,-7.44972
CHEMBL3746711_gnina_3,-7.51418
CHEMBL3746711_gnina_4,-6.96108
CHEMBL3746711_gnina_5,-8.40308
CHEMBL3746711_gnina_6,-6.18884
CHEMBL3746711_gnina_7,-7.78140
CHEMBL3746711_gnina_8,-6.97696
CHEMBL3746711_gnina_9,-8.19678
CHEMBL3746711_gnina_10,-7.82006
CHEMBL3758875_gnina_1,-9.25988
CHEMBL3758875_gnina_2,-9.08357
CHEMBL3758875_gnina_3,-8.52267
CHEMBL3758875_gnina_4,-9.13719
CHEMBL3758875_gnina_5,-8.94795
CHEMBL3758875_gnina_6,-8.67422
CHEMBL3758875_gnina_7,-7.13972
CHEMBL3758875_gnina_8,-7.34751
CHEMBL3758875_gnina_9,-7.33660
CHEMBL3758875_gnina_10,-6.57338
CHEMBL3759359_gnina_1,-8.46120
CHEMBL3759359_gnina_2,-7.61401
CHEMBL3759359_gnina_3,-7.96127
CHEMBL3759359_gnina_4,-8.34012
CHEMBL3759359_gnina_5,-7.36965
CHEMBL3759359_gnina_6,-7.54925
CHEMBL3759359_gnina_7,-7.57764
CHEMBL3759359_gnina_8,-8.33896
CHEMBL3759359_gnina_9,-8.13616
CHEMBL3759359_gnina_10,-8.41544
CHEMBL3763627_gnina_1,-9.35727
CHEMBL3763627_gnina_2,-9.43051
CHEMBL3763627_gnina_3,-8.73306
CHEMBL3763627_gnina_4,-8.61990
CHEMBL3763627_gnina_5,-8.07903
CHEMBL3763627_gnina_6,-9.34005
CHEMBL3763627_gnina_7,-9.00874
CHEMBL3763627_gnina_8,-9.46042
CHEMBL3763627_gnina_9,-9.53052
CHEMBL3763627_gnina_10,-8.74732
CHEMBL3763790_gnina_1,-8.60243
CHEMBL3763790_gnina_2,-7.98782
CHEMBL3763790_gnina_3,-8.63485
CHEMBL3763790_gnina_4,-9.67960
CHEMBL3763790_gnina_5,-8.55383
CHEMBL3763790_gnina_6,-8.73594
CHEMBL3763790_gnina_7,-8.54762
CHEMBL3763790_gnina_8,-9.40059
CHEMBL3763790_gnina_9,-9.07711
CHEMBL3763790_gnina_10,-7.92966
CHEMBL3805283_gnina_1,-8.50738
CHEMBL3805283_gnina_2,-8.49818
CHEMBL3805283_gnina_3,-7.59930
CHEMBL3805283_gnina_4,-7.74794
CHEMBL3805283_gnina_5,-7.89655
CHEMBL3805283_gnina_6,-7.30885
CHEMBL3805283_gnina_7,-7.84524
CHEMBL3805283_gnina_8,-7.02512
CHEMBL3805283_gnina_9,-7.34353
CHEMBL3805283_gnina_10,-7.46370
CHEMBL3805775_gnina_1,-8.27092
CHEMBL3805775_gnina_2,-7.60677
CHEMBL3805775_gnina_3,-6.41289
CHEMBL3805775_gnina_4,-7.25445
CHEMBL3805775_gnina_5,-7.20313
CHEMBL3805775_gnina_6,-6.88802
CHEMBL3805775_gnina_7,-6.99066
CHEMBL3805775_gnina_8,-8.11809
CHEMBL3805775_gnina_9,-6.93580
CHEMBL3805775_gnina_10,-6.86019
CHEMBL3814211_gnina_1,-7.64986
CHEMBL3814211_gnina_2,-7.51290
CHEMBL3814211_gnina_3,-7.40455
CHEMBL3814211_gnina_4,-7.56111
CHEMBL3814211_gnina_5,-7.59138
CHEMBL3814211_gnina_6,-7.51630
CHEMBL3814211_gnina_7,-7.43812
CHEMBL3814211_gnina_8,-7.64750
CHEMBL3814211_gnina_9,-6.32437
CHEMBL3814211_gnina_10,-6.99891
CHEMBL3818970_gnina_1,-9.02014
CHEMBL3818970_gnina_2,-8.66669
CHEMBL3818970_gnina_3,-9.20424
CHEMBL3818970_gnina_4,-8.92464
CHEMBL3818970_gnina_5,-8.28601
CHEMBL3818970_gnina_6,-8.11962
CHEMBL3818970_gnina_7,-7.78682
CHEMBL3818970_gnina_8,-6.86791
CHEMBL3818970_gnina_9,-7.67045
CHEMBL3818970_gnina_10,-7.47230
CHEMBL3903641_gnina_1,-9.29153
CHEMBL3903641_gnina_2,-9.12920
CHEMBL3903641_gnina_3,-8.64417
CHEMBL3903641_gnina_4,-8.84115
CHEMBL3903641_gnina_5,-8.55569
CHEMBL3903641_gnina_6,-8.05977
CHEMBL3903641_gnina_7,-7.86364
CHEMBL3903641_gnina_8,-7.82000
CHEMBL3903641_gnina_9,-7.64372
CHEMBL3903641_gnina_10,-7.32687
CHEMBL391321_gnina_1,-9.14158
CHEMBL391321_gnina_2,-8.72838
CHEMBL391321_gnina_3,-8.55146
CHEMBL391321_gnina_4,-7.77603
CHEMBL391321_gnina_5,-8.13641
CHEMBL391321_gnina_6,-7.12296
CHEMBL391321_gnina_7,-8.77545
CHEMBL391321_gnina_8,-7.58920
CHEMBL391321_gnina_9,-7.88166
CHEMBL391321_gnina_10,-7.99835
CHEMBL3937527_gnina_1,-8.53825
CHEMBL3937527_gnina_2,-7.94146
CHEMBL3937527_gnina_3,-7.76319
CHEMBL3937527_gnina_4,-6.68231
CHEMBL3937527_gnina_5,-7.50213
CHEMBL3937527_gnina_6,-7.25590
CHEMBL3937527_gnina_7,-7.67647
CHEMBL3937527_gnina_8,-8.18213
CHEMBL3937527_gnina_9,-7.33959
CHEMBL3937527_gnina_10,-7.77194
CHEMBL395591_gnina_1,-9.26622
CHEMBL395591_gnina_2,-8.67015
CHEMBL395591_gnina_3,-9.12816
CHEMBL395591_gnina_4,-9.24939
CHEMBL395591_gnina_5,-8.79145
CHEMBL395591_gnina_6,-9.15060
CHEMBL395591_gnina_7,-9.62678
CHEMBL395591_gnina_8,-8.48944
CHEMBL395591_gnina_9,-8.96777
CHEMBL395591_gnina_10,-8.30161
CHEMBL3960853_gnina_1,-8.36098
CHEMBL3960853_gnina_2,-7.64886
CHEMBL3960853_gnina_3,-8.51429
CHEMBL3960853_gnina_4,-8.43970
CHEMBL3960853_gnina_5,-8.51974
CHEMBL3960853_gnina_6,-8.04854
CHEMBL3960853_gnina_7,-7.34944
CHEMBL3960853_gnina_8,-7.41263
CHEMBL3960853_gnina_9,-7.36850
CHEMBL3960853_gnina_10,-7.14156
CHEMBL3967836_gnina_1,-11.22288
CHEMBL3967836_gnina_2,-10.77157
CHEMBL3967836_gnina_3,-9.43806
CHEMBL3967836_gnina_4,-10.58412
CHEMBL3967836_gnina_5,-10.49332
CHEMBL3967836_gnina_6,-10.04160
CHEMBL3967836_gnina_7,-9.67027
CHEMBL3967836_gnina_8,-10.61549
CHEMBL3967836_gnina_9,-9.70912
CHEMBL3967836_gnina_10,-9.88242
CHEMBL4067916_gnina_1,-10.66845
CHEMBL4067916_gnina_2,-9.44298
CHEMBL4067916_gnina_3,-9.12964
CHEMBL4067916_gnina_4,-8.64697
CHEMBL4067916_gnina_5,-10.89708
CHEMBL4067916_gnina_6,-9.50947
CHEMBL4067916_gnina_7,-9.32220
CHEMBL4067916_gnina_8,-10.62747
CHEMBL4067916_gnina_9,-9.31778
CHEMBL4067916_gnina_10,-9.31738
CHEMBL4068047_gnina_1,-10.45910
CHEMBL4068047_gnina_2,-10.48636
CHEMBL4068047_gnina_3,-9.42729
CHEMBL4068047_gnina_4,-10.95094
CHEMBL4068047_gnina_5,-10.40672
CHEMBL4068047_gnina_6,-9.07075
CHEMBL4068047_gnina_7,-9.48393
CHEMBL4068047_gnina_8,-9.99058
CHEMBL4068047_gnina_9,-9.80173
CHEMBL4068047_gnina_10,-9.21345
CHEMBL4068695_gnina_1,-9.38629
CHEMBL4068695_gnina_2,-10.48817
CHEMBL4068695_gnina_3,-9.30242
CHEMBL4068695_gnina_4,-10.94976
CHEMBL4068695_gnina_5,-8.92044
CHEMBL4068695_gnina_6,-9.56037
CHEMBL4068695_gnina_7,-10.21456
CHEMBL4068695_gnina_8,-9.43650
CHEMBL4068695_gnina_9,-8.76459
CHEMBL4068695_gnina_10,-9.55054
CHEMBL4070053_gnina_1,-6.74356
CHEMBL4070053_gnina_2,-6.36478
CHEMBL4070053_gnina_3,-6.63175
CHEMBL4070053_gnina_4,-6.69159
CHEMBL4070053_gnina_5,-6.53467
CHEMBL4070053_gnina_6,-6.40602
CHEMBL4070053_gnina_7,-5.57828
CHEMBL4070053_gnina_8,-6.61243
CHEMBL4070053_gnina_9,-5.71490
CHEMBL4070053_gnina_10,-6.02409
CHEMBL4071170_gnina_1,-8.52800
CHEMBL4071170_gnina_2,-8.32431
CHEMBL4071170_gnina_3,-7.76993
CHEMBL4071170_gnina_4,-8.28277
CHEMBL4071170_gnina_5,-8.98239
CHEMBL4071170_gnina_6,-7.88060
CHEMBL4071170_gnina_7,-8.38939
CHEMBL4071170_gnina_8,-8.43042
CHEMBL4071170_gnina_9,-7.76327
CHEMBL4071170_gnina_10,-8.64467
CHEMBL4074615_gnina_1,-10.50749
CHEMBL4074615_gnina_2,-8.74771
CHEMBL4074615_gnina_3,-9.85808
CHEMBL4074615_gnina_4,-8.23837
CHEMBL4074615_gnina_5,-9.39025
CHEMBL4074615_gnina_6,-8.45581
CHEMBL4074615_gnina_7,-8.61893
CHEMBL4074615_gnina_8,-9.88058
CHEMBL4074615_gnina_9,-9.51736
CHEMBL4074615_gnina_10,-9.55151
CHEMBL4077917_gnina_1,-10.02955
CHEMBL4077917_gnina_2,-9.70719
CHEMBL4077917_gnina_3,-9.18634
CHEMBL4077917_gnina_4,-8.80954
CHEMBL4077917_gnina_5,-8.94885
CHEMBL4077917_gnina_6,-8.98098
CHEMBL4077917_gnina_7,-8.54049
CHEMBL4077917_gnina_8,-10.37416
CHEMBL4077917_gnina_9,-9.09263
CHEMBL4077917_gnina_10,-9.04061
CHEMBL4080720_gnina_1,-6.41809
CHEMBL4080720_gnina_2,-5.98058
CHEMBL4080720_gnina_3,-7.30767
CHEMBL4080720_gnina_4,-6.86518
CHEMBL4080720_gnina_5,-6.36199
CHEMBL4080720_gnina_6,-6.57158
CHEMBL4080720_gnina_7,-6.40601
CHEMBL4080720_gnina_8,-6.33081
CHEMBL4080720_gnina_9,-6.55736
CHEMBL4080720_gnina_10,-7.01481
CHEMBL4080934_gnina_1,-8.71397
CHEMBL4080934_gnina_2,-8.86655
CHEMBL4080934_gnina_3,-8.10209
CHEMBL4080934_gnina_4,-8.19606
CHEMBL4080934_gnina_5,-8.25105
CHEMBL4080934_gnina_6,-7.84952
CHEMBL4080934_gnina_7,-9.76510
CHEMBL4080934_gnina_8,-8.73218
CHEMBL4080934_gnina_9,-8.75286
CHEMBL4080934_gnina_10,-9.81602
CHEMBL4082763_gnina_1,-8.04923
CHEMBL4082763_gnina_2,-8.65949
CHEMBL4082763_gnina_3,-8.20554
CHEMBL4082763_gnina_4,-7.59234
CHEMBL4082763_gnina_5,-7.66301
CHEMBL4082763_gnina_6,-7.41601
CHEMBL4082763_gnina_7,-7.42080
CHEMBL4082763_gnina_8,-7.36895
CHEMBL4082763_gnina_9,-7.50912
CHEMBL4082763_gnina_10,-8.05970
CHEMBL4088718_gnina_1,-7.60804
CHEMBL4088718_gnina_2,-7.43653
CHEMBL4088718_gnina_3,-7.57607
CHEMBL4088718_gnina_4,-7.33951
CHEMBL4088718_gnina_5,-7.82011
CHEMBL4088718_gnina_6,-8.03935
CHEMBL4088718_gnina_7,-8.57070
CHEMBL4088718_gnina_8,-8.14056
CHEMBL4088718_gnina_9,-7.11409
CHEMBL4088718_gnina_10,-7.41547
CHEMBL4091284_gnina_1,-7.89119
CHEMBL4091284_gnina_2,-7.65390
CHEMBL4091284_gnina_3,-7.08109
CHEMBL4091284_gnina_4,-7.11581
CHEMBL4091284_gnina_5,-8.01165
CHEMBL4091284_gnina_6,-7.33962
CHEMBL4091284_gnina_7,-7.43701
CHEMBL4091284_gnina_8,-7.48335
CHEMBL4091284_gnina_9,-6.85073
CHEMBL4091284_gnina_10,-7.22022
CHEMBL4096014_gnina_1,-10.75510
CHEMBL4096014_gnina_2,-8.98129
CHEMBL4096014_gnina_3,-10.47611
CHEMBL4096014_gnina_4,-8.31428
CHEMBL4096014_gnina_5,-8.67127
CHEMBL4096014_gnina_6,-8.85521
CHEMBL4096014_gnina_7,-8.25947
CHEMBL4096014_gnina_8,-10.65116
CHEMBL4096014_gnina_9,-8.67456
CHEMBL4096014_gnina_10,-7.71054
CHEMBL4107879_gnina_1,-9.74314
CHEMBL4107879_gnina_2,-9.00142
CHEMBL4107879_gnina_3,-9.56796
CHEMBL4107879_gnina_4,-8.97366
CHEMBL4107879_gnina_5,-8.49398
CHEMBL4107879_gnina_6,-8.21393
CHEMBL4107879_gnina_7,-8.39964
CHEMBL4107879_gnina_8,-8.41550
CHEMBL4107879_gnina_9,-8.13765
CHEMBL4107879_gnina_10,-8.83361
CHEMBL4164936_gnina_1,-10.94454
CHEMBL4164936_gnina_2,-10.44794
CHEMBL4164936_gnina_3,-10.11223
CHEMBL4164936_gnina_4,-10.05283
CHEMBL4164936_gnina_5,-10.47096
CHEMBL4164936_gnina_6,-10.57547
CHEMBL4164936_gnina_7,-9.75802
CHEMBL4164936_gnina_8,-9.75285
CHEMBL4164936_gnina_9,-9.50476
CHEMBL4164936_gnina_10,-9.10273
CHEMBL419137_gnina_1,-7.64460
CHEMBL419137_gnina_2,-6.52484
CHEMBL419137_gnina_3,-7.17728
CHEMBL419137_gnina_4,-7.76269
CHEMBL419137_gnina_5,-7.45740
CHEMBL419137_gnina_6,-7.39504
