ID,Vinardo
CHEMBL503418_diffdock_7,69.06127
CHEMBL503418_diffdock_8,80.46640
CHEMBL503418_diffdock_9,131.31798
CHEMBL503418_diffdock_10,64.21776
CHEMBL3676388_diffdock_1,27.68024
CHEMBL3676388_diffdock_2,42.18693
CHEMBL3676388_diffdock_3,37.51278
CHEMBL3676388_diffdock_4,33.17654
CHEMBL3676388_diffdock_5,22.67047
CHEMBL3676388_diffdock_6,39.09416
CHEMBL3676388_diffdock_7,34.85114
CHEMBL3676388_diffdock_8,40.92812
CHEMBL3676388_diffdock_9,0.00000
CHEMBL3676388_diffdock_10,0.00000
CHEMBL3133894_diffdock_1,-3.12206
CHEMBL3133894_diffdock_2,-4.62730
CHEMBL3133894_diffdock_3,-1.09489
CHEMBL3133894_diffdock_4,14.79170
CHEMBL3133894_diffdock_5,13.91504
CHEMBL3133894_diffdock_6,8.45698
CHEMBL3133894_diffdock_7,24.85530
CHEMBL3133894_diffdock_8,33.57156
CHEMBL3133894_diffdock_9,18.43615
CHEMBL3133894_diffdock_10,0.00000
CHEMBL3604205_diffdock_1,-3.81001
CHEMBL3604205_diffdock_2,-3.42125
CHEMBL3604205_diffdock_3,-4.66190
CHEMBL3604205_diffdock_4,-4.46460
CHEMBL3604205_diffdock_5,-2.50518
CHEMBL3604205_diffdock_6,12.77457
CHEMBL3604205_diffdock_7,2.22945
CHEMBL3604205_diffdock_8,2.66440
CHEMBL3604205_diffdock_9,15.54102
CHEMBL3604205_diffdock_10,13.94626
CHEMBL425402_diffdock_1,7.39114
CHEMBL425402_diffdock_2,0.12456
CHEMBL425402_diffdock_3,10.47457
CHEMBL425402_diffdock_4,19.96730
CHEMBL425402_diffdock_5,25.95525
CHEMBL425402_diffdock_6,23.26426
CHEMBL425402_diffdock_7,24.69563
CHEMBL425402_diffdock_8,19.97888
CHEMBL425402_diffdock_9,26.45809
CHEMBL425402_diffdock_10,26.70658
CHEMBL2179128_diffdock_1,13.39174
CHEMBL2179128_diffdock_2,13.17372
CHEMBL2179128_diffdock_3,21.26688
CHEMBL2179128_diffdock_4,17.28016
CHEMBL2179128_diffdock_5,21.65384
CHEMBL2179128_diffdock_6,20.93639
CHEMBL2179128_diffdock_7,24.74755
CHEMBL2179128_diffdock_8,26.59211
CHEMBL2179128_diffdock_9,22.40582
CHEMBL2179128_diffdock_10,21.08840
CHEMBL1914664_diffdock_1,4.19997
CHEMBL1914664_diffdock_2,3.66367
CHEMBL1914664_diffdock_3,24.58616
CHEMBL1914664_diffdock_4,18.73788
CHEMBL1914664_diffdock_5,13.58846
CHEMBL1914664_diffdock_6,13.44703
CHEMBL1914664_diffdock_7,17.21784
CHEMBL1914664_diffdock_8,13.73905
CHEMBL1914664_diffdock_9,16.13489
CHEMBL1914664_diffdock_10,32.13938
CHEMBL2048793_diffdock_1,32.04829
CHEMBL2048793_diffdock_2,37.86169
CHEMBL2048793_diffdock_3,36.91505
CHEMBL2048793_diffdock_4,44.99143
CHEMBL2048793_diffdock_5,35.03964
CHEMBL2048793_diffdock_6,34.88063
CHEMBL2048793_diffdock_7,48.74054
CHEMBL2048793_diffdock_8,69.64762
CHEMBL2048793_diffdock_9,52.21703
CHEMBL2048793_diffdock_10,44.48396
CHEMBL452980_diffdock_1,44.10347
CHEMBL452980_diffdock_2,56.33229
CHEMBL452980_diffdock_3,52.92761
CHEMBL452980_diffdock_4,60.59847
CHEMBL452980_diffdock_5,79.62788
CHEMBL452980_diffdock_6,49.99912
CHEMBL452980_diffdock_7,77.48650
CHEMBL452980_diffdock_8,78.75161
CHEMBL452980_diffdock_9,50.56492
CHEMBL452980_diffdock_10,0.00000
CHEMBL2424807_diffdock_1,8.12163
CHEMBL2424807_diffdock_2,20.64006
CHEMBL2424807_diffdock_3,22.89141
CHEMBL2424807_diffdock_4,22.25744
CHEMBL2424807_diffdock_5,21.08589
CHEMBL2424807_diffdock_6,23.50327
CHEMBL2424807_diffdock_7,14.61340
CHEMBL2424807_diffdock_8,35.89429
CHEMBL2424807_diffdock_9,28.07851
CHEMBL2424807_diffdock_10,35.60652
CHEMBL307599_diffdock_1,9.72085
CHEMBL307599_diffdock_2,15.89163
CHEMBL307599_diffdock_3,12.15546
CHEMBL307599_diffdock_4,17.42284
CHEMBL307599_diffdock_5,15.54511
CHEMBL307599_diffdock_6,17.25610
CHEMBL307599_diffdock_7,13.33763
CHEMBL307599_diffdock_8,23.02131
CHEMBL307599_diffdock_9,13.81786
CHEMBL307599_diffdock_10,46.54524
CHEMBL4107879_diffdock_1,26.62836
CHEMBL4107879_diffdock_2,44.39059
CHEMBL4107879_diffdock_3,37.31815
CHEMBL4107879_diffdock_4,22.75946
CHEMBL4107879_diffdock_5,53.00293
CHEMBL4107879_diffdock_6,50.15887
CHEMBL4107879_diffdock_7,42.56567
CHEMBL4107879_diffdock_8,27.09242
CHEMBL4107879_diffdock_9,54.04371
CHEMBL4107879_diffdock_10,63.78427
CHEMBL424853_diffdock_1,2.65611
CHEMBL424853_diffdock_2,4.84925
CHEMBL424853_diffdock_3,28.44159
CHEMBL424853_diffdock_4,19.98918
CHEMBL424853_diffdock_5,19.79483
CHEMBL424853_diffdock_6,27.46358
CHEMBL424853_diffdock_7,22.15515
CHEMBL424853_diffdock_8,30.22459
CHEMBL424853_diffdock_9,17.89845
CHEMBL424853_diffdock_10,27.64936
CHEMBL255871_diffdock_1,0.54521
CHEMBL255871_diffdock_2,0.88654
CHEMBL255871_diffdock_3,5.02629
CHEMBL255871_diffdock_4,-0.76411
CHEMBL255871_diffdock_5,32.18920
CHEMBL255871_diffdock_6,35.54687
CHEMBL255871_diffdock_7,62.52083
CHEMBL255871_diffdock_8,97.65942
CHEMBL255871_diffdock_9,20.25787
CHEMBL255871_diffdock_10,0.00000
CHEMBL1241860_diffdock_1,6.70262
CHEMBL1241860_diffdock_2,8.38471
CHEMBL1241860_diffdock_3,12.65954
CHEMBL1241860_diffdock_4,12.73796
CHEMBL1241860_diffdock_5,9.76185
CHEMBL1241860_diffdock_6,19.11303
CHEMBL1241860_diffdock_7,16.79320
CHEMBL1241860_diffdock_8,13.60312
CHEMBL1241860_diffdock_9,11.12504
CHEMBL1241860_diffdock_10,11.97771
CHEMBL51854_diffdock_1,-0.16216
CHEMBL51854_diffdock_2,-3.29805
CHEMBL51854_diffdock_3,19.42910
CHEMBL51854_diffdock_4,21.29210
CHEMBL51854_diffdock_5,23.94972
CHEMBL51854_diffdock_6,23.34749
CHEMBL51854_diffdock_7,28.61580
CHEMBL51854_diffdock_8,31.93229
CHEMBL51854_diffdock_9,35.37697
CHEMBL51854_diffdock_10,0.00000
CHEMBL726_diffdock_1,3.53830
CHEMBL726_diffdock_2,3.49855
CHEMBL726_diffdock_3,5.52701
CHEMBL726_diffdock_4,2.74326
CHEMBL726_diffdock_5,11.21037
CHEMBL726_diffdock_6,2.16450
CHEMBL726_diffdock_7,1.95353
CHEMBL726_diffdock_8,2.16574
CHEMBL726_diffdock_9,0.55489
CHEMBL726_diffdock_10,8.70133
CHEMBL4080934_diffdock_1,55.37425
CHEMBL4080934_diffdock_2,53.54580
CHEMBL4080934_diffdock_3,57.72489
CHEMBL4080934_diffdock_4,42.24198
CHEMBL4080934_diffdock_5,50.36858
CHEMBL4080934_diffdock_6,38.29533
CHEMBL4080934_diffdock_7,37.48593
CHEMBL4080934_diffdock_8,39.72334
CHEMBL4080934_diffdock_9,52.69750
CHEMBL4080934_diffdock_10,98.69319
CHEMBL3671562_diffdock_1,44.93305
CHEMBL3671562_diffdock_2,21.10456
CHEMBL3671562_diffdock_3,29.66876
CHEMBL3671562_diffdock_4,10.45310
CHEMBL3671562_diffdock_5,22.67741
CHEMBL3671562_diffdock_6,13.78412
CHEMBL3671562_diffdock_7,18.08781
CHEMBL3671562_diffdock_8,19.27677
CHEMBL3671562_diffdock_9,23.07886
CHEMBL3671562_diffdock_10,36.94710
CHEMBL3671476_diffdock_1,15.03977
CHEMBL3671476_diffdock_2,6.43035
CHEMBL3671476_diffdock_3,16.34744
CHEMBL3671476_diffdock_4,23.17146
CHEMBL3671476_diffdock_5,19.40407
CHEMBL3671476_diffdock_6,13.33695
CHEMBL3671476_diffdock_7,5.82211
CHEMBL3671476_diffdock_8,8.47556
CHEMBL3671476_diffdock_9,12.43137
CHEMBL3671476_diffdock_10,0.00000
CHEMBL3676349_diffdock_1,19.54279
CHEMBL3676349_diffdock_2,20.17332
CHEMBL3676349_diffdock_3,15.49958
CHEMBL3676349_diffdock_4,16.89490
CHEMBL3676349_diffdock_5,23.99025
CHEMBL3676349_diffdock_6,38.03641
CHEMBL3676349_diffdock_7,20.66794
CHEMBL3676349_diffdock_8,15.55288
CHEMBL3676349_diffdock_9,31.85049
CHEMBL3676349_diffdock_10,33.38280
CHEMBL2424794_diffdock_1,12.41157
CHEMBL2424794_diffdock_2,11.87700
CHEMBL2424794_diffdock_3,21.14390
CHEMBL2424794_diffdock_4,10.92784
CHEMBL2424794_diffdock_5,21.01710
CHEMBL2424794_diffdock_6,21.48643
CHEMBL2424794_diffdock_7,29.67801
CHEMBL2424794_diffdock_8,16.81415
CHEMBL2424794_diffdock_9,26.87068
CHEMBL2424794_diffdock_10,49.18379
CHEMBL308672_diffdock_1,73.43601
CHEMBL308672_diffdock_2,58.02506
CHEMBL308672_diffdock_3,46.07488
CHEMBL308672_diffdock_4,32.15834
CHEMBL308672_diffdock_5,52.50758
CHEMBL308672_diffdock_6,82.23796
CHEMBL308672_diffdock_7,78.62316
CHEMBL308672_diffdock_8,60.59331
CHEMBL308672_diffdock_9,54.50729
CHEMBL308672_diffdock_10,56.06329
CHEMBL505626_diffdock_1,24.27031
CHEMBL505626_diffdock_2,30.58490
CHEMBL505626_diffdock_3,65.53419
CHEMBL505626_diffdock_4,45.94931
CHEMBL505626_diffdock_5,27.28386
CHEMBL505626_diffdock_6,31.51674
CHEMBL505626_diffdock_7,78.99521
CHEMBL505626_diffdock_8,38.54287
CHEMBL505626_diffdock_9,54.13014
CHEMBL1090364_diffdock_1,20.57936
CHEMBL1090364_diffdock_2,20.88601
CHEMBL1090364_diffdock_3,27.23630
CHEMBL1090364_diffdock_4,24.38177
CHEMBL1090364_diffdock_5,37.71196
CHEMBL1090364_diffdock_6,30.01233
CHEMBL1090364_diffdock_7,39.34321
CHEMBL1090364_diffdock_8,30.87212
CHEMBL1090364_diffdock_9,38.73635
CHEMBL1090364_diffdock_10,38.74483
CHEMBL4096014_diffdock_1,22.26073
CHEMBL4096014_diffdock_2,29.61003
CHEMBL4096014_diffdock_3,40.07960
CHEMBL4096014_diffdock_4,45.79862
CHEMBL4096014_diffdock_5,28.70996
CHEMBL4096014_diffdock_6,28.38657
CHEMBL4096014_diffdock_7,52.83646
CHEMBL4096014_diffdock_8,44.93345
CHEMBL4096014_diffdock_9,121.27060
CHEMBL4096014_diffdock_10,0.00000
CHEMBL77452_diffdock_1,17.00707
CHEMBL77452_diffdock_2,26.63479
CHEMBL77452_diffdock_3,33.59786
CHEMBL77452_diffdock_4,35.23162
CHEMBL77452_diffdock_5,19.12385
CHEMBL77452_diffdock_6,35.25422
CHEMBL77452_diffdock_7,30.02647
CHEMBL77452_diffdock_8,34.97219
CHEMBL77452_diffdock_9,21.87428
CHEMBL77452_diffdock_10,50.87052
CHEMBL3741026_diffdock_1,29.36211
CHEMBL3741026_diffdock_2,38.00502
CHEMBL3741026_diffdock_3,25.32232
CHEMBL3741026_diffdock_4,20.48973
CHEMBL3741026_diffdock_5,62.80913
CHEMBL3741026_diffdock_6,102.36110
CHEMBL3741026_diffdock_7,15.16458
CHEMBL3741026_diffdock_8,61.94617
CHEMBL3741026_diffdock_9,52.32710
CHEMBL3741026_diffdock_10,0.00000
CHEMBL293482_diffdock_1,-2.91347
CHEMBL293482_diffdock_2,-2.29489
CHEMBL293482_diffdock_3,-1.72357
CHEMBL293482_diffdock_4,-0.71976
CHEMBL293482_diffdock_5,-2.40576
CHEMBL293482_diffdock_6,-1.55823
CHEMBL293482_diffdock_7,-0.47472
CHEMBL293482_diffdock_8,-0.27340
CHEMBL293482_diffdock_9,-0.22262
CHEMBL293482_diffdock_10,0.00000
CHEMBL72393_diffdock_1,-3.80597
CHEMBL72393_diffdock_2,11.62339
CHEMBL72393_diffdock_3,12.31160
CHEMBL72393_diffdock_4,12.31364
CHEMBL72393_diffdock_5,15.19545
CHEMBL72393_diffdock_6,13.48836
CHEMBL72393_diffdock_7,17.20657
CHEMBL72393_diffdock_8,22.67695
CHEMBL72393_diffdock_9,17.26599
CHEMBL72393_diffdock_10,30.44974
CHEMBL5082074_diffdock_1,9.55604
CHEMBL5082074_diffdock_2,23.30776
CHEMBL5082074_diffdock_3,23.71242
CHEMBL5082074_diffdock_4,74.21654
CHEMBL5082074_diffdock_5,120.78397
CHEMBL5082074_diffdock_6,33.00062
CHEMBL5082074_diffdock_7,63.57505
CHEMBL5082074_diffdock_8,29.65240
CHEMBL5082074_diffdock_9,136.96123
CHEMBL5082074_diffdock_10,104.27499
CHEMBL69071_diffdock_1,42.89061
CHEMBL69071_diffdock_2,18.95500
CHEMBL69071_diffdock_3,31.83933
CHEMBL69071_diffdock_4,16.89899
CHEMBL69071_diffdock_5,17.59723
CHEMBL69071_diffdock_6,47.64558
CHEMBL69071_diffdock_7,36.25389
CHEMBL69071_diffdock_8,54.58593
CHEMBL69071_diffdock_9,39.16196
CHEMBL69071_diffdock_10,55.24984
CHEMBL2448067_diffdock_1,7.07766
CHEMBL2448067_diffdock_2,6.32159
CHEMBL2448067_diffdock_3,6.25374
CHEMBL2448067_diffdock_4,7.25791
CHEMBL2448067_diffdock_5,10.08451
CHEMBL2448067_diffdock_6,8.50995
CHEMBL2448067_diffdock_7,14.88239
CHEMBL2448067_diffdock_8,8.59894
CHEMBL2448067_diffdock_9,8.99556
CHEMBL2448067_diffdock_10,13.16267
CHEMBL504173_diffdock_1,-1.18559
CHEMBL504173_diffdock_2,-3.97376
CHEMBL504173_diffdock_3,1.41574
CHEMBL504173_diffdock_4,-2.72223
CHEMBL504173_diffdock_5,2.86840
CHEMBL504173_diffdock_6,23.97550
CHEMBL504173_diffdock_7,37.82989
CHEMBL504173_diffdock_8,30.20917
CHEMBL504173_diffdock_9,20.07087
CHEMBL504173_diffdock_10,34.52450
CHEMBL1947127_diffdock_1,4.90133
CHEMBL1947127_diffdock_2,-0.75050
CHEMBL1947127_diffdock_3,4.16154
CHEMBL1947127_diffdock_4,5.93736
CHEMBL1947127_diffdock_5,9.40053
CHEMBL1947127_diffdock_6,8.19568
CHEMBL1947127_diffdock_7,7.15171
CHEMBL1947127_diffdock_8,16.82270
CHEMBL1947127_diffdock_9,53.78478
CHEMBL1947127_diffdock_10,0.00000
CHEMBL591910_diffdock_1,-3.01552
CHEMBL591910_diffdock_2,-3.50743
CHEMBL591910_diffdock_3,-1.80688
CHEMBL591910_diffdock_4,-3.15922
CHEMBL591910_diffdock_5,2.50396
CHEMBL591910_diffdock_6,18.21901
CHEMBL591910_diffdock_7,5.22847
CHEMBL591910_diffdock_8,12.15483
CHEMBL591910_diffdock_9,12.97425
CHEMBL591910_diffdock_10,16.86322
CHEMBL3218002_diffdock_1,37.74100
CHEMBL3218002_diffdock_2,30.87742
CHEMBL3218002_diffdock_3,40.54873
CHEMBL3218002_diffdock_4,25.29876
CHEMBL3218002_diffdock_5,37.02754
CHEMBL3218002_diffdock_6,115.00741
CHEMBL3218002_diffdock_7,50.42977
CHEMBL3218002_diffdock_8,34.33033
CHEMBL3218002_diffdock_9,26.32697
CHEMBL3218002_diffdock_10,52.23652
CHEMBL3967836_diffdock_1,3.95812
CHEMBL3967836_diffdock_2,-3.54535
CHEMBL3967836_diffdock_3,2.64327
CHEMBL3967836_diffdock_4,3.93635
CHEMBL3967836_diffdock_5,34.38522
CHEMBL3967836_diffdock_6,5.69698
CHEMBL3967836_diffdock_7,19.21140
CHEMBL3967836_diffdock_8,-3.33160
CHEMBL3967836_diffdock_9,8.24877
CHEMBL3967836_diffdock_10,-1.58123
CHEMBL4080720_diffdock_1,15.03954
CHEMBL4080720_diffdock_2,13.43378
CHEMBL4080720_diffdock_3,7.05369
CHEMBL4080720_diffdock_4,8.25376
CHEMBL4080720_diffdock_5,6.15703
CHEMBL4080720_diffdock_6,9.13637
CHEMBL4080720_diffdock_7,26.21386
CHEMBL4080720_diffdock_8,34.51430
CHEMBL4080720_diffdock_9,7.34244
CHEMBL4080720_diffdock_10,22.81183
CHEMBL3416617_diffdock_1,6.93907
CHEMBL3416617_diffdock_2,1.63571
CHEMBL3416617_diffdock_3,5.45429
CHEMBL3416617_diffdock_4,8.73322
CHEMBL3416617_diffdock_5,10.42593
CHEMBL3416617_diffdock_6,17.43174
CHEMBL3416617_diffdock_7,19.90471
CHEMBL3416617_diffdock_8,17.08727
CHEMBL3416617_diffdock_9,16.92996
CHEMBL3416617_diffdock_10,45.36388
CHEMBL4759414_diffdock_1,15.07389
CHEMBL4759414_diffdock_2,10.29023
CHEMBL4759414_diffdock_3,9.60304
CHEMBL4759414_diffdock_4,20.38310
CHEMBL4759414_diffdock_5,22.49551
CHEMBL4759414_diffdock_6,27.13520
CHEMBL4759414_diffdock_7,17.31551
CHEMBL4759414_diffdock_8,33.87529
CHEMBL4759414_diffdock_9,13.91435
CHEMBL4759414_diffdock_10,12.23474
CHEMBL154822_diffdock_1,56.44761
CHEMBL154822_diffdock_2,84.23827
CHEMBL154822_diffdock_3,64.59830
CHEMBL154822_diffdock_4,153.86502
CHEMBL154822_diffdock_5,110.53844
CHEMBL154822_diffdock_6,125.58639
CHEMBL154822_diffdock_7,59.61082
CHEMBL154822_diffdock_8,76.63527
CHEMBL154822_diffdock_9,109.83615
CHEMBL1241948_diffdock_1,17.83438
CHEMBL1241948_diffdock_2,20.48724
CHEMBL1241948_diffdock_3,24.25296
CHEMBL1241948_diffdock_4,25.08360
CHEMBL1241948_diffdock_5,10.74699
CHEMBL1241948_diffdock_6,35.05022
CHEMBL1241948_diffdock_7,85.35975
CHEMBL1241948_diffdock_8,61.01230
CHEMBL1241948_diffdock_9,54.08504
CHEMBL1241948_diffdock_10,0.00000
CHEMBL1242568_diffdock_1,3.15483
CHEMBL1242568_diffdock_2,2.74434
CHEMBL1242568_diffdock_3,10.40240
CHEMBL1242568_diffdock_4,1.97244
CHEMBL1242568_diffdock_5,7.11134
CHEMBL1242568_diffdock_6,8.32650
CHEMBL1242568_diffdock_7,4.97126
CHEMBL1242568_diffdock_8,5.92045
CHEMBL1242568_diffdock_9,14.09146
CHEMBL1242568_diffdock_10,0.00000
CHEMBL3805283_diffdock_1,15.30812
CHEMBL3805283_diffdock_2,7.00657
CHEMBL3805283_diffdock_3,10.36454
CHEMBL3805283_diffdock_4,9.24049
CHEMBL3805283_diffdock_5,8.60742
CHEMBL3805283_diffdock_6,11.75226
CHEMBL3805283_diffdock_7,18.25021
CHEMBL3805283_diffdock_8,23.65715
CHEMBL3805283_diffdock_9,7.74725
CHEMBL3805283_diffdock_10,10.35280
CHEMBL460721_diffdock_1,25.40205
CHEMBL460721_diffdock_2,36.95200
CHEMBL460721_diffdock_3,22.76554
CHEMBL460721_diffdock_4,41.84195
CHEMBL460721_diffdock_5,34.80062
CHEMBL460721_diffdock_6,11.53954
CHEMBL460721_diffdock_7,22.53700
CHEMBL460721_diffdock_8,26.30919
CHEMBL460721_diffdock_9,9.84934
CHEMBL460721_diffdock_10,49.16150
CHEMBL1683968_diffdock_1,27.46283
CHEMBL1683968_diffdock_2,34.32520
CHEMBL1683968_diffdock_3,23.62350
CHEMBL1683968_diffdock_4,25.81352
CHEMBL1683968_diffdock_5,28.84835
CHEMBL1683968_diffdock_6,37.53857
CHEMBL1683968_diffdock_7,25.11958
CHEMBL1683968_diffdock_8,28.49777
CHEMBL1683968_diffdock_9,47.85582
CHEMBL1683968_diffdock_10,93.26952
CHEMBL246284_diffdock_1,45.06800
CHEMBL246284_diffdock_2,40.70961
CHEMBL246284_diffdock_3,50.03178
CHEMBL246284_diffdock_4,10.55970
CHEMBL246284_diffdock_5,20.69443
CHEMBL246284_diffdock_6,65.19643
CHEMBL246284_diffdock_7,64.53752
CHEMBL246284_diffdock_8,34.13576
CHEMBL246284_diffdock_9,108.19764
CHEMBL246284_diffdock_10,26.27533
CHEMBL358494_diffdock_1,12.34900
CHEMBL358494_diffdock_2,13.23201
CHEMBL358494_diffdock_3,17.38522
CHEMBL358494_diffdock_4,19.27982
CHEMBL358494_diffdock_5,80.52082
CHEMBL358494_diffdock_6,65.53513
CHEMBL358494_diffdock_7,64.20097
CHEMBL358494_diffdock_8,34.58301
CHEMBL358494_diffdock_9,31.72177
CHEMBL358494_diffdock_10,50.72954
CHEMBL4776056_diffdock_1,8.80491
CHEMBL4776056_diffdock_2,16.93483
CHEMBL4776056_diffdock_3,8.44785
CHEMBL4776056_diffdock_4,1.55764
CHEMBL4776056_diffdock_5,12.44816
CHEMBL4776056_diffdock_6,9.13593
CHEMBL4776056_diffdock_7,21.00763
CHEMBL4776056_diffdock_8,17.77325
CHEMBL4776056_diffdock_9,41.82622
CHEMBL4776056_diffdock_10,31.39816
CHEMBL2425736_diffdock_1,15.91340
CHEMBL2425736_diffdock_2,20.48163
CHEMBL2425736_diffdock_3,15.94439
CHEMBL2425736_diffdock_4,7.36346
CHEMBL2425736_diffdock_5,24.88520
CHEMBL2425736_diffdock_6,15.05897
CHEMBL2425736_diffdock_7,19.74730
CHEMBL2425736_diffdock_8,12.80760
CHEMBL2425736_diffdock_9,20.69263
CHEMBL2425736_diffdock_10,0.00000
CHEMBL4288374_diffdock_1,39.50071
CHEMBL4288374_diffdock_2,36.75323
CHEMBL4288374_diffdock_3,39.00185
CHEMBL4288374_diffdock_4,37.56842
CHEMBL4288374_diffdock_5,50.44553
CHEMBL4288374_diffdock_6,45.16254
CHEMBL4288374_diffdock_7,55.67308
CHEMBL4288374_diffdock_8,44.00839
CHEMBL4288374_diffdock_9,42.91582
CHEMBL4288374_diffdock_10,0.00000
CHEMBL4091284_diffdock_1,-0.80441
CHEMBL4091284_diffdock_2,10.31082
CHEMBL4091284_diffdock_3,3.86754
CHEMBL4091284_diffdock_4,13.91109
CHEMBL4091284_diffdock_5,24.30548
CHEMBL4091284_diffdock_6,40.27586
CHEMBL4091284_diffdock_7,29.61297
CHEMBL4091284_diffdock_8,51.27579
CHEMBL4091284_diffdock_9,47.66424
CHEMBL4091284_diffdock_10,84.76225
CHEMBL4228672_flexx_10,-6.43299
CHEMBL3263359_flexx_01,-5.04288
CHEMBL3263359_flexx_02,-4.68172
CHEMBL3263359_flexx_03,-6.10699
CHEMBL3263359_flexx_04,-5.73172
CHEMBL3263359_flexx_05,-2.39449
CHEMBL3263359_flexx_06,-4.34250
CHEMBL3263359_flexx_07,-2.33717
CHEMBL3263359_flexx_08,-4.78750
CHEMBL3263359_flexx_09,-3.74207
CHEMBL3263359_flexx_10,-3.89401
CHEMBL5192038_flexx_01,-1.39224
CHEMBL5192038_flexx_02,-0.60360
CHEMBL5192038_flexx_03,0.26990
CHEMBL5192038_flexx_04,-1.32328
CHEMBL5192038_flexx_05,1.71324
CHEMBL5192038_flexx_06,2.86067
CHEMBL5192038_flexx_07,1.02143
CHEMBL5192038_flexx_08,-2.11902
CHEMBL5192038_flexx_09,0.12675
CHEMBL5192038_flexx_10,0.66149
CHEMBL3623286_flexx_01,-3.77400
CHEMBL3623286_flexx_02,-4.01204
CHEMBL3623286_flexx_03,-1.17816
CHEMBL3623286_flexx_04,-1.97187
CHEMBL3623286_flexx_05,-4.03891
CHEMBL3623286_flexx_06,-1.26315
CHEMBL3623286_flexx_07,-3.47743
CHEMBL3623286_flexx_08,-1.31521
CHEMBL3623286_flexx_09,-5.65981
CHEMBL3623286_flexx_10,-0.25915
CHEMBL2031296_flexx_01,-5.57588
CHEMBL2031296_flexx_02,-3.76697
CHEMBL2031296_flexx_03,-6.17420
CHEMBL2031296_flexx_04,-5.62741
CHEMBL2031296_flexx_05,-2.57608
CHEMBL2031296_flexx_06,-2.11185
CHEMBL2031296_flexx_07,-4.81015
CHEMBL2031296_flexx_08,-3.52903
CHEMBL2031296_flexx_09,-5.90096
CHEMBL2031296_flexx_10,-2.74971
CHEMBL3741026_flexx_01,-5.20562
CHEMBL3741026_flexx_02,-4.78178
CHEMBL3741026_flexx_03,-2.66429
CHEMBL3741026_flexx_04,-2.85924
CHEMBL3741026_flexx_05,-5.95780
CHEMBL3741026_flexx_06,-2.74003
CHEMBL3741026_flexx_07,-1.03714
CHEMBL3741026_flexx_08,-2.29420
CHEMBL3741026_flexx_09,-4.50010
CHEMBL3741026_flexx_10,-4.54287
CHEMBL3221557_flexx_01,-2.84913
CHEMBL3221557_flexx_02,-2.71473
CHEMBL3221557_flexx_03,-1.91553
CHEMBL3221557_flexx_04,-2.63344
CHEMBL3221557_flexx_05,-1.70283
CHEMBL3221557_flexx_06,-2.49668
CHEMBL3221557_flexx_07,-2.95000
CHEMBL3221557_flexx_08,-2.73789
CHEMBL3221557_flexx_09,-2.60461
CHEMBL3221557_flexx_10,-4.57793
CHEMBL4164936_flexx_01,0.84847
CHEMBL4164936_flexx_02,-0.25397
CHEMBL4164936_flexx_03,-5.35553
CHEMBL4164936_flexx_04,-3.23685
CHEMBL4164936_flexx_05,-3.69599
CHEMBL4164936_flexx_06,-0.28024
CHEMBL4164936_flexx_07,-1.81066
CHEMBL4164936_flexx_08,-2.73559
CHEMBL4164936_flexx_09,-2.29140
CHEMBL4164936_flexx_10,-3.32175
CHEMBL593760_flexx_01,-3.55064
CHEMBL593760_flexx_02,3.87785
CHEMBL593760_flexx_03,-1.25719
CHEMBL593760_flexx_04,2.75545
CHEMBL593760_flexx_05,-0.56699
CHEMBL593760_flexx_06,0.38964
CHEMBL593760_flexx_07,-0.11235
CHEMBL593760_flexx_08,1.31781
CHEMBL593760_flexx_09,1.46091
CHEMBL593760_flexx_10,2.32406
CHEMBL3425665_flexx_01,-4.87284
CHEMBL3425665_flexx_02,-5.26599
CHEMBL3425665_flexx_03,-5.21907
CHEMBL3425665_flexx_04,-4.23840
CHEMBL3425665_flexx_05,-4.68474
CHEMBL3425665_flexx_06,-3.05961
CHEMBL3425665_flexx_07,-2.77978
CHEMBL3425665_flexx_08,-7.02937
CHEMBL3425665_flexx_09,-5.68016
CHEMBL3425665_flexx_10,-2.35005
CHEMBL308672_flexx_01,-6.12105
CHEMBL308672_flexx_02,-6.33629
CHEMBL308672_flexx_03,-5.84844
CHEMBL308672_flexx_04,-4.58020
CHEMBL308672_flexx_05,-4.07362
CHEMBL308672_flexx_06,-4.93098
CHEMBL308672_flexx_07,-4.05029
CHEMBL308672_flexx_08,-3.75882
CHEMBL308672_flexx_09,-4.66692
CHEMBL308672_flexx_10,-2.94517
CHEMBL425402_flexx_01,-6.48939
CHEMBL425402_flexx_02,-3.33319
CHEMBL425402_flexx_03,-4.09008
CHEMBL425402_flexx_04,-4.08967
CHEMBL425402_flexx_05,-5.53948
CHEMBL425402_flexx_06,-5.30860
CHEMBL425402_flexx_07,-7.20465
CHEMBL425402_flexx_08,-6.12804
CHEMBL425402_flexx_09,-6.13558
CHEMBL425402_flexx_10,-6.15598
CHEMBL589561_flexx_01,-3.56080
CHEMBL589561_flexx_02,-2.24020
CHEMBL589561_flexx_03,-0.21212
CHEMBL589561_flexx_04,0.56163
CHEMBL589561_flexx_05,-1.64761
CHEMBL589561_flexx_06,-3.99367
CHEMBL589561_flexx_07,1.74921
CHEMBL589561_flexx_08,-2.40977
CHEMBL589561_flexx_09,-0.97684
CHEMBL589561_flexx_10,-1.00683
CHEMBL5192318_flexx_01,-2.46539
CHEMBL5192318_flexx_02,-3.00903
CHEMBL5192318_flexx_03,-3.49039
