ID,CHEMPLP
CHEMBL29197_plants_10,-63.5581
CHEMBL2032376_plants_01,-64.4617
CHEMBL2032376_plants_02,-57.5526
CHEMBL2032376_plants_03,-55.7253
CHEMBL2032376_plants_04,-53.4741
CHEMBL2032376_plants_05,-32.5653
CHEMBL2032376_plants_06,-46.0835
CHEMBL2032376_plants_07,-37.0237
CHEMBL2032376_plants_08,-36.7007
CHEMBL2032376_plants_09,-38.0264
CHEMBL2032376_plants_10,-28.3554
CHEMBL4569552_plants_01,-71.1632
CHEMBL4569552_plants_02,-66.8601
CHEMBL4569552_plants_03,-54.4928
CHEMBL4569552_plants_04,-53.862
CHEMBL4569552_plants_05,-46.4054
CHEMBL4569552_plants_06,-42.4014
CHEMBL4569552_plants_07,-34.4049
CHEMBL4569552_plants_08,-36.7842
CHEMBL4569552_plants_09,-27.2364
CHEMBL4569552_plants_10,-59.9889
CHEMBL245868_plants_01,-97.0874
CHEMBL245868_plants_02,-92.1156
CHEMBL245868_plants_03,-89.0994
CHEMBL245868_plants_04,-87.4152
CHEMBL245868_plants_05,-81.9967
CHEMBL245868_plants_06,-84.0117
CHEMBL245868_plants_07,-76.8248
CHEMBL245868_plants_08,-79.3768
CHEMBL245868_plants_09,-81.3707
CHEMBL245868_plants_10,-78.493
CHEMBL5077776_plants_01,-70.5058
CHEMBL5077776_plants_02,-63.5464
CHEMBL5077776_plants_03,-68.9549
CHEMBL5077776_plants_04,-69.9923
CHEMBL5077776_plants_05,-65.1238
CHEMBL5077776_plants_06,-59.1034
CHEMBL5077776_plants_07,-59.7068
CHEMBL5077776_plants_08,-48.469
CHEMBL5077776_plants_09,-47.2638
CHEMBL5077776_plants_10,-60.7267
CHEMBL1821886_plants_01,10.9094
CHEMBL1821886_plants_02,25.5193
CHEMBL1821886_plants_03,28.1976
CHEMBL1821886_plants_04,31.1498
CHEMBL1821886_plants_05,55.6388
CHEMBL1821886_plants_06,28.9079
CHEMBL1821886_plants_07,28.9706
CHEMBL1821886_plants_08,35.9576
CHEMBL1821886_plants_09,72.4429
CHEMBL1821886_plants_10,39.0115
CHEMBL4067916_plants_01,89.7028
CHEMBL4067916_plants_02,105.669
CHEMBL4067916_plants_03,146.96
CHEMBL4067916_plants_04,100.622
CHEMBL4067916_plants_05,134.926
CHEMBL4067916_plants_06,139.753
CHEMBL4067916_plants_07,119.778
CHEMBL4067916_plants_08,168.509
CHEMBL4067916_plants_09,183.814
CHEMBL4067916_plants_10,156.285
CHEMBL4462965_plants_01,197.943
CHEMBL4462965_plants_02,180.602
CHEMBL4462965_plants_03,187.264
CHEMBL4462965_plants_04,191.542
CHEMBL4462965_plants_05,207.644
CHEMBL4462965_plants_06,184.428
CHEMBL4462965_plants_07,214.634
CHEMBL4462965_plants_08,187.698
CHEMBL4462965_plants_09,213.114
CHEMBL4462965_plants_10,204.431
CHEMBL2437473_plants_01,-72.1869
CHEMBL2437473_plants_02,-69.9177
CHEMBL2437473_plants_03,-68.8301
CHEMBL2437473_plants_04,-65.3242
CHEMBL2437473_plants_05,-66.6587
CHEMBL2437473_plants_06,-65.3666
CHEMBL2437473_plants_07,-65.3048
CHEMBL2437473_plants_08,-64.2539
CHEMBL2437473_plants_09,-59.6104
CHEMBL2437473_plants_10,-63.5035
CHEMBL307599_plants_01,-66.423
CHEMBL307599_plants_02,-64.8279
CHEMBL307599_plants_03,-62.5211
CHEMBL307599_plants_04,-65.9369
CHEMBL307599_plants_05,-62.6713
CHEMBL307599_plants_06,-64.2807
CHEMBL307599_plants_07,-61.3725
CHEMBL307599_plants_08,-56.8178
CHEMBL307599_plants_09,-62.2019
CHEMBL307599_plants_10,-59.6482
CHEMBL5198812_plants_01,13.2047
CHEMBL5198812_plants_02,73.9557
CHEMBL5198812_plants_03,88.287
CHEMBL5198812_plants_04,64.2184
CHEMBL5198812_plants_05,125.507
CHEMBL5198812_plants_06,103.926
CHEMBL5198812_plants_07,112.419
CHEMBL5198812_plants_08,106.195
CHEMBL5198812_plants_09,141.678
CHEMBL5198812_plants_10,51.8623
CHEMBL3604205_plants_01,-68.7778
CHEMBL3604205_plants_02,-66.9523
CHEMBL3604205_plants_03,-65.2985
CHEMBL3604205_plants_04,-65.0948
CHEMBL3604205_plants_05,-64.3083
CHEMBL3604205_plants_06,-63.5265
CHEMBL3604205_plants_07,-62.4869
CHEMBL3604205_plants_08,-61.419
CHEMBL3604205_plants_09,-60.6512
CHEMBL3604205_plants_10,-57.5721
CHEMBL94066_plants_01,-80.5796
CHEMBL94066_plants_02,-81.712
CHEMBL94066_plants_03,-78.2884
CHEMBL94066_plants_04,-72.7568
CHEMBL94066_plants_05,-75.0069
CHEMBL94066_plants_06,-72.473
CHEMBL94066_plants_07,-71.759
CHEMBL94066_plants_08,-69.5702
CHEMBL94066_plants_09,-71.3785
CHEMBL94066_plants_10,-71.2289
CHEMBL1172773_plants_01,-81.4417
CHEMBL1172773_plants_02,-80.5731
CHEMBL1172773_plants_03,-79.7537
CHEMBL1172773_plants_04,-74.9987
CHEMBL1172773_plants_05,-66.7122
CHEMBL1172773_plants_06,-69.245
CHEMBL1172773_plants_07,-69.0209
CHEMBL1172773_plants_08,-64.736
CHEMBL1172773_plants_09,-61.8803
CHEMBL1172773_plants_10,-52.5991
CHEMBL176470_plants_01,-82.6405
CHEMBL176470_plants_02,-81.5708
CHEMBL176470_plants_03,-79.7821
CHEMBL176470_plants_04,-70.3341
CHEMBL176470_plants_05,-74.8409
CHEMBL176470_plants_06,-76.3022
CHEMBL176470_plants_07,-76.0271
CHEMBL176470_plants_08,-74.3167
CHEMBL176470_plants_09,-72.4665
CHEMBL176470_plants_10,-66.6801
CHEMBL1645466_plants_01,-83.9762
CHEMBL1645466_plants_02,-82.8636
CHEMBL1645466_plants_03,-82.2315
CHEMBL1645466_plants_04,-80.8743
CHEMBL1645466_plants_05,-80.8035
CHEMBL1645466_plants_06,-76.2358
CHEMBL1645466_plants_07,-78.4478
CHEMBL1645466_plants_08,-76.041
CHEMBL1645466_plants_09,-76.1957
CHEMBL1645466_plants_10,-75.0711
CHEMBL5088102_plants_01,21.2376
CHEMBL5088102_plants_02,37.3484
CHEMBL5088102_plants_03,22.5942
CHEMBL5088102_plants_04,15.2043
CHEMBL5088102_plants_05,15.5711
CHEMBL5088102_plants_06,26.0234
CHEMBL5088102_plants_07,26.7545
CHEMBL5088102_plants_08,59.6628
CHEMBL5088102_plants_09,62.702
CHEMBL5088102_plants_10,73.2134
CHEMBL1242200_plants_01,-74.3351
CHEMBL1242200_plants_02,-73.5908
CHEMBL1242200_plants_03,-67.4186
CHEMBL1242200_plants_04,-72.6742
CHEMBL1242200_plants_05,-71.6143
CHEMBL1242200_plants_06,-69.2961
CHEMBL1242200_plants_07,-70.3846
CHEMBL1242200_plants_08,-68.5081
CHEMBL1242200_plants_09,-63.2581
CHEMBL1242200_plants_10,-66.7612
CHEMBL461869_plants_01,-66.0896
CHEMBL461869_plants_02,-67.6725
CHEMBL461869_plants_03,-68.4518
CHEMBL461869_plants_04,-57.5513
CHEMBL461869_plants_05,-54.3758
CHEMBL461869_plants_06,-46.6442
CHEMBL461869_plants_07,-54.7581
CHEMBL461869_plants_08,-51.578
CHEMBL461869_plants_09,-50.0538
CHEMBL461869_plants_10,-48.3354
CHEMBL1173794_plants_01,-74.6887
CHEMBL1173794_plants_02,-74.7788
CHEMBL1173794_plants_03,-71.3378
CHEMBL1173794_plants_04,-72.6398
CHEMBL1173794_plants_05,-72.1205
CHEMBL1173794_plants_06,-68.9649
CHEMBL1173794_plants_07,-71.6658
CHEMBL1173794_plants_08,-69.655
CHEMBL1173794_plants_09,-68.1244
CHEMBL1173794_plants_10,-69.3664
CHEMBL2425736_plants_01,-90.6663
CHEMBL2425736_plants_02,-86.6686
CHEMBL2425736_plants_03,-87.0623
CHEMBL2425736_plants_04,-83.1178
CHEMBL2425736_plants_05,-85.2807
CHEMBL2425736_plants_06,-85.5627
CHEMBL2425736_plants_07,-81.4038
CHEMBL2425736_plants_08,-77.9494
CHEMBL2425736_plants_09,-79.1424
CHEMBL2425736_plants_10,-76.2162
CHEMBL55379_plants_01,-88.1439
CHEMBL55379_plants_02,-82.5838
CHEMBL55379_plants_03,-82.8099
CHEMBL55379_plants_04,-73.1423
CHEMBL55379_plants_05,-79.273
CHEMBL55379_plants_06,-79.12
CHEMBL55379_plants_07,-77.2868
CHEMBL55379_plants_08,-72.8474
CHEMBL55379_plants_09,-76.4309
CHEMBL55379_plants_10,-76.5309
CHEMBL3586175_plants_01,-59.3759
CHEMBL3586175_plants_02,-52.3142
CHEMBL3586175_plants_03,-47.4972
CHEMBL3586175_plants_04,-36.8216
CHEMBL3586175_plants_05,-31.5533
CHEMBL3586175_plants_06,-29.1776
CHEMBL3586175_plants_07,-26.3151
CHEMBL3586175_plants_08,-18.3128
CHEMBL3586175_plants_09,-32.7434
CHEMBL3586175_plants_10,-5.82597
CHEMBL107472_plants_01,-64.5975
CHEMBL107472_plants_02,-66.9302
CHEMBL107472_plants_03,-64.9943
CHEMBL107472_plants_04,-61.7619
CHEMBL107472_plants_05,-62.2573
CHEMBL107472_plants_06,-61.1554
CHEMBL107472_plants_07,-59.308
CHEMBL107472_plants_08,-61.4398
CHEMBL107472_plants_09,-62.2518
CHEMBL107472_plants_10,-59.8603
CHEMBL358494_plants_01,-52.7886
CHEMBL358494_plants_02,-52.7056
CHEMBL358494_plants_03,-48.8074
CHEMBL358494_plants_04,-44.6872
CHEMBL358494_plants_05,-39.8151
CHEMBL358494_plants_06,-38.1985
CHEMBL358494_plants_07,-39.0098
CHEMBL358494_plants_08,-39.5943
CHEMBL358494_plants_09,-31.1884
CHEMBL358494_plants_10,-30.9746
CHEMBL1928301_plants_01,-83.7846
CHEMBL1928301_plants_02,-77.6544
CHEMBL1928301_plants_03,-74.2365
CHEMBL1928301_plants_04,-77.4387
CHEMBL1928301_plants_05,-73.8961
CHEMBL1928301_plants_06,-67.4891
CHEMBL1928301_plants_07,-71.6954
CHEMBL1928301_plants_08,-71.7181
CHEMBL1928301_plants_09,-69.5028
CHEMBL1928301_plants_10,-67.9822
CHEMBL2385993_plants_01,62.9584
CHEMBL2385993_plants_02,38.0307
CHEMBL2385993_plants_03,63.3511
CHEMBL2385993_plants_04,97.4416
CHEMBL2385993_plants_05,115.798
CHEMBL2385993_plants_06,103.186
CHEMBL2385993_plants_07,53.5785
CHEMBL2385993_plants_08,127.019
CHEMBL2385993_plants_09,105.444
CHEMBL2385993_plants_10,118.198
CHEMBL4088718_plants_01,-87.2856
CHEMBL4088718_plants_02,-82.3325
CHEMBL4088718_plants_03,-75.2548
CHEMBL4088718_plants_04,-80.5128
CHEMBL4088718_plants_05,-79.572
CHEMBL4088718_plants_06,-76.7247
CHEMBL4088718_plants_07,-71.0512
CHEMBL4088718_plants_08,-73.4227
CHEMBL4088718_plants_09,-69.9322
CHEMBL4088718_plants_10,-70.3626
CHEMBL1630114_plants_01,-53.8145
CHEMBL1630114_plants_02,-22.9947
CHEMBL1630114_plants_03,-10.7344
CHEMBL1630114_plants_04,18.329
CHEMBL1630114_plants_05,19.0075
CHEMBL1630114_plants_06,61.786
CHEMBL1630114_plants_07,52.8811
CHEMBL1630114_plants_08,46.9922
CHEMBL1630114_plants_09,57.442
CHEMBL1630114_plants_10,56.5635
CHEMBL391321_plants_01,-96.7658
CHEMBL391321_plants_02,-86.0281
CHEMBL391321_plants_03,-81.7488
CHEMBL391321_plants_04,-76.184
CHEMBL391321_plants_05,-81.3516
CHEMBL391321_plants_06,-80.1809
CHEMBL391321_plants_07,-75.6155
CHEMBL391321_plants_08,-76.3325
CHEMBL391321_plants_09,-87.1818
CHEMBL391321_plants_10,-74.1475
CHEMBL4077917_plants_01,-29.6083
CHEMBL4077917_plants_02,-13.2561
CHEMBL4077917_plants_03,-15.6955
CHEMBL4077917_plants_04,1.51294
CHEMBL4077917_plants_05,0.127817
CHEMBL4077917_plants_06,9.942
CHEMBL4077917_plants_07,10.4116
CHEMBL4077917_plants_08,27.547
CHEMBL4077917_plants_09,12.7673
CHEMBL4077917_plants_10,24.9939
CHEMBL2448067_plants_01,-74.1232
CHEMBL2448067_plants_02,-76.8342
CHEMBL2448067_plants_03,-73.6115
CHEMBL2448067_plants_04,-73.3405
CHEMBL2448067_plants_05,-73.9876
CHEMBL2448067_plants_06,-72.0486
CHEMBL2448067_plants_07,-70.4902
CHEMBL2448067_plants_08,-72.9368
CHEMBL2448067_plants_09,-69.1963
CHEMBL2448067_plants_10,-69.9213
CHEMBL51854_plants_01,-67.8941
CHEMBL51854_plants_02,-67.0527
CHEMBL51854_plants_03,-66.5588
CHEMBL51854_plants_04,-64.7733
CHEMBL51854_plants_05,-64.7084
CHEMBL51854_plants_06,-64.3953
CHEMBL51854_plants_07,-64.5185
CHEMBL51854_plants_08,-63.5412
CHEMBL51854_plants_09,-63.5773
CHEMBL51854_plants_10,-63.4263
CHEMBL2441273_plants_01,-75.78
CHEMBL2441273_plants_02,-79.1991
CHEMBL2441273_plants_03,-59.2794
CHEMBL2441273_plants_04,-63.0961
CHEMBL2441273_plants_05,-68.5291
CHEMBL2441273_plants_06,-64.7683
CHEMBL2441273_plants_07,-57.9215
CHEMBL2441273_plants_08,-57.271
CHEMBL2441273_plants_09,-52.258
CHEMBL2441273_plants_10,-55.4889
CHEMBL1241860_plants_01,-75.8397
CHEMBL1241860_plants_02,-73.8333
CHEMBL1241860_plants_03,-74.0758
CHEMBL1241860_plants_04,-72.4958
CHEMBL1241860_plants_05,-70.4587
CHEMBL1241860_plants_06,-69.7788
CHEMBL1241860_plants_07,-69.0597
CHEMBL1241860_plants_08,-68.2295
CHEMBL1241860_plants_09,-62.9327
CHEMBL1241860_plants_10,-64.2121
CHEMBL5188948_plants_01,-82.2081
CHEMBL5188948_plants_02,-68.9444
CHEMBL5188948_plants_03,-70.4654
CHEMBL5188948_plants_04,-65.3286
CHEMBL5188948_plants_05,-56.3052
CHEMBL5188948_plants_06,-65.0722
CHEMBL5188948_plants_07,-61.267
CHEMBL5188948_plants_08,-59.2103
CHEMBL5188948_plants_09,-69.6818
CHEMBL5188948_plants_10,-55.2701
CHEMBL1830277_plants_01,-77.1649
CHEMBL1830277_plants_02,-73.3859
CHEMBL1830277_plants_03,-77.2518
CHEMBL1830277_plants_04,-76.2496
CHEMBL1830277_plants_05,-73.7197
CHEMBL1830277_plants_06,-72.4319
CHEMBL1830277_plants_07,-71.9645
CHEMBL1830277_plants_08,-71.667
CHEMBL1830277_plants_09,-71.1516
CHEMBL1830277_plants_10,-70.7046
CHEMBL205149_plants_01,-80.7873
CHEMBL205149_plants_02,-76.379
CHEMBL205149_plants_03,-78.5775
CHEMBL205149_plants_04,-76.6612
CHEMBL205149_plants_05,-76.6639
CHEMBL205149_plants_06,-71.9562
CHEMBL205149_plants_07,-73.0862
CHEMBL205149_plants_08,-70.7343
CHEMBL205149_plants_09,-68.893
CHEMBL205149_plants_10,-66.5397
CHEMBL1947127_plants_01,-64.479
CHEMBL1947127_plants_02,-61.5352
CHEMBL1947127_plants_03,-53.3008
CHEMBL1947127_plants_04,-40.6126
CHEMBL1947127_plants_05,-41.4636
CHEMBL1947127_plants_06,-41.4379
CHEMBL1947127_plants_07,-33.9747
CHEMBL1947127_plants_08,-31.5459
CHEMBL1947127_plants_09,-23.8243
CHEMBL1947127_plants_10,-28.7607
CHEMBL1097189_plants_01,-98.2185
CHEMBL1097189_plants_02,-96.4628
CHEMBL1097189_plants_03,-97.9062
CHEMBL1097189_plants_04,-94.7624
CHEMBL1097189_plants_05,-96.762
CHEMBL1097189_plants_06,-97.601
CHEMBL1097189_plants_07,-95.8977
CHEMBL1097189_plants_08,-88.7044
CHEMBL1097189_plants_09,-91.8968
CHEMBL1097189_plants_10,-90.687
CHEMBL4068047_plants_01,-41.3022
CHEMBL4068047_plants_02,-31.282
CHEMBL4068047_plants_03,-25.6771
CHEMBL4068047_plants_04,-30.8548
CHEMBL4068047_plants_05,-27.2286
CHEMBL4068047_plants_06,-11.2464
CHEMBL4068047_plants_07,-7.74764
CHEMBL4068047_plants_08,-17.5401
CHEMBL4068047_plants_09,12.839
CHEMBL4068047_plants_10,29.7393
CHEMBL1242568_plants_01,-78.1174
CHEMBL1242568_plants_02,-76.9725
CHEMBL1242568_plants_03,-74.0891
CHEMBL1242568_plants_04,-72.0326
CHEMBL1242568_plants_05,-70.2259
CHEMBL1242568_plants_06,-71.4594
CHEMBL1242568_plants_07,-71.5815
CHEMBL1242568_plants_08,-71.2488
CHEMBL1242568_plants_09,-70.9267
CHEMBL1242568_plants_10,-69.59
CHEMBL466174_plants_01,-72.9796
CHEMBL466174_plants_02,-77.5135
CHEMBL466174_plants_03,-76.4127
CHEMBL466174_plants_04,-66.4369
CHEMBL466174_plants_05,-64.0831
CHEMBL466174_plants_06,-60.0053
CHEMBL466174_plants_07,-64.1764
CHEMBL466174_plants_08,-57.3672
CHEMBL466174_plants_09,-60.624
CHEMBL466174_plants_10,-61.8139
CHEMBL3699603_plants_01,3.835
CHEMBL3699603_plants_02,20.8845
CHEMBL3699603_plants_03,35.151
CHEMBL3699603_plants_04,38.8498
CHEMBL3699603_plants_05,52.756
CHEMBL3699603_plants_06,41.1411
CHEMBL3699603_plants_07,77.012
CHEMBL3699603_plants_08,57.6835
CHEMBL3699603_plants_09,59.1063
CHEMBL3699603_plants_10,62.2786
CHEMBL521155_plants_01,-75.8143
CHEMBL521155_plants_02,-72.4839
CHEMBL521155_plants_03,-71.9734
CHEMBL521155_plants_04,-71.1823
CHEMBL521155_plants_05,-70.9665
CHEMBL521155_plants_06,-69.7378
CHEMBL521155_plants_07,-70.6844
CHEMBL521155_plants_08,-69.9789
CHEMBL521155_plants_09,-69.4299
CHEMBL521155_plants_10,-69.8519
CHEMBL1240553_plants_01,-77.2291
CHEMBL1240553_plants_02,-72.6074
CHEMBL1240553_plants_03,-72.3663
CHEMBL1240553_plants_04,-63.3874
CHEMBL1240553_plants_05,-69.7894
CHEMBL1240553_plants_06,-65.5527
CHEMBL1240553_plants_07,-70.7212
CHEMBL1240553_plants_08,-70.7273
CHEMBL1240553_plants_09,-69.7014
CHEMBL1240553_plants_10,-64.6723
CHEMBL504173_plants_01,-71.382
CHEMBL504173_plants_02,-69.5957
CHEMBL504173_plants_03,-65.5879
CHEMBL504173_plants_04,-61.945
CHEMBL504173_plants_05,-61.825
CHEMBL504173_plants_06,-61.3354
CHEMBL504173_plants_07,-62.1532
CHEMBL504173_plants_08,-61.9393
CHEMBL504173_plants_09,-61.1413
CHEMBL504173_plants_10,-61.4536
CHEMBL450319_plants_01,-50.3194
CHEMBL450319_plants_02,-50.2093
CHEMBL450319_plants_03,-49.8937
CHEMBL450319_plants_04,-50.0066
CHEMBL450319_plants_05,-49.8059
CHEMBL450319_plants_06,-48.6714
CHEMBL450319_plants_07,-49.3969
CHEMBL450319_plants_08,-49.2716
CHEMBL450319_plants_09,-48.6431
CHEMBL450319_plants_10,-47.8857
CHEMBL4074615_plants_01,243.339
CHEMBL4074615_plants_02,250.466
CHEMBL4074615_plants_03,250.449
CHEMBL4074615_plants_04,259.041
CHEMBL4074615_plants_05,265.273
CHEMBL4074615_plants_06,283.092
CHEMBL4074615_plants_07,261.978
CHEMBL4074615_plants_08,258.7
CHEMBL4074615_plants_09,238.003
CHEMBL4074615_plants_10,266.055
CHEMBL4759072_plants_01,-63.4955
CHEMBL4759072_plants_02,-65.2398
CHEMBL4759072_plants_03,-64.5122
CHEMBL4759072_plants_04,-63.3388
CHEMBL4759072_plants_05,-58.0733
CHEMBL4759072_plants_06,-57.2611
CHEMBL4759072_plants_07,-53.5577
CHEMBL4759072_plants_08,-55.6994
CHEMBL4759072_plants_09,-50.1304
CHEMBL4759072_plants_10,-49.8937
CHEMBL4583858_plants_01,-72.3264
CHEMBL4583858_plants_02,-73.7274
CHEMBL4583858_plants_03,-60.8703
CHEMBL4583858_plants_04,-66.5852
CHEMBL4583858_plants_05,-63.3338
CHEMBL4583858_plants_06,-66.771
CHEMBL4583858_plants_07,-59.8338
CHEMBL4583858_plants_08,-55.4401
CHEMBL4583858_plants_09,-48.5168
CHEMBL4583858_plants_10,-57.1343
CHEMBL291701_plants_01,-64.1152
CHEMBL291701_plants_02,-66.8946
CHEMBL291701_plants_03,-66.6579
CHEMBL291701_plants_04,-66.0653
CHEMBL291701_plants_05,-65.9641
CHEMBL291701_plants_06,-65.0648
CHEMBL291701_plants_07,-64.0355
CHEMBL291701_plants_08,-65.8733
CHEMBL291701_plants_09,-65.3032
CHEMBL291701_plants_10,-65.3505
CHEMBL3903641_plants_01,-84.6733
CHEMBL3903641_plants_02,-83.1432
CHEMBL3903641_plants_03,-82.9801
CHEMBL3903641_plants_04,-80.9867
CHEMBL3903641_plants_05,-77.5292
CHEMBL3903641_plants_06,-77.0659
CHEMBL3903641_plants_07,-73.2847
CHEMBL3903641_plants_08,-72.221
CHEMBL3903641_plants_09,-70.0496
CHEMBL3903641_plants_10,-70.1059
CHEMBL2179128_plants_01,-40.1038
CHEMBL2179128_plants_02,-44.8358
CHEMBL2179128_plants_03,-18.1213
CHEMBL2179128_plants_04,-27.6461
CHEMBL2179128_plants_05,-24.2685
CHEMBL2179128_plants_06,-20.3028
CHEMBL2179128_plants_07,-16.7429
CHEMBL2179128_plants_08,-31.3403
CHEMBL2179128_plants_09,-12.2408
CHEMBL2179128_plants_10,-13.5405
CHEMBL3633941_plants_01,90.2881
CHEMBL3633941_plants_02,93.8964
CHEMBL3633941_plants_03,98.5793
CHEMBL3633941_plants_04,115.085
CHEMBL3633941_plants_05,101.763
CHEMBL3633941_plants_06,102.301
CHEMBL3633941_plants_07,114.538
CHEMBL3633941_plants_08,125.833
CHEMBL3633941_plants_09,117.738
CHEMBL3633941_plants_10,100.955
CHEMBL57347_plants_01,-72.6018
CHEMBL57347_plants_02,-69.3322
CHEMBL57347_plants_03,-63.0288
CHEMBL57347_plants_04,-68.443
CHEMBL57347_plants_05,-65.4428
CHEMBL57347_plants_06,-63.9657
CHEMBL57347_plants_07,-59.9791
CHEMBL57347_plants_08,-60.9328
CHEMBL57347_plants_09,-59.422
CHEMBL57347_plants_10,-60.2468
CHEMBL144842_plants_01,-79.0222
CHEMBL144842_plants_02,-76.6467
CHEMBL144842_plants_03,-74.9321
CHEMBL144842_plants_04,-69.0337
CHEMBL144842_plants_05,-67.6231
CHEMBL144842_plants_06,-62.8909
CHEMBL144842_plants_07,-68.8088
CHEMBL144842_plants_08,-68.0883
CHEMBL144842_plants_09,-66.4331
CHEMBL144842_plants_10,-65.877
CHEMBL65063_plants_01,-64.3764
CHEMBL65063_plants_02,-64.3951
CHEMBL65063_plants_03,-63.6931
CHEMBL65063_plants_04,-63.0353
CHEMBL65063_plants_05,-62.8078
CHEMBL65063_plants_06,-62.256
CHEMBL65063_plants_07,-61.2058
CHEMBL65063_plants_08,-58.949
CHEMBL65063_plants_09,-59.7791
CHEMBL65063_plants_10,-60.0664
CHEMBL1914664_plants_01,-79.6643
CHEMBL1914664_plants_02,-83.2876
CHEMBL1914664_plants_03,-79.1123
CHEMBL1914664_plants_04,-74.5616
CHEMBL1914664_plants_05,-75.2684
CHEMBL1914664_plants_06,-75.1156
CHEMBL1914664_plants_07,-73.9758
CHEMBL1914664_plants_08,-73.0295
CHEMBL1914664_plants_09,-71.9657
CHEMBL1914664_plants_10,-73.7058
CHEMBL3663925_plants_01,125.014
CHEMBL3663925_plants_02,134.983
CHEMBL3663925_plants_03,121.236
CHEMBL3663925_plants_04,124.594
CHEMBL3663925_plants_05,165.357
CHEMBL3663925_plants_06,196.849
CHEMBL3663925_plants_07,191.619
CHEMBL3663925_plants_08,200.9
CHEMBL3663925_plants_09,190.207
CHEMBL3663925_plants_10,255.084
CHEMBL4787951_plants_01,-84.1402
CHEMBL4787951_plants_02,-77.8571
CHEMBL4787951_plants_03,-75.114
CHEMBL4787951_plants_04,-71.8514
CHEMBL4787951_plants_05,-70.1786
CHEMBL4787951_plants_06,-66.5071
CHEMBL4787951_plants_07,-67.7496
CHEMBL4787951_plants_08,-62.152
CHEMBL4787951_plants_09,-66.1993
CHEMBL4787951_plants_10,-65.0003
CHEMBL3416627_plants_01,-77.8046
CHEMBL3416627_plants_02,-80.3572
CHEMBL3416627_plants_03,-75.4618
CHEMBL3416627_plants_04,-67.7035
CHEMBL3416627_plants_05,-69.392
CHEMBL3416627_plants_06,-68.2479
CHEMBL3416627_plants_07,-66.6494
CHEMBL3416627_plants_08,-67.3045
CHEMBL3416627_plants_09,-66.1718
CHEMBL3416627_plants_10,-63.6248
CHEMBL2424807_plants_01,-80.8021
CHEMBL2424807_plants_02,-81.0615
CHEMBL2424807_plants_03,-78.2941
CHEMBL2424807_plants_04,-78.0848
CHEMBL2424807_plants_05,-75.1852
CHEMBL2424807_plants_06,-75.2253
CHEMBL2424807_plants_07,-70.4535
CHEMBL2424807_plants_08,-75.4855
CHEMBL2424807_plants_09,-73.2262
CHEMBL2424807_plants_10,-75.3009
CHEMBL4070053_plants_01,-86.9589
CHEMBL4070053_plants_02,-83.8975
CHEMBL4070053_plants_03,-80.9217
CHEMBL4070053_plants_04,-77.5725
CHEMBL4070053_plants_05,-78.2227
CHEMBL4070053_plants_06,-76.6977
CHEMBL4070053_plants_07,-74.9556
CHEMBL4070053_plants_08,-73.6236
CHEMBL4070053_plants_09,-76.6818
CHEMBL4070053_plants_10,-73.498
CHEMBL726_plants_01,-92.2401
CHEMBL726_plants_02,-90.9802
CHEMBL726_plants_03,-87.3829
CHEMBL726_plants_04,-84.3086
CHEMBL726_plants_05,-84.1192
CHEMBL726_plants_06,-81.2454
CHEMBL726_plants_07,-78.0737
CHEMBL726_plants_08,-80.6168
CHEMBL726_plants_09,-79.5599
CHEMBL726_plants_10,-73.265
CHEMBL206782_plants_01,-77.817
CHEMBL206782_plants_02,-81.0958
CHEMBL206782_plants_03,-71.4666
CHEMBL206782_plants_04,-67.3294
CHEMBL206782_plants_05,-63.9818
CHEMBL206782_plants_06,-68.0498
CHEMBL206782_plants_07,-63.373
CHEMBL206782_plants_08,-64.6571
CHEMBL206782_plants_09,-62.6811
CHEMBL206782_plants_10,-70.3976
CHEMBL3237939_plants_01,-11.1451
CHEMBL3237939_plants_02,-7.85639
CHEMBL3237939_plants_03,-6.48591
CHEMBL3237939_plants_04,3.08398
CHEMBL3237939_plants_05,21.1889
CHEMBL3237939_plants_06,22.9121
CHEMBL3237939_plants_07,22.1248
CHEMBL3237939_plants_08,25.4303
CHEMBL3237939_plants_09,25.2481
CHEMBL3237939_plants_10,23.6484
CHEMBL4441404_plants_01,-71.2602
CHEMBL4441404_plants_02,-63.6118
CHEMBL4441404_plants_03,-67.2127
CHEMBL4441404_plants_04,-58.1953
CHEMBL4441404_plants_05,-67.1662
CHEMBL4441404_plants_06,-64.2518
CHEMBL4441404_plants_07,-61.9537
CHEMBL4441404_plants_08,-60.8137
CHEMBL4441404_plants_09,-58.0283
CHEMBL4441404_plants_10,-59.9152
CHEMBL3960853_plants_01,-90.4904
CHEMBL3960853_plants_02,-82.9216
CHEMBL3960853_plants_03,-73.9352
CHEMBL3960853_plants_04,-70.9915
CHEMBL3960853_plants_05,-75.4948
CHEMBL3960853_plants_06,-76.9081
CHEMBL3960853_plants_07,-72.3183
CHEMBL3960853_plants_08,-73.822
CHEMBL3960853_plants_09,-70.4961
CHEMBL3960853_plants_10,-65.1431
CHEMBL341522_plants_01,-84.0477
CHEMBL341522_plants_02,-81.0584
CHEMBL341522_plants_03,-78.3578
CHEMBL341522_plants_04,-77.9443
CHEMBL341522_plants_05,-76.3581
CHEMBL341522_plants_06,-74.4088
CHEMBL341522_plants_07,-75.418
