ID,ad4
CHEMBL1172773_flexx_07,-21.58125
CHEMBL1172773_flexx_08,15.80243
CHEMBL1172773_flexx_09,15.43523
CHEMBL1172773_flexx_10,-2.24217
CHEMBL176470_flexx_01,-20.54662
CHEMBL176470_flexx_02,3.96262
CHEMBL176470_flexx_03,-23.06581
CHEMBL176470_flexx_04,-12.82984
CHEMBL176470_flexx_05,-4.91283
CHEMBL176470_flexx_06,-14.42440
CHEMBL176470_flexx_07,6.61233
CHEMBL176470_flexx_08,-10.93664
CHEMBL176470_flexx_09,-17.66329
CHEMBL176470_flexx_10,-18.95537
CHEMBL1645466_flexx_01,-34.72892
CHEMBL1645466_flexx_02,-32.89738
CHEMBL1645466_flexx_03,-25.01998
CHEMBL1645466_flexx_04,-31.02124
CHEMBL1645466_flexx_05,-32.62183
CHEMBL1645466_flexx_06,-30.61161
CHEMBL1645466_flexx_07,-22.58852
CHEMBL1645466_flexx_08,-24.74648
CHEMBL1645466_flexx_09,-30.93009
CHEMBL1645466_flexx_10,-31.00289
CHEMBL5088102_flexx_01,-16.33804
CHEMBL5088102_flexx_02,-12.09835
CHEMBL5088102_flexx_03,-7.62319
CHEMBL5088102_flexx_04,-25.47199
CHEMBL5088102_flexx_05,-4.23081
CHEMBL5088102_flexx_06,-8.05204
CHEMBL5088102_flexx_07,-13.80826
CHEMBL5088102_flexx_08,-9.52798
CHEMBL5088102_flexx_09,0.97986
CHEMBL5088102_flexx_10,-6.13466
CHEMBL1242200_flexx_01,-30.71858
CHEMBL1242200_flexx_02,-31.95707
CHEMBL1242200_flexx_03,-18.70524
CHEMBL1242200_flexx_04,-25.92095
CHEMBL1242200_flexx_05,-27.44815
CHEMBL1242200_flexx_06,-25.86199
CHEMBL1242200_flexx_07,-20.66525
CHEMBL1242200_flexx_08,-33.06237
CHEMBL1242200_flexx_09,-34.03839
CHEMBL1242200_flexx_10,-21.30010
CHEMBL461869_flexx_1,51.98199
CHEMBL461869_flexx_2,52.15797
CHEMBL1173794_flexx_01,-18.61957
CHEMBL1173794_flexx_02,-21.98298
CHEMBL1173794_flexx_03,-13.80866
CHEMBL1173794_flexx_04,-18.32455
CHEMBL1173794_flexx_05,-26.54523
CHEMBL1173794_flexx_06,-22.94945
CHEMBL1173794_flexx_07,-21.69859
CHEMBL1173794_flexx_08,-21.46428
CHEMBL1173794_flexx_09,-22.10887
CHEMBL1173794_flexx_10,-19.75506
CHEMBL2425736_flexx_01,-13.27722
CHEMBL2425736_flexx_02,-13.07754
CHEMBL2425736_flexx_03,-13.57127
CHEMBL2425736_flexx_04,-13.66295
CHEMBL2425736_flexx_05,-8.51740
CHEMBL2425736_flexx_06,-7.58804
CHEMBL2425736_flexx_07,-29.55635
CHEMBL2425736_flexx_08,-19.28314
CHEMBL2425736_flexx_09,-17.05978
CHEMBL2425736_flexx_10,-17.04376
CHEMBL55379_flexx_01,-1.16718
CHEMBL55379_flexx_02,-38.36489
CHEMBL55379_flexx_03,-1.23652
CHEMBL55379_flexx_04,-39.21421
CHEMBL55379_flexx_05,-38.09619
CHEMBL55379_flexx_06,-39.16468
CHEMBL55379_flexx_07,-38.04183
CHEMBL55379_flexx_08,-0.22214
CHEMBL55379_flexx_09,-39.47582
CHEMBL55379_flexx_10,-38.46358
CHEMBL3586175_flexx_01,-32.44756
CHEMBL3586175_flexx_02,-32.70885
CHEMBL3586175_flexx_03,-9.89816
CHEMBL3586175_flexx_04,-32.46828
CHEMBL3586175_flexx_05,-13.91428
CHEMBL3586175_flexx_06,1.67193
CHEMBL3586175_flexx_07,-32.67055
CHEMBL3586175_flexx_08,-5.53909
CHEMBL3586175_flexx_09,-29.32398
CHEMBL3586175_flexx_10,12.84761
CHEMBL107472_flexx_01,-22.39775
CHEMBL107472_flexx_02,-12.85021
CHEMBL107472_flexx_03,-18.32005
CHEMBL107472_flexx_04,-23.28123
CHEMBL107472_flexx_05,-22.23201
CHEMBL107472_flexx_06,-30.03047
CHEMBL107472_flexx_07,-9.33667
CHEMBL107472_flexx_08,-23.20557
CHEMBL107472_flexx_09,-3.28031
CHEMBL107472_flexx_10,-25.21311
CHEMBL358494_flexx_01,19.49042
CHEMBL358494_flexx_02,-26.88807
CHEMBL358494_flexx_03,39.83910
CHEMBL358494_flexx_04,-16.91416
CHEMBL358494_flexx_05,96.15734
CHEMBL358494_flexx_06,11.62241
CHEMBL358494_flexx_07,189.81052
CHEMBL358494_flexx_08,-9.94605
CHEMBL358494_flexx_09,-30.23273
CHEMBL358494_flexx_10,12.36329
CHEMBL1928301_flexx_01,11.87450
CHEMBL1928301_flexx_02,19.51233
CHEMBL1928301_flexx_03,14.05553
CHEMBL1928301_flexx_04,-28.46297
CHEMBL1928301_flexx_05,8.87810
CHEMBL1928301_flexx_06,14.85285
CHEMBL1928301_flexx_07,8.70057
CHEMBL1928301_flexx_08,-30.29887
CHEMBL1928301_flexx_09,-14.64351
CHEMBL1928301_flexx_10,-30.06023
CHEMBL2385993_flexx_1,-4.28420
CHEMBL2385993_flexx_2,-17.52817
CHEMBL2385993_flexx_3,-27.13482
CHEMBL2385993_flexx_4,-26.41025
CHEMBL4088718_flexx_01,-7.01782
CHEMBL4088718_flexx_02,-2.74477
CHEMBL4088718_flexx_03,-10.21975
CHEMBL4088718_flexx_04,-7.44467
CHEMBL4088718_flexx_05,-7.01911
CHEMBL4088718_flexx_06,-10.36690
CHEMBL4088718_flexx_07,-13.33923
CHEMBL4088718_flexx_08,8.53831
CHEMBL4088718_flexx_09,7.26097
CHEMBL4088718_flexx_10,-10.72711
CHEMBL1630114_flexx_01,23.79481
CHEMBL1630114_flexx_02,7.41504
CHEMBL1630114_flexx_03,-17.44724
CHEMBL1630114_flexx_04,-30.21384
CHEMBL1630114_flexx_05,-40.10559
CHEMBL1630114_flexx_06,-14.33310
CHEMBL1630114_flexx_07,-29.76345
CHEMBL1630114_flexx_08,-34.21045
CHEMBL1630114_flexx_09,-43.07430
CHEMBL1630114_flexx_10,-38.28854
CHEMBL391321_flexx_01,-36.39806
CHEMBL391321_flexx_02,-42.01776
CHEMBL391321_flexx_03,-36.30908
CHEMBL391321_flexx_04,-35.64076
CHEMBL391321_flexx_05,-31.12186
CHEMBL391321_flexx_06,-38.68188
CHEMBL391321_flexx_07,-39.77010
CHEMBL391321_flexx_08,-41.71778
CHEMBL391321_flexx_09,-26.89345
CHEMBL391321_flexx_10,-19.73675
CHEMBL4750734_flexx_01,-24.91134
CHEMBL4750734_flexx_02,-29.22614
CHEMBL4750734_flexx_03,-5.94122
CHEMBL4750734_flexx_04,-21.09605
CHEMBL4750734_flexx_05,-21.43939
CHEMBL4750734_flexx_06,8.95446
CHEMBL4750734_flexx_07,-7.79880
CHEMBL4750734_flexx_08,-33.33303
CHEMBL4750734_flexx_09,4.64626
CHEMBL4750734_flexx_10,-29.18658
CHEMBL4077917_flexx_01,-15.98992
CHEMBL4077917_flexx_02,-8.17736
CHEMBL4077917_flexx_03,-29.76310
CHEMBL4077917_flexx_04,-27.93604
CHEMBL4077917_flexx_05,-9.39345
CHEMBL4077917_flexx_06,-5.50268
CHEMBL4077917_flexx_07,-20.89025
CHEMBL4077917_flexx_08,2.10270
CHEMBL4077917_flexx_09,-18.50911
CHEMBL4077917_flexx_10,-21.22892
CHEMBL2448067_flexx_01,-26.88193
CHEMBL2448067_flexx_02,-26.47420
CHEMBL2448067_flexx_03,-30.56801
CHEMBL2448067_flexx_04,-27.07714
CHEMBL2448067_flexx_05,-21.84609
CHEMBL2448067_flexx_06,-18.57398
CHEMBL2448067_flexx_07,-24.50233
CHEMBL2448067_flexx_08,-30.35932
CHEMBL2448067_flexx_09,-23.72230
CHEMBL2448067_flexx_10,-30.54815
CHEMBL51854_flexx_01,-15.11981
CHEMBL51854_flexx_02,-25.70764
CHEMBL51854_flexx_03,-22.84680
CHEMBL51854_flexx_04,-12.55037
CHEMBL51854_flexx_05,-19.75184
CHEMBL51854_flexx_06,-21.11450
CHEMBL51854_flexx_07,-8.89079
CHEMBL51854_flexx_08,-11.36996
CHEMBL51854_flexx_09,-26.29590
CHEMBL51854_flexx_10,-27.17690
CHEMBL2441273_flexx_01,-23.27792
CHEMBL2441273_flexx_02,-41.03298
CHEMBL2441273_flexx_03,19.88488
CHEMBL2441273_flexx_04,-33.14728
CHEMBL2441273_flexx_05,-21.71013
CHEMBL2441273_flexx_06,-4.84750
CHEMBL2441273_flexx_07,-21.09374
CHEMBL2441273_flexx_08,-31.89327
CHEMBL2441273_flexx_09,-36.40822
CHEMBL2441273_flexx_10,0.84314
CHEMBL1241860_flexx_01,-27.28694
CHEMBL1241860_flexx_02,-17.51772
CHEMBL1241860_flexx_03,-20.95647
CHEMBL1241860_flexx_04,-15.03919
CHEMBL1241860_flexx_05,-30.47623
CHEMBL1241860_flexx_06,-17.65445
CHEMBL1241860_flexx_07,-24.24172
CHEMBL1241860_flexx_08,1.25944
CHEMBL1241860_flexx_09,-6.71964
CHEMBL1241860_flexx_10,-6.56136
CHEMBL5188948_flexx_01,-25.01096
CHEMBL5188948_flexx_02,-38.31295
CHEMBL5188948_flexx_03,-38.35104
CHEMBL5188948_flexx_04,-27.69064
CHEMBL5188948_flexx_05,13.83858
CHEMBL5188948_flexx_06,-20.79311
CHEMBL5188948_flexx_07,-20.53148
CHEMBL5188948_flexx_08,-17.54348
CHEMBL5188948_flexx_09,-23.17275
CHEMBL5188948_flexx_10,-23.26952
CHEMBL1830277_flexx_01,-11.20744
CHEMBL1830277_flexx_02,-26.65770
CHEMBL1830277_flexx_03,-29.45280
CHEMBL1830277_flexx_04,-22.85267
CHEMBL1830277_flexx_05,-28.18829
CHEMBL1830277_flexx_06,-24.61070
CHEMBL1830277_flexx_07,-26.16026
CHEMBL1830277_flexx_08,-21.84264
CHEMBL1830277_flexx_09,-15.28806
CHEMBL1830277_flexx_10,-24.71853
CHEMBL205149_flexx_01,4.45074
CHEMBL205149_flexx_02,4.39120
CHEMBL205149_flexx_03,-32.66175
CHEMBL205149_flexx_04,11.63256
CHEMBL205149_flexx_05,-15.99038
CHEMBL205149_flexx_06,-28.81715
CHEMBL205149_flexx_07,-32.05082
CHEMBL205149_flexx_08,12.53802
CHEMBL205149_flexx_09,-1.81149
CHEMBL205149_flexx_10,2.96512
CHEMBL1947127_flexx_01,-27.42637
CHEMBL1947127_flexx_02,-32.74164
CHEMBL1947127_flexx_03,-12.48749
CHEMBL1947127_flexx_04,-14.48935
CHEMBL1947127_flexx_05,-25.18916
CHEMBL1947127_flexx_06,-26.68439
CHEMBL1947127_flexx_07,4.66870
CHEMBL1947127_flexx_08,-20.09993
CHEMBL1947127_flexx_09,-6.50013
CHEMBL1947127_flexx_10,-24.80887
CHEMBL1097189_flexx_01,-34.72015
CHEMBL1097189_flexx_02,-32.56090
CHEMBL1097189_flexx_03,-26.47767
CHEMBL1097189_flexx_04,-28.06369
CHEMBL1097189_flexx_05,-34.98590
CHEMBL1097189_flexx_06,-33.77258
CHEMBL1097189_flexx_07,-18.82770
CHEMBL1097189_flexx_08,-33.99501
CHEMBL1097189_flexx_09,-33.37540
CHEMBL1097189_flexx_10,-22.36644
CHEMBL4068047_flexx_1,-23.26173
CHEMBL4068047_flexx_2,10.04541
CHEMBL4068047_flexx_3,31.42734
CHEMBL4068047_flexx_4,39.18456
CHEMBL4068047_flexx_5,46.65682
CHEMBL1242568_flexx_01,36.33038
CHEMBL1242568_flexx_02,36.58255
CHEMBL1242568_flexx_03,36.47398
CHEMBL1242568_flexx_04,12.01899
CHEMBL1242568_flexx_05,36.61599
CHEMBL1242568_flexx_06,-4.31270
CHEMBL1242568_flexx_07,-4.27441
CHEMBL1242568_flexx_08,-3.95522
CHEMBL1242568_flexx_09,-23.11860
CHEMBL1242568_flexx_10,12.17502
CHEMBL466174_flexx_01,-10.15009
CHEMBL466174_flexx_02,2.46986
CHEMBL466174_flexx_03,-26.30754
CHEMBL466174_flexx_04,-4.06453
CHEMBL466174_flexx_05,1.12787
CHEMBL466174_flexx_06,-23.36181
CHEMBL466174_flexx_07,-34.87410
CHEMBL466174_flexx_08,4.41415
CHEMBL466174_flexx_09,4.39352
CHEMBL466174_flexx_10,-23.18800
CHEMBL3699603_flexx_01,-39.44770
CHEMBL3699603_flexx_02,-36.55766
CHEMBL3699603_flexx_03,-41.35019
CHEMBL3699603_flexx_04,-40.68501
CHEMBL3699603_flexx_05,-8.07178
CHEMBL3699603_flexx_06,-39.19964
CHEMBL3699603_flexx_07,16.91046
CHEMBL3699603_flexx_08,-40.94633
CHEMBL3699603_flexx_09,-39.12028
CHEMBL3699603_flexx_10,-26.55381
CHEMBL521155_flexx_01,-20.75764
CHEMBL521155_flexx_02,13.03053
CHEMBL521155_flexx_03,-18.01579
CHEMBL521155_flexx_04,-14.30343
CHEMBL521155_flexx_05,-31.21066
CHEMBL521155_flexx_06,16.14892
CHEMBL521155_flexx_07,-12.63679
CHEMBL521155_flexx_08,-28.26985
CHEMBL521155_flexx_09,-16.42782
CHEMBL521155_flexx_10,0.95697
CHEMBL1240553_flexx_01,1.01457
CHEMBL1240553_flexx_02,-31.24878
CHEMBL1240553_flexx_03,2.76999
CHEMBL1240553_flexx_04,2.44245
CHEMBL1240553_flexx_05,-20.58855
CHEMBL1240553_flexx_06,2.66763
CHEMBL1240553_flexx_07,-30.16845
CHEMBL1240553_flexx_08,-23.98526
CHEMBL1240553_flexx_09,-2.90226
CHEMBL1240553_flexx_10,-2.86923
CHEMBL504173_flexx_01,-21.69337
CHEMBL504173_flexx_02,-19.46250
CHEMBL504173_flexx_03,-7.68991
CHEMBL504173_flexx_04,-14.60315
CHEMBL504173_flexx_05,-14.53355
CHEMBL504173_flexx_06,-23.31851
CHEMBL504173_flexx_07,-20.52101
CHEMBL504173_flexx_08,-16.03527
CHEMBL504173_flexx_09,-17.28610
CHEMBL504173_flexx_10,-6.60049
CHEMBL450319_flexx_01,-17.02528
CHEMBL450319_flexx_02,-15.72438
CHEMBL450319_flexx_03,-11.11557
CHEMBL450319_flexx_04,-11.16965
CHEMBL450319_flexx_05,-18.02706
CHEMBL450319_flexx_06,-22.46021
CHEMBL450319_flexx_07,-16.71983
CHEMBL450319_flexx_08,-11.75327
CHEMBL450319_flexx_09,-21.77200
CHEMBL450319_flexx_10,-22.07090
CHEMBL4074615_flexx_1,-30.76270
CHEMBL4074615_flexx_2,-17.61109
CHEMBL4074615_flexx_3,-7.43269
CHEMBL4074615_flexx_4,-39.64415
CHEMBL4074615_flexx_5,38.91641
CHEMBL4759072_flexx_01,-32.12653
CHEMBL4759072_flexx_02,-2.03461
CHEMBL4759072_flexx_03,-24.62032
CHEMBL4759072_flexx_04,-12.39642
CHEMBL4759072_flexx_05,9.76948
CHEMBL4759072_flexx_06,-20.50243
CHEMBL4759072_flexx_07,3.27616
CHEMBL4759072_flexx_08,-13.58138
CHEMBL4759072_flexx_09,-4.01149
CHEMBL4759072_flexx_10,-15.80209
CHEMBL4583858_flexx_01,-3.46935
CHEMBL4583858_flexx_02,-8.40116
CHEMBL4583858_flexx_03,-8.26775
CHEMBL4583858_flexx_04,-10.15426
CHEMBL4583858_flexx_05,-27.48826
CHEMBL4583858_flexx_06,-27.62075
CHEMBL4583858_flexx_07,-27.69012
CHEMBL4583858_flexx_08,-27.84849
CHEMBL4583858_flexx_09,-10.46871
CHEMBL4583858_flexx_10,-10.47274
CHEMBL291701_flexx_01,-24.65280
CHEMBL291701_flexx_02,-25.97614
CHEMBL291701_flexx_03,-24.82386
CHEMBL291701_flexx_04,-27.45326
CHEMBL291701_flexx_05,-23.30090
CHEMBL291701_flexx_06,-23.35825
CHEMBL291701_flexx_07,-24.91727
CHEMBL291701_flexx_08,-24.71406
CHEMBL291701_flexx_09,-24.59565
CHEMBL291701_flexx_10,-26.07386
CHEMBL3903641_flexx_01,-42.28324
CHEMBL3903641_flexx_02,-40.37527
CHEMBL3903641_flexx_03,-30.64189
CHEMBL3903641_flexx_04,-35.72540
CHEMBL3903641_flexx_05,-43.21929
CHEMBL3903641_flexx_06,-36.36275
CHEMBL3903641_flexx_07,-32.44234
CHEMBL3903641_flexx_08,-18.12285
CHEMBL3903641_flexx_09,-34.19315
CHEMBL3903641_flexx_10,-24.45303
CHEMBL2179128_flexx_01,-24.20084
CHEMBL2179128_flexx_02,16.62682
CHEMBL2179128_flexx_03,18.66564
CHEMBL2179128_flexx_04,10.55605
CHEMBL2179128_flexx_05,11.81555
CHEMBL2179128_flexx_06,16.70335
CHEMBL2179128_flexx_07,-1.49064
CHEMBL2179128_flexx_08,-12.98711
CHEMBL2179128_flexx_09,27.06351
CHEMBL2179128_flexx_10,3.05013
CHEMBL3633941_flexx_01,-28.49706
CHEMBL3633941_flexx_02,-26.84139
CHEMBL3633941_flexx_03,-26.30658
CHEMBL3633941_flexx_04,-18.53658
CHEMBL3633941_flexx_05,-27.02325
CHEMBL3633941_flexx_06,-17.53806
CHEMBL3633941_flexx_07,-19.58780
CHEMBL3633941_flexx_08,-23.19570
CHEMBL3633941_flexx_09,-35.98412
CHEMBL3633941_flexx_10,-17.36207
CHEMBL57347_flexx_1,5.77273
CHEMBL144842_flexx_01,-33.80582
CHEMBL144842_flexx_02,13.17482
CHEMBL144842_flexx_03,-7.87129
CHEMBL144842_flexx_04,-10.79483
CHEMBL144842_flexx_05,-0.79261
CHEMBL144842_flexx_06,3.59554
CHEMBL144842_flexx_07,-7.77732
CHEMBL144842_flexx_08,24.57079
CHEMBL144842_flexx_09,-18.27006
CHEMBL144842_flexx_10,-4.06175
CHEMBL65063_flexx_01,-22.46321
CHEMBL65063_flexx_02,-21.29202
CHEMBL65063_flexx_03,-19.59221
CHEMBL65063_flexx_04,-22.34971
CHEMBL65063_flexx_05,-19.53170
CHEMBL65063_flexx_06,-21.06353
CHEMBL65063_flexx_07,-19.72333
CHEMBL65063_flexx_08,-14.31373
CHEMBL65063_flexx_09,-22.97583
CHEMBL65063_flexx_10,-23.75526
CHEMBL1914664_flexx_01,-23.44212
CHEMBL1914664_flexx_02,-34.88173
CHEMBL1914664_flexx_03,-34.55744
CHEMBL1914664_flexx_04,-31.21057
CHEMBL1914664_flexx_05,-22.50267
CHEMBL1914664_flexx_06,-29.19011
CHEMBL1914664_flexx_07,-21.21358
CHEMBL1914664_flexx_08,-31.60063
CHEMBL1914664_flexx_09,-22.68336
CHEMBL1914664_flexx_10,-8.99419
CHEMBL3663925_flexx_01,5.41594
CHEMBL3663925_flexx_02,47.68541
CHEMBL3663925_flexx_03,48.37495
CHEMBL3663925_flexx_04,24.72665
CHEMBL3663925_flexx_05,-10.30832
CHEMBL3663925_flexx_06,8.51996
CHEMBL3663925_flexx_07,-17.02089
CHEMBL3663925_flexx_08,-4.98233
CHEMBL3663925_flexx_09,4.32874
CHEMBL3663925_flexx_10,20.43348
CHEMBL4787951_flexx_01,-36.89516
CHEMBL4787951_flexx_02,-36.75880
CHEMBL4787951_flexx_03,-37.20374
CHEMBL4787951_flexx_04,-20.89770
CHEMBL4787951_flexx_05,-27.59554
CHEMBL4787951_flexx_06,-37.89257
CHEMBL4787951_flexx_07,-37.76125
CHEMBL4787951_flexx_08,-36.81638
CHEMBL4787951_flexx_09,-36.80970
CHEMBL4787951_flexx_10,-35.77791
CHEMBL3416627_flexx_01,-13.27151
CHEMBL3416627_flexx_02,-8.53380
CHEMBL3416627_flexx_03,-25.75338
CHEMBL3416627_flexx_04,-25.05502
CHEMBL3416627_flexx_05,-13.47359
CHEMBL3416627_flexx_06,-16.46906
CHEMBL3416627_flexx_07,17.17469
CHEMBL3416627_flexx_08,-17.12194
CHEMBL3416627_flexx_09,-26.64700
CHEMBL3416627_flexx_10,-13.66364
CHEMBL2424807_flexx_01,-29.46265
CHEMBL2424807_flexx_02,-32.82266
CHEMBL2424807_flexx_03,-18.70302
CHEMBL2424807_flexx_04,-29.71220
CHEMBL2424807_flexx_05,-30.28820
CHEMBL2424807_flexx_06,-11.67472
CHEMBL2424807_flexx_07,-28.60125
CHEMBL2424807_flexx_08,-25.67902
CHEMBL2424807_flexx_09,-31.36631
CHEMBL2424807_flexx_10,-32.25396
CHEMBL4070053_flexx_01,13.42331
CHEMBL4070053_flexx_02,14.27712
CHEMBL4070053_flexx_03,1.73971
CHEMBL4070053_flexx_04,-1.73665
CHEMBL4070053_flexx_05,-7.52972
CHEMBL4070053_flexx_06,20.15677
CHEMBL4070053_flexx_07,-3.49914
CHEMBL4070053_flexx_08,19.96573
CHEMBL4070053_flexx_09,0.36916
CHEMBL4070053_flexx_10,25.72921
CHEMBL726_flexx_01,-22.53956
CHEMBL726_flexx_02,-27.47951
CHEMBL726_flexx_03,-26.98647
CHEMBL726_flexx_04,-18.96117
CHEMBL726_flexx_05,-24.98578
CHEMBL726_flexx_06,-20.48805
CHEMBL726_flexx_07,-18.41986
CHEMBL726_flexx_08,-8.03416
CHEMBL726_flexx_09,-16.14001
CHEMBL726_flexx_10,-11.86262
CHEMBL329183_flexx_01,-13.55938
CHEMBL329183_flexx_02,-12.50245
CHEMBL329183_flexx_03,-12.02925
CHEMBL329183_flexx_04,-0.14146
CHEMBL329183_flexx_05,-8.39317
CHEMBL329183_flexx_06,16.48290
CHEMBL329183_flexx_07,-7.85510
CHEMBL329183_flexx_08,-21.36201
CHEMBL329183_flexx_09,-27.93073
CHEMBL329183_flexx_10,-8.53909
CHEMBL206782_flexx_01,-12.47805
CHEMBL206782_flexx_02,-14.75268
CHEMBL206782_flexx_03,-11.07624
CHEMBL206782_flexx_04,-5.31491
CHEMBL206782_flexx_05,10.42937
CHEMBL206782_flexx_06,8.22362
CHEMBL206782_flexx_07,1.29698
CHEMBL206782_flexx_08,-8.50765
CHEMBL206782_flexx_09,-0.82836
CHEMBL206782_flexx_10,-20.59276
CHEMBL3237939_flexx_01,-17.23571
CHEMBL3237939_flexx_02,-17.35418
CHEMBL3237939_flexx_03,-13.58702
CHEMBL3237939_flexx_04,2.24152
CHEMBL3237939_flexx_05,-30.33912
CHEMBL3237939_flexx_06,-30.52457
CHEMBL3237939_flexx_07,38.16385
CHEMBL3237939_flexx_08,-20.08851
CHEMBL3237939_flexx_09,-20.07627
CHEMBL3237939_flexx_10,-12.85391
CHEMBL4441404_flexx_01,-8.06321
CHEMBL4441404_flexx_02,-17.95494
CHEMBL4441404_flexx_03,-24.22922
CHEMBL4441404_flexx_04,-21.17181
CHEMBL4441404_flexx_05,-20.71033
CHEMBL4441404_flexx_06,-16.90094
CHEMBL4441404_flexx_07,-13.08765
CHEMBL4441404_flexx_08,-19.79826
CHEMBL4441404_flexx_09,-19.04452
CHEMBL4441404_flexx_10,7.92605
CHEMBL3960853_flexx_01,-22.40866
CHEMBL3960853_flexx_02,-12.87233
CHEMBL3960853_flexx_03,-12.84438
CHEMBL3960853_flexx_04,-21.98431
CHEMBL3960853_flexx_05,-33.15117
CHEMBL3960853_flexx_06,-32.50533
CHEMBL3960853_flexx_07,-32.29656
CHEMBL3960853_flexx_08,-39.97725
CHEMBL3960853_flexx_09,-14.37888
CHEMBL3960853_flexx_10,-26.74556
CHEMBL341522_flexx_01,-28.64764
CHEMBL341522_flexx_02,-26.64054
CHEMBL341522_flexx_03,-26.36040
CHEMBL341522_flexx_04,-30.55110
CHEMBL341522_flexx_05,-26.46994
CHEMBL341522_flexx_06,-4.41159
CHEMBL341522_flexx_07,1.63984
CHEMBL341522_flexx_08,-30.12270
CHEMBL341522_flexx_09,-25.97446
CHEMBL341522_flexx_10,-21.29334
CHEMBL4457733_flexx_01,5.34431
CHEMBL4457733_flexx_02,-14.03821
CHEMBL4457733_flexx_03,5.63275
CHEMBL4457733_flexx_04,-16.04364
CHEMBL4457733_flexx_05,-17.33149
CHEMBL4457733_flexx_06,19.53474
CHEMBL4457733_flexx_07,19.60424
CHEMBL4457733_flexx_08,-18.32852
CHEMBL4457733_flexx_09,36.52963
CHEMBL4457733_flexx_10,15.75621
CHEMBL166093_flexx_01,-36.51364
CHEMBL166093_flexx_02,-34.58668
CHEMBL166093_flexx_03,-35.69514
CHEMBL166093_flexx_04,-32.65556
CHEMBL166093_flexx_05,-21.79608
CHEMBL166093_flexx_06,-34.00659
CHEMBL166093_flexx_07,-37.23780
CHEMBL166093_flexx_08,-33.67400
CHEMBL166093_flexx_09,-27.63843
CHEMBL166093_flexx_10,-36.93716
CHEMBL1242973_flexx_01,-37.65975
CHEMBL1242973_flexx_02,-38.50299
CHEMBL1242973_flexx_03,-35.42205
CHEMBL1242973_flexx_04,-35.05910
CHEMBL1242973_flexx_05,-35.03461
CHEMBL1242973_flexx_06,-35.69787
CHEMBL1242973_flexx_07,-32.06911
CHEMBL1242973_flexx_08,-26.47934
CHEMBL1242973_flexx_09,-26.69315
CHEMBL1242973_flexx_10,-26.20904
CHEMBL4080720_flexx_01,15.68002
CHEMBL4080720_flexx_02,-6.17238
CHEMBL4080720_flexx_03,-1.37711
CHEMBL4080720_flexx_04,-22.76322
CHEMBL4080720_flexx_05,-22.33331
CHEMBL4080720_flexx_06,-22.56483
CHEMBL4080720_flexx_07,-16.65221
CHEMBL4080720_flexx_08,-33.25985
CHEMBL4080720_flexx_09,9.40751
CHEMBL4080720_flexx_10,-3.72368
CHEMBL4214040_flexx_01,-38.88579
CHEMBL4214040_flexx_02,-16.50620
CHEMBL4214040_flexx_03,-16.08058
CHEMBL4214040_flexx_04,-33.71149
CHEMBL4214040_flexx_05,-15.63204
CHEMBL4214040_flexx_06,-21.62071
CHEMBL4214040_flexx_07,-26.25523
CHEMBL4214040_flexx_08,-29.68258
CHEMBL4214040_flexx_09,-12.27886
CHEMBL4214040_flexx_10,-9.50892
CHEMBL5169900_flexx_01,-4.62575
CHEMBL5169900_flexx_02,-9.03345
CHEMBL5169900_flexx_03,6.50594
CHEMBL5169900_flexx_04,-38.59922
CHEMBL5169900_flexx_05,-38.15765
CHEMBL5169900_flexx_06,-5.04163
CHEMBL5169900_flexx_07,-38.19444
CHEMBL5169900_flexx_08,-33.97854
CHEMBL5169900_flexx_09,-4.57802
CHEMBL5169900_flexx_10,-38.60868
CHEMBL3676363_flexx_01,-8.75155
CHEMBL3676363_flexx_02,-23.31306
CHEMBL3676363_flexx_03,-13.19350
CHEMBL3676363_flexx_04,10.78710
CHEMBL3676363_flexx_05,26.95160
CHEMBL3676363_flexx_06,-18.85895
CHEMBL3676363_flexx_07,11.64895
CHEMBL3676363_flexx_08,-23.47854
CHEMBL3676363_flexx_09,-29.27230
CHEMBL3676363_flexx_10,5.28360
CHEMBL4549626_plants_08,94.36509
CHEMBL4549626_plants_09,70.27473
CHEMBL4549626_plants_10,105.75565
CHEMBL2048793_plants_01,-27.43253
CHEMBL2048793_plants_02,-35.03001
CHEMBL2048793_plants_03,-34.13723
CHEMBL2048793_plants_04,-42.66873
CHEMBL2048793_plants_05,-40.61561
CHEMBL2048793_plants_06,-28.99882
CHEMBL2048793_plants_07,-39.19127
CHEMBL2048793_plants_08,-25.19999
CHEMBL2048793_plants_09,-32.50504
CHEMBL2048793_plants_10,7.84923
CHEMBL5180325_plants_01,-33.78627
CHEMBL5180325_plants_02,-33.67121
CHEMBL5180325_plants_03,-31.14087
CHEMBL5180325_plants_04,-34.11970
CHEMBL5180325_plants_05,-32.49493
CHEMBL5180325_plants_06,-33.24533
CHEMBL5180325_plants_07,-34.04787
CHEMBL5180325_plants_08,-31.87432
CHEMBL5180325_plants_09,-34.57267
CHEMBL5180325_plants_10,-29.20426
CHEMBL3613695_plants_01,-34.13485
CHEMBL3613695_plants_02,-37.98022
CHEMBL3613695_plants_03,-28.65302
CHEMBL3613695_plants_04,-34.07788
CHEMBL3613695_plants_05,-21.63064
CHEMBL3613695_plants_06,-22.51413
CHEMBL3613695_plants_07,-26.77011
