ID,HYDE
CHEMBL7827_diffdock_8,28946.882656
CHEMBL7827_diffdock_9,12926.507336
CHEMBL7827_diffdock_10,47623.272944
CHEMBL3699591_diffdock_1,538.671730
CHEMBL3699591_diffdock_2,414.378897
CHEMBL3699591_diffdock_3,232.919268
CHEMBL3699591_diffdock_4,289.343889
CHEMBL3699591_diffdock_5,470.265809
CHEMBL3699591_diffdock_6,185.461582
CHEMBL3699591_diffdock_7,1577.943530
CHEMBL3699591_diffdock_8,749.789644
CHEMBL3699591_diffdock_9,120.372736
CHEMBL3699591_diffdock_10,11.970437
CHEMBL598407_diffdock_1,1695781.049015
CHEMBL598407_diffdock_2,9849232.755364
CHEMBL598407_diffdock_3,816288.980805
CHEMBL598407_diffdock_4,320922766.714211
CHEMBL598407_diffdock_5,70486.103996
CHEMBL598407_diffdock_6,91026057.840576
CHEMBL598407_diffdock_7,16621299.823264
CHEMBL598407_diffdock_8,38730224.182379
CHEMBL598407_diffdock_9,22693646.276807
CHEMBL598407_diffdock_10,9901224.203571
CHEMBL14627_diffdock_1,8133389.567580
CHEMBL14627_diffdock_2,4339745.177217
CHEMBL14627_diffdock_3,3438639.688827
CHEMBL14627_diffdock_4,9288.715533
CHEMBL14627_diffdock_5,1108.586965
CHEMBL14627_diffdock_6,21657.126304
CHEMBL14627_diffdock_7,351.355981
CHEMBL14627_diffdock_8,234719.344071
CHEMBL14627_diffdock_9,367880897.592439
CHEMBL14627_diffdock_10,68606.264306
CHEMBL3926223_diffdock_1,17.596112
CHEMBL3926223_diffdock_2,102.194963
CHEMBL3926223_diffdock_3,88.122029
CHEMBL3926223_diffdock_4,17.934691
CHEMBL3926223_diffdock_5,88.126665
CHEMBL3926223_diffdock_6,22.022294
CHEMBL3926223_diffdock_7,18.102481
CHEMBL3926223_diffdock_8,152189728.254185
CHEMBL3926223_diffdock_9,6783698.558892
CHEMBL3926223_diffdock_10,100323607.846148
CHEMBL3416592_diffdock_1,88.323476
CHEMBL3416592_diffdock_2,991148.622822
CHEMBL3416592_diffdock_3,56595827.855192
CHEMBL3416592_diffdock_4,8406.925663
CHEMBL3416592_diffdock_5,37151.850608
CHEMBL3416592_diffdock_6,195.747709
CHEMBL3416592_diffdock_7,6807.593506
CHEMBL3416592_diffdock_8,43280.582885
CHEMBL3416592_diffdock_9,26344199.695164
CHEMBL3416592_diffdock_10,80635.796415
CHEMBL5183327_diffdock_1,20169.751806
CHEMBL5183327_diffdock_2,270.516675
CHEMBL5183327_diffdock_3,4935.812209
CHEMBL5183327_diffdock_4,636509.709152
CHEMBL5183327_diffdock_5,1639887.871740
CHEMBL5183327_diffdock_6,6741.801420
CHEMBL5183327_diffdock_7,172466.551139
CHEMBL5183327_diffdock_8,1639944.662910
CHEMBL5183327_diffdock_9,104569.413607
CHEMBL5183327_diffdock_10,1534763.624859
CHEMBL56502_diffdock_1,422.421089
CHEMBL56502_diffdock_2,747.604689
CHEMBL56502_diffdock_3,563.053907
CHEMBL56502_diffdock_4,27485.268961
CHEMBL56502_diffdock_5,17439.958219
CHEMBL56502_diffdock_6,1001.848293
CHEMBL56502_diffdock_7,1173.415386
CHEMBL56502_diffdock_8,100323607.846148
CHEMBL56502_diffdock_9,100323607.846148
CHEMBL56502_diffdock_10,100323607.846148
CHEMBL475761_diffdock_1,1845792695.957004
CHEMBL475761_diffdock_2,20703219.896303
CHEMBL475761_diffdock_3,22887887.917119
CHEMBL475761_diffdock_4,230413078.420109
CHEMBL475761_diffdock_5,161146.839919
CHEMBL475761_diffdock_6,12707031564.483372
CHEMBL475761_diffdock_7,29475.556309
CHEMBL475761_diffdock_8,686086.912946
CHEMBL475761_diffdock_9,5697343.478554
CHEMBL475761_diffdock_10,60292.274780
CHEMBL482715_diffdock_1,795638.653666
CHEMBL482715_diffdock_2,6378008.976546
CHEMBL482715_diffdock_3,2736339.169644
CHEMBL482715_diffdock_4,974475.859446
CHEMBL482715_diffdock_5,655372.838595
CHEMBL482715_diffdock_6,26395469.403223
CHEMBL482715_diffdock_7,11467.858840
CHEMBL482715_diffdock_8,7630288.377730
CHEMBL482715_diffdock_9,532757995.814114
CHEMBL482715_diffdock_10,662342.102365
CHEMBL338449_diffdock_1,168755963133.240326
CHEMBL338449_diffdock_2,27253134.952250
CHEMBL338449_diffdock_3,303919.426204
CHEMBL338449_diffdock_4,3767197.466895
CHEMBL338449_diffdock_5,5009936084.576251
CHEMBL338449_diffdock_6,3533290.431967
CHEMBL338449_diffdock_7,18095898736.564606
CHEMBL338449_diffdock_8,2939063241.656404
CHEMBL338449_diffdock_9,3778064.528493
CHEMBL338449_diffdock_10,2969624.101819
CHEMBL3818062_diffdock_1,443799.346706
CHEMBL3818062_diffdock_2,114402.907832
CHEMBL3818062_diffdock_3,172970.330716
CHEMBL3818062_diffdock_4,205491.816777
CHEMBL3818062_diffdock_5,417157.447397
CHEMBL3818062_diffdock_6,425049590.623134
CHEMBL3818062_diffdock_7,1677432920.968932
CHEMBL3818062_diffdock_8,155815.371952
CHEMBL3818062_diffdock_9,2955.680897
CHEMBL3818062_diffdock_10,100323607.846148
CHEMBL1173397_diffdock_1,294274.881202
CHEMBL1173397_diffdock_2,49648.714317
CHEMBL1173397_diffdock_3,78565.742137
CHEMBL1173397_diffdock_4,5256.599936
CHEMBL1173397_diffdock_5,757.978459
CHEMBL1173397_diffdock_6,515258.673199
CHEMBL1173397_diffdock_7,22334.358600
CHEMBL1173397_diffdock_8,27853369.794904
CHEMBL1173397_diffdock_9,11946.071018
CHEMBL1173397_diffdock_10,100323607.846148
CHEMBL3799428_diffdock_1,16.104833
CHEMBL3799428_diffdock_2,185.841418
CHEMBL3799428_diffdock_3,130.179817
CHEMBL3799428_diffdock_4,222.933657
CHEMBL3799428_diffdock_5,1.557248
CHEMBL3799428_diffdock_6,4.569240
CHEMBL3799428_diffdock_7,11.517045
CHEMBL3799428_diffdock_8,136.242465
CHEMBL3799428_diffdock_9,107432529.436056
CHEMBL3799428_diffdock_10,5779872.265815
CHEMBL1173250_diffdock_1,60355.622388
CHEMBL1173250_diffdock_2,39611217.092845
CHEMBL1173250_diffdock_3,90145.847505
CHEMBL1173250_diffdock_4,8611070.674290
CHEMBL1173250_diffdock_5,1033.957762
CHEMBL1173250_diffdock_6,18907.244046
CHEMBL1173250_diffdock_7,20338.903501
CHEMBL1173250_diffdock_8,8148.186807
CHEMBL1173250_diffdock_9,160826331.832400
CHEMBL1173250_diffdock_10,100323607.846148
CHEMBL1090357_diffdock_1,9514.765413
CHEMBL1090357_diffdock_2,123099.562338
CHEMBL1090357_diffdock_3,55268.913227
CHEMBL1090357_diffdock_4,11277.953193
CHEMBL1090357_diffdock_5,86483.053943
CHEMBL1090357_diffdock_6,31927.644894
CHEMBL1090357_diffdock_7,8127.704296
CHEMBL1090357_diffdock_8,2601868.889735
CHEMBL1090357_diffdock_9,9749534.016562
CHEMBL1090357_diffdock_10,23557819.990506
CHEMBL3237942_diffdock_1,322044064537.683777
CHEMBL3237942_diffdock_2,218931.445339
CHEMBL3237942_diffdock_3,647626.838689
CHEMBL3237942_diffdock_4,2062877.350003
CHEMBL3237942_diffdock_5,5417.817794
CHEMBL3237942_diffdock_6,37627.318328
CHEMBL3237942_diffdock_7,5440.806007
CHEMBL3237942_diffdock_8,1480984189.652134
CHEMBL3237942_diffdock_9,100323607.846148
CHEMBL3237942_diffdock_10,3302962293.130985
CHEMBL398388_diffdock_1,2661781998.720152
CHEMBL398388_diffdock_2,263402943.411693
CHEMBL398388_diffdock_3,164506643.977722
CHEMBL398388_diffdock_4,383.309749
CHEMBL398388_diffdock_5,311072283.721699
CHEMBL398388_diffdock_6,71338128976.484955
CHEMBL398388_diffdock_7,58155735.945807
CHEMBL398388_diffdock_8,162636297.269597
CHEMBL398388_diffdock_9,57910870.782442
CHEMBL398388_diffdock_10,100323607.846148
CHEMBL382041_diffdock_1,1438626255.078500
CHEMBL382041_diffdock_2,213.743449
CHEMBL382041_diffdock_3,129.355766
CHEMBL382041_diffdock_4,212.839304
CHEMBL382041_diffdock_5,454990.572735
CHEMBL382041_diffdock_6,253.185194
CHEMBL382041_diffdock_7,407.522480
CHEMBL382041_diffdock_8,1996.663554
CHEMBL382041_diffdock_9,376656.416056
CHEMBL382041_diffdock_10,100323607.846148
CHEMBL207815_diffdock_1,35101.686510
CHEMBL207815_diffdock_2,2961454.476838
CHEMBL207815_diffdock_3,12287.039966
CHEMBL207815_diffdock_4,7658.919709
CHEMBL207815_diffdock_5,161680.604668
CHEMBL207815_diffdock_6,171017926.265982
CHEMBL207815_diffdock_7,36273.418762
CHEMBL207815_diffdock_8,21817176.645553
CHEMBL207815_diffdock_9,88484440.252837
CHEMBL207815_diffdock_10,2651084.789023
CHEMBL3344215_diffdock_1,8339.347457
CHEMBL3344215_diffdock_2,18562.369776
CHEMBL3344215_diffdock_3,1935878.096610
CHEMBL3344215_diffdock_4,335474627.923557
CHEMBL3344215_diffdock_5,69370899.052197
CHEMBL3344215_diffdock_6,273718.403770
CHEMBL3344215_diffdock_7,6355.271463
CHEMBL3344215_diffdock_8,335805.192198
CHEMBL3344215_diffdock_9,122.539410
CHEMBL3344215_diffdock_10,100323607.846148
CHEMBL1087054_diffdock_1,226446866.086164
CHEMBL1087054_diffdock_2,192474.425418
CHEMBL1087054_diffdock_3,148589629.802810
CHEMBL1087054_diffdock_4,2169676.486487
CHEMBL1087054_diffdock_5,61874852.815618
CHEMBL1087054_diffdock_6,3765017142.126822
CHEMBL1087054_diffdock_7,1820037.498232
CHEMBL1087054_diffdock_8,117400554878.968887
CHEMBL1087054_diffdock_9,1136478969.006450
CHEMBL1087054_diffdock_10,33643043.119738
CHEMBL96780_diffdock_1,5832812.586344
CHEMBL96780_diffdock_2,2696.483899
CHEMBL96780_diffdock_3,2696.271597
CHEMBL96780_diffdock_4,2581.767467
CHEMBL96780_diffdock_5,2581.804406
CHEMBL96780_diffdock_6,3288.508091
CHEMBL96780_diffdock_7,45243.963370
CHEMBL96780_diffdock_8,42068.117539
CHEMBL96780_diffdock_9,2581.812035
CHEMBL96780_diffdock_10,1641.847642
CHEMBL1091613_diffdock_1,882432.671568
CHEMBL1091613_diffdock_2,367059193.246378
CHEMBL1091613_diffdock_3,14068428.850704
CHEMBL1091613_diffdock_4,6636227.597456
CHEMBL1091613_diffdock_5,9251173.141411
CHEMBL1091613_diffdock_6,2627485711.541289
CHEMBL1091613_diffdock_7,23321459.683450
CHEMBL1091613_diffdock_8,25446816.165216
CHEMBL1091613_diffdock_9,1037220.904457
CHEMBL1091613_diffdock_10,100323607.846148
CHEMBL345077_diffdock_1,11796.151241
CHEMBL345077_diffdock_2,6168795.919064
CHEMBL345077_diffdock_3,838.096867
CHEMBL345077_diffdock_4,1003.136354
CHEMBL345077_diffdock_5,461821.579144
CHEMBL345077_diffdock_6,680.273508
CHEMBL345077_diffdock_7,67505.370669
CHEMBL345077_diffdock_8,49036.913865
CHEMBL345077_diffdock_9,58381.910478
CHEMBL345077_diffdock_10,109733206.942597
CHEMBL117710_diffdock_1,3281.678296
CHEMBL117710_diffdock_2,3954.838954
CHEMBL117710_diffdock_3,3954.789880
CHEMBL117710_diffdock_4,3956.078256
CHEMBL117710_diffdock_5,24112.806955
CHEMBL117710_diffdock_6,2378.769906
CHEMBL117710_diffdock_7,27826.970379
CHEMBL117710_diffdock_8,21940.654260
CHEMBL117710_diffdock_9,810499.727543
CHEMBL117710_diffdock_10,100323607.846148
CHEMBL251124_diffdock_1,2088650.198329
CHEMBL251124_diffdock_2,5047237.153577
CHEMBL251124_diffdock_3,7553547.263578
CHEMBL251124_diffdock_4,1212767.535621
CHEMBL251124_diffdock_5,2192233.120932
CHEMBL251124_diffdock_6,2286951686.303179
CHEMBL251124_diffdock_7,496069.705485
CHEMBL251124_diffdock_8,2323487.691071
CHEMBL251124_diffdock_9,1079133.160558
CHEMBL251124_diffdock_10,19633131.432645
CHEMBL3621220_diffdock_1,301818.308582
CHEMBL3621220_diffdock_2,15644.095774
CHEMBL3621220_diffdock_3,18531.642100
CHEMBL3621220_diffdock_4,29671478.781463
CHEMBL3621220_diffdock_5,1681883.022895
CHEMBL3621220_diffdock_6,193735967.842582
CHEMBL3621220_diffdock_7,48569910.951348
CHEMBL3621220_diffdock_8,11814.483969
CHEMBL3621220_diffdock_9,107871058.149876
CHEMBL3621220_diffdock_10,6595.929996
CHEMBL120185_diffdock_1,1467295.699324
CHEMBL120185_diffdock_2,343591.885157
CHEMBL120185_diffdock_3,9732055.682241
CHEMBL120185_diffdock_4,374679063.098242
CHEMBL120185_diffdock_5,85516.608559
CHEMBL120185_diffdock_6,331592705.864709
CHEMBL120185_diffdock_7,2247543.085524
CHEMBL120185_diffdock_8,980361.181156
CHEMBL120185_diffdock_9,37480.859376
CHEMBL120185_diffdock_10,59894.269604
CHEMBL4284911_diffdock_1,30565.581833
CHEMBL4284911_diffdock_2,36343.948553
CHEMBL4284911_diffdock_3,503491.838573
CHEMBL4284911_diffdock_4,174845.712291
CHEMBL4284911_diffdock_5,96581198.322552
CHEMBL4284911_diffdock_6,1602689.431936
CHEMBL4284911_diffdock_7,2012527.194302
CHEMBL4284911_diffdock_8,50617883.500064
CHEMBL4284911_diffdock_9,810672.659878
CHEMBL4284911_diffdock_10,104845369.370006
CHEMBL4282688_diffdock_1,101366.479178
CHEMBL4282688_diffdock_2,938.084911
CHEMBL4282688_diffdock_3,2964.226134
CHEMBL4282688_diffdock_4,66701977.211150
CHEMBL4282688_diffdock_5,182856690.683670
CHEMBL4282688_diffdock_6,291.992725
CHEMBL4282688_diffdock_7,84927.729901
CHEMBL4282688_diffdock_8,567659988.598499
CHEMBL4282688_diffdock_9,12368.997623
CHEMBL4282688_diffdock_10,3384823.656352
CHEMBL3741526_diffdock_1,11071501.035752
CHEMBL3741526_diffdock_2,483458.552403
CHEMBL3741526_diffdock_3,19337433.511906
CHEMBL3741526_diffdock_4,3531853.087847
CHEMBL3741526_diffdock_5,153937995.673209
CHEMBL3741526_diffdock_6,1283569428.306673
CHEMBL3741526_diffdock_7,794409113.923234
CHEMBL3741526_diffdock_8,8409438509.112320
CHEMBL3741526_diffdock_9,148824.867564
CHEMBL3741526_diffdock_10,100323607.846148
CHEMBL2031311_diffdock_1,544029204624.907959
CHEMBL2031311_diffdock_2,528783791293.729553
CHEMBL2031311_diffdock_3,7000018097064.582031
CHEMBL2031311_diffdock_4,330101.964155
CHEMBL2031311_diffdock_5,50802508663372.515625
CHEMBL2031311_diffdock_6,93621906877.028107
CHEMBL2031311_diffdock_7,30023493895.308960
CHEMBL2031311_diffdock_8,239753354.111085
CHEMBL2031311_diffdock_9,196491905.982608
CHEMBL2031311_diffdock_10,14869563.395225
CHEMBL136511_diffdock_1,2704005.231001
CHEMBL136511_diffdock_2,8774.878783
CHEMBL136511_diffdock_3,3669.952515
CHEMBL136511_diffdock_4,1857.532119
CHEMBL136511_diffdock_5,312.995611
CHEMBL136511_diffdock_6,17538778.491303
CHEMBL136511_diffdock_7,508404.507665
CHEMBL136511_diffdock_8,284.643586
CHEMBL136511_diffdock_9,167876.592172
CHEMBL136511_diffdock_10,100323607.846148
CHEMBL4645726_diffdock_1,14549703676.673740
CHEMBL4645726_diffdock_2,44999547315.254784
CHEMBL4645726_diffdock_3,13499373888.132025
CHEMBL4645726_diffdock_4,657203036221.659668
CHEMBL4645726_diffdock_5,426124911603.930786
CHEMBL4645726_diffdock_6,1183072750.761601
CHEMBL4645726_diffdock_7,871093740.786493
CHEMBL4645726_diffdock_8,5698.939640
CHEMBL4645726_diffdock_9,100323607.846148
CHEMBL4645726_diffdock_10,100323607.846148
CHEMBL1928887_diffdock_1,3010.969601
CHEMBL1928887_diffdock_2,466.853940
CHEMBL1928887_diffdock_3,346.562428
CHEMBL1928887_diffdock_4,310979.559252
CHEMBL1928887_diffdock_5,997.874940
CHEMBL1928887_diffdock_6,522.508626
CHEMBL1928887_diffdock_7,6948.433302
CHEMBL1928887_diffdock_8,1131.108285
CHEMBL1928887_diffdock_9,8549.090615
CHEMBL1928887_diffdock_10,100323607.846148
CHEMBL3221558_diffdock_1,37350874.621525
CHEMBL3221558_diffdock_2,31.729351
CHEMBL3221558_diffdock_3,101436745.959717
CHEMBL3221558_diffdock_4,1082.661384
CHEMBL3221558_diffdock_5,70.469577
CHEMBL3221558_diffdock_6,1286510850828.012451
CHEMBL3221558_diffdock_7,2824586.160953
CHEMBL3221558_diffdock_8,537775.140233
CHEMBL3221558_diffdock_9,3296387.058836
CHEMBL3221558_diffdock_10,49325964.335261
CHEMBL4540138_diffdock_1,3410.286110
CHEMBL4540138_diffdock_2,449.035371
CHEMBL4540138_diffdock_3,21000.048754
CHEMBL4540138_diffdock_4,234.809513
CHEMBL4540138_diffdock_5,8984.315675
CHEMBL4540138_diffdock_6,2692.883983
CHEMBL4540138_diffdock_7,843.420050
CHEMBL4540138_diffdock_8,2570595010.175800
CHEMBL4540138_diffdock_9,100323607.846148
CHEMBL4540138_diffdock_10,100323607.846148
CHEMBL360190_diffdock_1,50295349296057.023438
CHEMBL360190_diffdock_2,1783958.388668
CHEMBL360190_diffdock_3,31099081.467823
CHEMBL360190_diffdock_4,708962.865198
CHEMBL360190_diffdock_5,896049.405198
CHEMBL360190_diffdock_6,7581578.170199
CHEMBL360190_diffdock_7,331087.845374
CHEMBL360190_diffdock_8,463631002647986.687500
CHEMBL360190_diffdock_9,329542.227696
CHEMBL360190_diffdock_10,11345692.857265
CHEMBL2442329_diffdock_1,2245.318190
CHEMBL2442329_diffdock_2,1461.821686
CHEMBL2442329_diffdock_3,282140.317976
CHEMBL2442329_diffdock_4,2943.663851
CHEMBL2442329_diffdock_5,33831.408422
CHEMBL2442329_diffdock_6,10365.720145
CHEMBL2442329_diffdock_7,6318.210522
CHEMBL2442329_diffdock_8,12678.486613
CHEMBL2442329_diffdock_9,634184197.145414
CHEMBL2442329_diffdock_10,100323607.846148
CHEMBL1243283_diffdock_1,2309.676177
CHEMBL1243283_diffdock_2,107219.937085
CHEMBL1243283_diffdock_3,1100.914968
CHEMBL1243283_diffdock_4,1072.698058
CHEMBL1243283_diffdock_5,13521.753275
CHEMBL1243283_diffdock_6,225861.741462
CHEMBL1243283_diffdock_7,2729.153337
CHEMBL1243283_diffdock_8,163036.605452
CHEMBL1243283_diffdock_9,6694395.500609
CHEMBL1243283_diffdock_10,9165.225939
CHEMBL3633151_diffdock_1,1261.873941
CHEMBL3633151_diffdock_2,15068.265810
CHEMBL3633151_diffdock_3,253717.805295
CHEMBL3633151_diffdock_4,184110.247442
CHEMBL3633151_diffdock_5,508117.591300
CHEMBL3633151_diffdock_6,79224665.117079
CHEMBL3633151_diffdock_7,898.999373
CHEMBL3633151_diffdock_8,24821278.650894
CHEMBL3633151_diffdock_9,39001110.546043
CHEMBL3633151_diffdock_10,3134808.521894
CHEMBL251732_diffdock_1,35596513428.932060
CHEMBL251732_diffdock_2,50717861780.807053
CHEMBL251732_diffdock_3,61733749.755152
CHEMBL251732_diffdock_4,76.991202
CHEMBL251732_diffdock_5,4627.120930
CHEMBL251732_diffdock_6,257.928941
CHEMBL251732_diffdock_7,76.987583
CHEMBL251732_diffdock_8,100404.121508
CHEMBL251732_diffdock_9,162357692811.001953
CHEMBL251732_diffdock_10,100323607.846148
CHEMBL4202955_diffdock_1,1.067409
CHEMBL4202955_diffdock_2,381.541928
CHEMBL4202955_diffdock_3,2.560477
CHEMBL4202955_diffdock_4,5.183040
CHEMBL4202955_diffdock_5,111846.850081
CHEMBL4202955_diffdock_6,2911.982233
CHEMBL4202955_diffdock_7,2.982182
CHEMBL4202955_diffdock_8,197.391843
CHEMBL4202955_diffdock_9,52.738312
CHEMBL4202955_diffdock_10,1166.398104
CHEMBL5181037_diffdock_1,46217.663639
CHEMBL5181037_diffdock_2,290944.412147
CHEMBL5181037_diffdock_3,643957.963435
CHEMBL5181037_diffdock_4,23735.747954
CHEMBL5181037_diffdock_5,4508.953554
CHEMBL5181037_diffdock_6,2145575.906144
CHEMBL5181037_diffdock_7,5395078.107959
CHEMBL5181037_diffdock_8,14493839588.041182
CHEMBL5181037_diffdock_9,1426096303.521183
CHEMBL5181037_diffdock_10,552595937.329577
CHEMBL4071058_diffdock_1,1177850797.156064
CHEMBL4071058_diffdock_2,5446.540503
CHEMBL4071058_diffdock_3,23787.565662
CHEMBL4071058_diffdock_4,4456.922020
CHEMBL4071058_diffdock_5,8506.578422
CHEMBL4071058_diffdock_6,10388.253379
CHEMBL4071058_diffdock_7,5003.819196
CHEMBL4071058_diffdock_8,1096823851.246691
CHEMBL4071058_diffdock_9,231191.825508
CHEMBL4071058_diffdock_10,100323607.846148
CHEMBL3759127_diffdock_1,106301.636368
CHEMBL3759127_diffdock_2,1163158.119093
CHEMBL3759127_diffdock_3,11277.015193
CHEMBL3759127_diffdock_4,79874.963421
CHEMBL3759127_diffdock_5,323580752.780509
CHEMBL3759127_diffdock_6,1826538.863920
CHEMBL3759127_diffdock_7,32009.987011
CHEMBL3759127_diffdock_8,8515297255.667526
CHEMBL3759127_diffdock_9,168879347232.095123
CHEMBL3759127_diffdock_10,8556483.800066
CHEMBL3806213_diffdock_1,5185.969289
CHEMBL3806213_diffdock_2,3227.627680
CHEMBL3806213_diffdock_3,3615.961929
CHEMBL3806213_diffdock_4,3697.716094
CHEMBL3806213_diffdock_5,4325370.304694
CHEMBL3806213_diffdock_6,16349180.294519
CHEMBL3806213_diffdock_7,3475.645913
CHEMBL3806213_diffdock_8,8943.864387
CHEMBL3806213_diffdock_9,100323607.846148
CHEMBL3806213_diffdock_10,100323607.846148
CHEMBL4850239_diffdock_1,14.232101
CHEMBL4850239_diffdock_2,13.045382
CHEMBL4850239_diffdock_3,336.627807
CHEMBL4850239_diffdock_4,1.245529
CHEMBL4850239_diffdock_5,228.438205
CHEMBL4850239_diffdock_6,98096.598094
CHEMBL4850239_diffdock_7,33.158674
CHEMBL4850239_diffdock_8,32.830940
CHEMBL4850239_diffdock_9,76.651092
CHEMBL4850239_diffdock_10,100323607.846148
CHEMBL1230790_diffdock_1,1804415.102781
CHEMBL1230790_diffdock_2,12.805348
CHEMBL1230790_diffdock_3,12.126615
CHEMBL1230790_diffdock_4,20.821957
CHEMBL1230790_diffdock_5,60.082312
CHEMBL1230790_diffdock_6,1805710.450191
CHEMBL1230790_diffdock_7,6814670.724524
CHEMBL1230790_diffdock_8,20.836241
CHEMBL1230790_diffdock_9,100323607.846148
CHEMBL1230790_diffdock_10,100323607.846148
CHEMBL1173457_diffdock_1,72.265752
CHEMBL1173457_diffdock_2,1245782.939189
CHEMBL1173457_diffdock_3,38131.219853
CHEMBL1173457_diffdock_4,5229.901047
CHEMBL1173457_diffdock_5,37424.959793
CHEMBL1173457_diffdock_6,513360.759234
CHEMBL1173457_diffdock_7,70595615.381261
CHEMBL1173457_diffdock_8,611389.661165
CHEMBL1173457_diffdock_9,48362360.927722
CHEMBL1173457_diffdock_10,82251.878306
CHEMBL4758204_diffdock_1,1075002471.615919
CHEMBL4758204_diffdock_2,116068.505982
CHEMBL4758204_diffdock_3,371498.531633
CHEMBL4758204_diffdock_4,181020898.155542
CHEMBL4758204_diffdock_5,57057.333160
CHEMBL4758204_diffdock_6,3886622.638035
CHEMBL4758204_diffdock_7,287925.675945
CHEMBL4758204_diffdock_8,5867922.393767
CHEMBL4758204_diffdock_9,2247476.579088
CHEMBL4758204_diffdock_10,173651654.847813
CHEMBL2064384_diffdock_1,11358882.141267
CHEMBL2064384_diffdock_2,6106551.677916
CHEMBL2064384_diffdock_3,10523.579657
CHEMBL2064384_diffdock_4,11888717.864184
CHEMBL2064384_diffdock_5,29496547.627921
CHEMBL2064384_diffdock_6,2845.398594
CHEMBL2064384_diffdock_7,625147.262785
CHEMBL2064384_diffdock_8,1394.013628
CHEMBL2064384_diffdock_9,2532558.855869
CHEMBL2064384_diffdock_10,100323607.846148
CHEMBL291496_diffdock_1,193060.262081
CHEMBL291496_diffdock_2,193150.887978
CHEMBL291496_diffdock_3,212962.434839
CHEMBL291496_diffdock_4,151557.277156
CHEMBL291496_diffdock_5,5429.564549
CHEMBL291496_diffdock_6,4218.474730
CHEMBL291496_diffdock_7,5432.575235
CHEMBL291496_diffdock_8,21506.291828
CHEMBL291496_diffdock_9,5694.597627
CHEMBL291496_diffdock_10,3501216.662688
CHEMBL4106607_diffdock_1,155483386.416514
CHEMBL4106607_diffdock_2,1249125359.041330
CHEMBL4106607_diffdock_3,14369542.510341
CHEMBL4106607_diffdock_4,53067681.457857
CHEMBL4106607_diffdock_5,636793.121441
CHEMBL4106607_diffdock_6,2661219560.434794
CHEMBL4106607_diffdock_7,7510.834974
CHEMBL4106607_diffdock_8,21494.697984
CHEMBL4106607_diffdock_9,1468421.260378
CHEMBL4106607_diffdock_10,5957656209.070108
CHEMBL2064380_diffdock_1,1514334.250788
CHEMBL2064380_diffdock_2,228753305.176011
CHEMBL2064380_diffdock_3,71947992.178317
CHEMBL2064380_diffdock_4,121409.650218
CHEMBL2064380_diffdock_5,72492722698.581253
CHEMBL2064380_diffdock_6,91806.263204
CHEMBL2064380_diffdock_7,3558003.126943
CHEMBL2064380_diffdock_8,613303136.565973
CHEMBL2064380_diffdock_9,72716648.221552
CHEMBL2064380_diffdock_10,155122138712.882629
CHEMBL5187605_diffdock_1,113270749882.697693
CHEMBL5187605_diffdock_2,46313.474498
CHEMBL5187605_diffdock_3,40646911.663565
CHEMBL5187605_diffdock_4,151580884.846712
CHEMBL5187605_diffdock_5,21167.960220
CHEMBL5187605_diffdock_6,2942727.886722
CHEMBL5187605_diffdock_7,1822986.731362
CHEMBL5187605_diffdock_8,1448175.207828
CHEMBL5187605_diffdock_9,23641563.136682
CHEMBL5187605_diffdock_10,541464026.080920
CHEMBL4127809_diffdock_1,7534770.621168
CHEMBL4127809_diffdock_2,226991824.804210
CHEMBL4127809_diffdock_3,514851.027782
CHEMBL4127809_diffdock_4,1067654.928094
CHEMBL4127809_diffdock_5,5126396.916797
CHEMBL4127809_diffdock_6,36013326.572182
CHEMBL4127809_diffdock_7,73440980.446053
CHEMBL4127809_diffdock_8,27938880.813893
CHEMBL4127809_diffdock_9,6157072.730841
CHEMBL4127809_diffdock_10,197060.876011
CHEMBL4849859_diffdock_1,5254508.771884
CHEMBL4849859_diffdock_2,15290988.350309
CHEMBL4849859_diffdock_3,351665388.746253
CHEMBL4849859_diffdock_4,1999990.131022
CHEMBL4849859_diffdock_5,711102638.444787
CHEMBL4849859_diffdock_6,2073843.896861
CHEMBL4849859_diffdock_7,5521932.662793
CHEMBL4849859_diffdock_8,2927858.397302
CHEMBL4849859_diffdock_9,4239057.710101
CHEMBL4849859_diffdock_10,3106192.854890
CHEMBL3416629_diffdock_1,76269.042954
CHEMBL3416629_diffdock_2,186969.503800
CHEMBL3416629_diffdock_3,611499605.815203
CHEMBL3416629_diffdock_4,476.079762
CHEMBL3416629_diffdock_5,165765.055894
CHEMBL3416629_diffdock_6,242994.372323
CHEMBL3416629_diffdock_7,470142.327821
CHEMBL3416629_diffdock_8,11274.661132
CHEMBL3416629_diffdock_9,46040.242980
CHEMBL3416629_diffdock_10,287688.914632
CHEMBL2333999_diffdock_1,1370110142.266673
CHEMBL2333999_diffdock_2,664.479760
CHEMBL2333999_diffdock_3,35472.709446
CHEMBL2333999_diffdock_4,899.022510
CHEMBL2333999_diffdock_5,598.466035
CHEMBL2333999_diffdock_6,1425.364409
CHEMBL2333999_diffdock_7,58967.135572
CHEMBL2333999_diffdock_8,3410.805635
CHEMBL2333999_diffdock_9,86351642.813176
CHEMBL2333999_diffdock_10,15634.626364
CHEMBL4552065_diffdock_1,64234.418586
CHEMBL4552065_diffdock_2,299693.913092
