ID,CNNscore
CHEMBL3937527_gnina_7,0.3927587867
CHEMBL3937527_gnina_8,0.4024813473
CHEMBL3937527_gnina_9,0.3890606761
CHEMBL3937527_gnina_10,0.3917996585
CHEMBL395591_gnina_1,0.8069245219
CHEMBL395591_gnina_2,0.7411169410
CHEMBL395591_gnina_3,0.7064850926
CHEMBL395591_gnina_4,0.6722681522
CHEMBL395591_gnina_5,0.6703882813
CHEMBL395591_gnina_6,0.6616506577
CHEMBL395591_gnina_7,0.6514409781
CHEMBL395591_gnina_8,0.6442485452
CHEMBL395591_gnina_9,0.6232337356
CHEMBL395591_gnina_10,0.6035446525
CHEMBL3960853_gnina_1,0.7728381753
CHEMBL3960853_gnina_2,0.7696789503
CHEMBL3960853_gnina_3,0.7084224820
CHEMBL3960853_gnina_4,0.6824971437
CHEMBL3960853_gnina_5,0.6416080594
CHEMBL3960853_gnina_6,0.5433986783
CHEMBL3960853_gnina_7,0.5071303248
CHEMBL3960853_gnina_8,0.4811938703
CHEMBL3960853_gnina_9,0.4290728569
CHEMBL3960853_gnina_10,0.4287096262
CHEMBL3967836_gnina_1,0.9691519141
CHEMBL3967836_gnina_2,0.9607819319
CHEMBL3967836_gnina_3,0.9585752487
CHEMBL3967836_gnina_4,0.9588658214
CHEMBL3967836_gnina_5,0.9498496056
CHEMBL3967836_gnina_6,0.9475735426
CHEMBL3967836_gnina_7,0.9404898286
CHEMBL3967836_gnina_8,0.9330470562
CHEMBL3967836_gnina_9,0.9367766380
CHEMBL3967836_gnina_10,0.9347556829
CHEMBL4067916_gnina_1,0.3267958164
CHEMBL4067916_gnina_2,0.2987178266
CHEMBL4067916_gnina_3,0.2907022834
CHEMBL4067916_gnina_4,0.2480452657
CHEMBL4067916_gnina_5,0.2346347719
CHEMBL4067916_gnina_6,0.2268182039
CHEMBL4067916_gnina_7,0.2025111914
CHEMBL4067916_gnina_8,0.1941383183
CHEMBL4067916_gnina_9,0.1351367384
CHEMBL4067916_gnina_10,0.1320191622
CHEMBL4068047_gnina_1,0.5520492196
CHEMBL4068047_gnina_2,0.5152653456
CHEMBL4068047_gnina_3,0.4220475554
CHEMBL4068047_gnina_4,0.3282429278
CHEMBL4068047_gnina_5,0.3004492223
CHEMBL4068047_gnina_6,0.2991850078
CHEMBL4068047_gnina_7,0.2893426716
CHEMBL4068047_gnina_8,0.2406804562
CHEMBL4068047_gnina_9,0.2371203154
CHEMBL4068047_gnina_10,0.2263942808
CHEMBL4068695_gnina_1,0.3896898925
CHEMBL4068695_gnina_2,0.3371175528
CHEMBL4068695_gnina_3,0.3301170766
CHEMBL4068695_gnina_4,0.2841247618
CHEMBL4068695_gnina_5,0.2734759152
CHEMBL4068695_gnina_6,0.2116685808
CHEMBL4068695_gnina_7,0.2045741230
CHEMBL4068695_gnina_8,0.2016908079
CHEMBL4068695_gnina_9,0.1807375550
CHEMBL4068695_gnina_10,0.1809227318
CHEMBL4070053_gnina_1,0.7928624749
CHEMBL4070053_gnina_2,0.7396575212
CHEMBL4070053_gnina_3,0.7198095322
CHEMBL4070053_gnina_4,0.5777350068
CHEMBL4070053_gnina_5,0.5293421745
CHEMBL4070053_gnina_6,0.5301001668
CHEMBL4070053_gnina_7,0.4879308939
CHEMBL4070053_gnina_8,0.4735153317
CHEMBL4070053_gnina_9,0.4656073451
CHEMBL4070053_gnina_10,0.4555529952
CHEMBL4071170_gnina_1,0.7796016335
CHEMBL4071170_gnina_2,0.6165447235
CHEMBL4071170_gnina_3,0.5048441291
CHEMBL4071170_gnina_4,0.4739509523
CHEMBL4071170_gnina_5,0.4436705112
CHEMBL4071170_gnina_6,0.4123448133
CHEMBL4071170_gnina_7,0.3971163630
CHEMBL4071170_gnina_8,0.4068294466
CHEMBL4071170_gnina_9,0.3758331239
CHEMBL4071170_gnina_10,0.3561570942
CHEMBL4074615_gnina_1,0.6458491683
CHEMBL4074615_gnina_2,0.5985338092
CHEMBL4074615_gnina_3,0.5236560106
CHEMBL4074615_gnina_4,0.5257533193
CHEMBL4074615_gnina_5,0.4994037747
CHEMBL4074615_gnina_6,0.4868975878
CHEMBL4074615_gnina_7,0.4611741602
CHEMBL4074615_gnina_8,0.4394469857
CHEMBL4074615_gnina_9,0.3588089645
CHEMBL4074615_gnina_10,0.3544337153
CHEMBL4077917_gnina_1,0.6808120012
CHEMBL4077917_gnina_2,0.6431307793
CHEMBL4077917_gnina_3,0.4901281595
CHEMBL4077917_gnina_4,0.4971103966
CHEMBL4077917_gnina_5,0.3759939075
CHEMBL4077917_gnina_6,0.3468457758
CHEMBL4077917_gnina_7,0.3385965824
CHEMBL4077917_gnina_8,0.3320715427
CHEMBL4077917_gnina_9,0.3222062886
CHEMBL4077917_gnina_10,0.2947885096
CHEMBL4080720_gnina_1,0.7965443730
CHEMBL4080720_gnina_2,0.6353274584
CHEMBL4080720_gnina_3,0.6223199964
CHEMBL4080720_gnina_4,0.5982478261
CHEMBL4080720_gnina_5,0.5913558602
CHEMBL4080720_gnina_6,0.5549148321
CHEMBL4080720_gnina_7,0.4753130376
CHEMBL4080720_gnina_8,0.4493886828
CHEMBL4080720_gnina_9,0.4270386100
CHEMBL4080720_gnina_10,0.4224529564
CHEMBL4080934_gnina_1,0.7356750369
CHEMBL4080934_gnina_2,0.7182146311
CHEMBL4080934_gnina_3,0.5416280627
CHEMBL4080934_gnina_4,0.4963549376
CHEMBL4080934_gnina_5,0.3705485761
CHEMBL4080934_gnina_6,0.3041831851
CHEMBL4080934_gnina_7,0.3068369031
CHEMBL4080934_gnina_8,0.3001613319
CHEMBL4080934_gnina_9,0.2785751522
CHEMBL4080934_gnina_10,0.2698894441
CHEMBL4082763_gnina_1,0.9347268343
CHEMBL4082763_gnina_2,0.8942416310
CHEMBL4082763_gnina_3,0.8347588778
CHEMBL4082763_gnina_4,0.8257063031
CHEMBL4082763_gnina_5,0.7103067636
CHEMBL4082763_gnina_6,0.6721321940
CHEMBL4082763_gnina_7,0.5637695193
CHEMBL4082763_gnina_8,0.5705516338
CHEMBL4082763_gnina_9,0.3674255610
CHEMBL4082763_gnina_10,0.3536632657
CHEMBL4088718_gnina_1,0.6453997493
CHEMBL4088718_gnina_2,0.5570745468
CHEMBL4088718_gnina_3,0.5217532516
CHEMBL4088718_gnina_4,0.4906391799
CHEMBL4088718_gnina_5,0.4602418840
CHEMBL4088718_gnina_6,0.4568116367
CHEMBL4088718_gnina_7,0.3491413593
CHEMBL4088718_gnina_8,0.3505932689
CHEMBL4088718_gnina_9,0.3174778819
CHEMBL4088718_gnina_10,0.2916473448
CHEMBL4091284_gnina_1,0.9782002568
CHEMBL4091284_gnina_2,0.9350300431
CHEMBL4091284_gnina_3,0.9336335659
CHEMBL4091284_gnina_4,0.9286112785
CHEMBL4091284_gnina_5,0.8983423710
CHEMBL4091284_gnina_6,0.8929898143
CHEMBL4091284_gnina_7,0.8672949076
CHEMBL4091284_gnina_8,0.8066229820
CHEMBL4091284_gnina_9,0.7778381705
CHEMBL4091284_gnina_10,0.7730005383
CHEMBL4096014_gnina_1,0.6752543449
CHEMBL4096014_gnina_2,0.4226464927
CHEMBL4096014_gnina_3,0.4047797918
CHEMBL4096014_gnina_4,0.4017089605
CHEMBL4096014_gnina_5,0.3786318004
CHEMBL4096014_gnina_6,0.3818622828
CHEMBL4096014_gnina_7,0.3675272763
CHEMBL4096014_gnina_8,0.3098106682
CHEMBL4096014_gnina_9,0.2200745344
CHEMBL4096014_gnina_10,0.2153974026
CHEMBL4107879_gnina_1,0.6082506776
CHEMBL4107879_gnina_2,0.5402367711
CHEMBL4107879_gnina_3,0.4586993456
CHEMBL4107879_gnina_4,0.4115493596
CHEMBL4107879_gnina_5,0.3734295666
CHEMBL4107879_gnina_6,0.3754067421
CHEMBL4107879_gnina_7,0.3590595722
CHEMBL4107879_gnina_8,0.3573837280
CHEMBL4107879_gnina_9,0.3470050097
CHEMBL4107879_gnina_10,0.3487501740
CHEMBL4164936_gnina_1,0.8697483540
CHEMBL4164936_gnina_2,0.5831545591
CHEMBL4164936_gnina_3,0.5023027658
CHEMBL4164936_gnina_4,0.4591022134
CHEMBL4164936_gnina_5,0.4327319860
CHEMBL4164936_gnina_6,0.4256147146
CHEMBL4164936_gnina_7,0.3792099059
CHEMBL4164936_gnina_8,0.3399497271
CHEMBL4164936_gnina_9,0.3007858694
CHEMBL4164936_gnina_10,0.2825782597
CHEMBL419137_gnina_1,0.6721562147
CHEMBL419137_gnina_2,0.6707010269
CHEMBL419137_gnina_3,0.6112645268
CHEMBL419137_gnina_4,0.5696787238
CHEMBL419137_gnina_5,0.5595406890
CHEMBL419137_gnina_6,0.5549097657
CHEMBL419137_gnina_7,0.5440232158
CHEMBL419137_gnina_8,0.5141851306
CHEMBL419137_gnina_9,0.5093500614
CHEMBL419137_gnina_10,0.4192109108
CHEMBL4214040_gnina_1,0.9473214149
CHEMBL4214040_gnina_2,0.9259610772
CHEMBL4214040_gnina_3,0.9201329350
CHEMBL4214040_gnina_4,0.8935542703
CHEMBL4214040_gnina_5,0.8068194985
CHEMBL4214040_gnina_6,0.7940310836
CHEMBL4214040_gnina_7,0.7338183522
CHEMBL4214040_gnina_8,0.7070327997
CHEMBL4214040_gnina_9,0.6735753417
CHEMBL4214040_gnina_10,0.6092571616
CHEMBL4226702_gnina_1,0.6230921149
CHEMBL4226702_gnina_2,0.4788340628
CHEMBL4226702_gnina_3,0.4125731587
CHEMBL4226702_gnina_4,0.3929751217
CHEMBL4226702_gnina_5,0.3447612524
CHEMBL4226702_gnina_6,0.2834109664
CHEMBL4226702_gnina_7,0.2470060140
CHEMBL4226702_gnina_8,0.2416247576
CHEMBL4226702_gnina_9,0.2229940295
CHEMBL4226702_gnina_10,0.2158044279
CHEMBL4228672_gnina_1,0.9076532722
CHEMBL4228672_gnina_2,0.8646006584
CHEMBL4228672_gnina_3,0.5899454355
CHEMBL4228672_gnina_4,0.5395076871
CHEMBL4228672_gnina_5,0.5391547680
CHEMBL4228672_gnina_6,0.3923109174
CHEMBL4228672_gnina_7,0.3343889117
CHEMBL4228672_gnina_8,0.3246972263
CHEMBL4228672_gnina_9,0.3276208341
CHEMBL4228672_gnina_10,0.3047570288
CHEMBL424853_gnina_1,0.5956830382
CHEMBL424853_gnina_2,0.5364189148
CHEMBL424853_gnina_3,0.4905565083
CHEMBL424853_gnina_4,0.4712531567
CHEMBL424853_gnina_5,0.4211644232
CHEMBL424853_gnina_6,0.4092207849
CHEMBL424853_gnina_7,0.3904227316
CHEMBL424853_gnina_8,0.3822476566
CHEMBL424853_gnina_9,0.3770067692
CHEMBL424853_gnina_10,0.2955704927
CHEMBL425402_gnina_1,0.7163019180
CHEMBL425402_gnina_2,0.7128059864
CHEMBL425402_gnina_3,0.6266816258
CHEMBL425402_gnina_4,0.6040443182
CHEMBL425402_gnina_5,0.5828801394
CHEMBL425402_gnina_6,0.5571049452
CHEMBL425402_gnina_7,0.5518411994
CHEMBL425402_gnina_8,0.5334532857
CHEMBL425402_gnina_9,0.5336112380
CHEMBL425402_gnina_10,0.5342113376
CHEMBL4284413_gnina_1,0.9076523185
CHEMBL4284413_gnina_2,0.8819919825
CHEMBL4284413_gnina_3,0.8781848550
CHEMBL4284413_gnina_4,0.8529981971
CHEMBL4284413_gnina_5,0.8058161139
CHEMBL4284413_gnina_6,0.8006543517
CHEMBL4284413_gnina_7,0.7527264357
CHEMBL4284413_gnina_8,0.7210927010
CHEMBL4284413_gnina_9,0.7215338945
CHEMBL4284413_gnina_10,0.7094287872
CHEMBL4288374_gnina_1,0.7134710550
CHEMBL4288374_gnina_2,0.6060624123
CHEMBL4288374_gnina_3,0.5759125352
CHEMBL4288374_gnina_4,0.5386811495
CHEMBL4288374_gnina_5,0.5281090736
CHEMBL4288374_gnina_6,0.4259630144
CHEMBL4288374_gnina_7,0.4234784245
CHEMBL4288374_gnina_8,0.4242700636
CHEMBL4288374_gnina_9,0.3707838953
CHEMBL4288374_gnina_10,0.3739170432
CHEMBL4293134_gnina_1,0.7029650807
CHEMBL4293134_gnina_2,0.5613856912
CHEMBL4293134_gnina_3,0.4720552266
CHEMBL4293134_gnina_4,0.4553932548
CHEMBL4293134_gnina_5,0.4480916560
CHEMBL4293134_gnina_6,0.4477899969
CHEMBL4293134_gnina_7,0.4314502180
CHEMBL4293134_gnina_8,0.4366933405
CHEMBL4293134_gnina_9,0.3369901776
CHEMBL4293134_gnina_10,0.3264292777
CHEMBL4435632_gnina_1,0.7740386128
CHEMBL4435632_gnina_2,0.7576656342
CHEMBL4435632_gnina_3,0.7328581810
CHEMBL4435632_gnina_4,0.7095006704
CHEMBL4435632_gnina_5,0.6952235699
CHEMBL4435632_gnina_6,0.6793895960
CHEMBL4435632_gnina_7,0.6769065857
CHEMBL4435632_gnina_8,0.6141600609
CHEMBL4435632_gnina_9,0.5598616600
CHEMBL4435632_gnina_10,0.5587726831
CHEMBL4439338_gnina_1,0.8117772341
CHEMBL4439338_gnina_2,0.6051526666
CHEMBL4439338_gnina_3,0.6020835042
CHEMBL4439338_gnina_4,0.5896342993
CHEMBL4439338_gnina_5,0.5566936135
CHEMBL4439338_gnina_6,0.4893164635
CHEMBL4439338_gnina_7,0.4432994425
CHEMBL4439338_gnina_8,0.3956732750
CHEMBL4439338_gnina_9,0.3846996427
CHEMBL4439338_gnina_10,0.3604668975
CHEMBL4441404_gnina_1,0.9558025599
CHEMBL4441404_gnina_2,0.9477524161
CHEMBL4441404_gnina_3,0.9478273988
CHEMBL4441404_gnina_4,0.9367820621
CHEMBL4441404_gnina_5,0.9255507588
CHEMBL4441404_gnina_6,0.8495658636
CHEMBL4441404_gnina_7,0.8170359731
CHEMBL4441404_gnina_8,0.8044660091
CHEMBL4441404_gnina_9,0.6918520331
CHEMBL4441404_gnina_10,0.6590461135
CHEMBL4443188_gnina_1,0.8940790296
CHEMBL4443188_gnina_2,0.8901440501
CHEMBL4443188_gnina_3,0.7733193040
CHEMBL4443188_gnina_4,0.6772535443
CHEMBL4443188_gnina_5,0.6447299123
CHEMBL4443188_gnina_6,0.6332391500
CHEMBL4443188_gnina_7,0.5137465596
CHEMBL4443188_gnina_8,0.5138352513
CHEMBL4443188_gnina_9,0.4641207755
CHEMBL4443188_gnina_10,0.4429777563
CHEMBL4454745_gnina_1,0.8602046371
CHEMBL4454745_gnina_2,0.7990515828
CHEMBL4454745_gnina_3,0.7637578845
CHEMBL4454745_gnina_4,0.7110052109
CHEMBL4454745_gnina_5,0.7184102535
CHEMBL4454745_gnina_6,0.5558459759
CHEMBL4454745_gnina_7,0.4956291914
CHEMBL4454745_gnina_8,0.4168978035
CHEMBL4454745_gnina_9,0.3434293866
CHEMBL4454745_gnina_10,0.2333631366
CHEMBL4457733_gnina_1,0.7522320747
CHEMBL4457733_gnina_2,0.7249568105
CHEMBL4457733_gnina_3,0.6869722009
CHEMBL4457733_gnina_4,0.6230569482
CHEMBL4457733_gnina_5,0.6237634420
CHEMBL4457733_gnina_6,0.6051431298
CHEMBL4457733_gnina_7,0.5637615323
CHEMBL4457733_gnina_8,0.5416682959
CHEMBL4457733_gnina_9,0.5410227180
CHEMBL4457733_gnina_10,0.5138439536
CHEMBL4462965_gnina_1,0.6953549385
CHEMBL4462965_gnina_2,0.6627053618
CHEMBL4462965_gnina_3,0.4648655057
CHEMBL4462965_gnina_4,0.4006383121
CHEMBL4462965_gnina_5,0.3853473067
CHEMBL4462965_gnina_6,0.3787826896
CHEMBL4462965_gnina_7,0.3685164452
CHEMBL4462965_gnina_8,0.3397955894
CHEMBL4462965_gnina_9,0.3317934573
CHEMBL4462965_gnina_10,0.2698930800
CHEMBL450319_gnina_1,0.7690600753
CHEMBL450319_gnina_2,0.6436184049
CHEMBL450319_gnina_3,0.5840812922
CHEMBL450319_gnina_4,0.5557202101
CHEMBL450319_gnina_5,0.5265281796
CHEMBL450319_gnina_6,0.5059235096
CHEMBL450319_gnina_7,0.5002691150
CHEMBL450319_gnina_8,0.4964756668
CHEMBL450319_gnina_9,0.4954705536
CHEMBL450319_gnina_10,0.4897322953
CHEMBL452980_gnina_1,0.7614563704
CHEMBL452980_gnina_2,0.6982367635
CHEMBL452980_gnina_3,0.6853671670
CHEMBL452980_gnina_4,0.6602988243
CHEMBL452980_gnina_5,0.6624743342
CHEMBL452980_gnina_6,0.6066015363
CHEMBL452980_gnina_7,0.5735723376
CHEMBL452980_gnina_8,0.5576302409
CHEMBL452980_gnina_9,0.5638362169
CHEMBL452980_gnina_10,0.5486616492
CHEMBL4549626_gnina_1,0.5535784364
CHEMBL4549626_gnina_2,0.5229018331
CHEMBL4549626_gnina_3,0.4483572543
CHEMBL4549626_gnina_4,0.4341322780
CHEMBL4549626_gnina_5,0.3753762245
CHEMBL4549626_gnina_6,0.3568170667
CHEMBL4549626_gnina_7,0.3444263637
CHEMBL4549626_gnina_8,0.3508795202
CHEMBL4549626_gnina_9,0.3387455940
CHEMBL4549626_gnina_10,0.2335529923
CHEMBL4569552_gnina_1,0.8828727007
CHEMBL4569552_gnina_2,0.7763909698
CHEMBL4569552_gnina_3,0.7311609983
CHEMBL4569552_gnina_4,0.6987141371
CHEMBL4569552_gnina_5,0.4752597809
CHEMBL4569552_gnina_6,0.4485458732
CHEMBL4569552_gnina_7,0.4150451124
CHEMBL4569552_gnina_8,0.4181388915
CHEMBL4569552_gnina_9,0.3673106730
CHEMBL4569552_gnina_10,0.3334615827
CHEMBL4583858_gnina_1,0.7974965572
CHEMBL4583858_gnina_2,0.6461036801
CHEMBL4583858_gnina_3,0.5710899830
CHEMBL4583858_gnina_4,0.5585008264
CHEMBL4583858_gnina_5,0.5636518002
CHEMBL4583858_gnina_6,0.5611491203
CHEMBL4583858_gnina_7,0.4961043000
CHEMBL4583858_gnina_8,0.4620105922
CHEMBL4583858_gnina_9,0.4145459235
CHEMBL4583858_gnina_10,0.4046997130
CHEMBL459_gnina_1,0.5300576091
CHEMBL459_gnina_2,0.5141106844
CHEMBL459_gnina_3,0.4911041856
CHEMBL459_gnina_4,0.4522112012
CHEMBL459_gnina_5,0.3423414826
CHEMBL459_gnina_6,0.3453938067
CHEMBL459_gnina_7,0.3344458342
CHEMBL459_gnina_8,0.3146222234
CHEMBL459_gnina_9,0.3126963973
CHEMBL459_gnina_10,0.3175865710
CHEMBL460721_gnina_1,0.7916755080
CHEMBL460721_gnina_2,0.7907463908
CHEMBL460721_gnina_3,0.7798870802
CHEMBL460721_gnina_4,0.7498251796
CHEMBL460721_gnina_5,0.7348683476
CHEMBL460721_gnina_6,0.7332789898
CHEMBL460721_gnina_7,0.6375209093
CHEMBL460721_gnina_8,0.6028197408
CHEMBL460721_gnina_9,0.5689933896
CHEMBL460721_gnina_10,0.5027953982
CHEMBL461869_gnina_1,0.8631637096
CHEMBL461869_gnina_2,0.7175679207
CHEMBL461869_gnina_3,0.6770008802
CHEMBL461869_gnina_4,0.6449517012
CHEMBL461869_gnina_5,0.6233221889
CHEMBL461869_gnina_6,0.5955244303
CHEMBL461869_gnina_7,0.5792522430
CHEMBL461869_gnina_8,0.5567252040
CHEMBL461869_gnina_9,0.5282058716
CHEMBL461869_gnina_10,0.4494255483
CHEMBL461967_gnina_1,0.7826827168
CHEMBL461967_gnina_2,0.6742763519
CHEMBL461967_gnina_3,0.6569949985
CHEMBL461967_gnina_4,0.6571875811
CHEMBL461967_gnina_5,0.6567659974
CHEMBL461967_gnina_6,0.6490291357
CHEMBL461967_gnina_7,0.5871711969
CHEMBL461967_gnina_8,0.5715006590
CHEMBL461967_gnina_9,0.5700064301
CHEMBL461967_gnina_10,0.5566959977
CHEMBL466174_gnina_1,0.7359544635
CHEMBL466174_gnina_2,0.6681185365
CHEMBL466174_gnina_3,0.5723302364
CHEMBL466174_gnina_4,0.5146005750
CHEMBL466174_gnina_5,0.5106243491
CHEMBL466174_gnina_6,0.4959742427
CHEMBL466174_gnina_7,0.4772385061
CHEMBL466174_gnina_8,0.4403052330
CHEMBL466174_gnina_9,0.4128938913
CHEMBL466174_gnina_10,0.3891541064
CHEMBL473543_gnina_1,0.6715456247
CHEMBL473543_gnina_2,0.6544191837
CHEMBL473543_gnina_3,0.6534228325
CHEMBL473543_gnina_4,0.6491615772
CHEMBL473543_gnina_5,0.5937222838
CHEMBL473543_gnina_6,0.5266600847
CHEMBL473543_gnina_7,0.5265876651
CHEMBL473543_gnina_8,0.5087994337
CHEMBL473543_gnina_9,0.5025091171
CHEMBL473543_gnina_10,0.4958901107
CHEMBL4745521_gnina_1,0.4965975881
CHEMBL4745521_gnina_2,0.4589611888
CHEMBL4745521_gnina_3,0.4130478501
CHEMBL4745521_gnina_4,0.3941721022
CHEMBL4745521_gnina_5,0.3945356607
CHEMBL4745521_gnina_6,0.3049960732
CHEMBL4745521_gnina_7,0.2743887901
CHEMBL4745521_gnina_8,0.2437307090
CHEMBL4745521_gnina_9,0.2349479944
CHEMBL4745521_gnina_10,0.2037565857
CHEMBL4749501_gnina_1,0.8989443779
CHEMBL4749501_gnina_2,0.8941477537
CHEMBL4749501_gnina_3,0.7629537582
CHEMBL4749501_gnina_4,0.7494050860
CHEMBL4749501_gnina_5,0.7341086864
CHEMBL4749501_gnina_6,0.7137502432
CHEMBL4749501_gnina_7,0.7034515738
CHEMBL4749501_gnina_8,0.6833902001
CHEMBL4749501_gnina_9,0.6625540853
CHEMBL4749501_gnina_10,0.6095413566
CHEMBL4750734_gnina_1,0.6721784472
CHEMBL4750734_gnina_2,0.6616166234
CHEMBL4750734_gnina_3,0.6495018005
CHEMBL4750734_gnina_4,0.6347222328
CHEMBL4750734_gnina_5,0.6018171310
CHEMBL4750734_gnina_6,0.5250132680
CHEMBL4750734_gnina_7,0.5228419900
CHEMBL4750734_gnina_8,0.5233322382
CHEMBL4750734_gnina_9,0.5021517277
CHEMBL4750734_gnina_10,0.5150327086
CHEMBL4759072_gnina_1,0.6191849113
CHEMBL4759072_gnina_2,0.4734905064
CHEMBL4759072_gnina_3,0.4654477239
CHEMBL4759072_gnina_4,0.4050873518
CHEMBL4759072_gnina_5,0.3680724800
CHEMBL4759072_gnina_6,0.3491829634
CHEMBL4759072_gnina_7,0.3339311779
CHEMBL4759072_gnina_8,0.2772276402
CHEMBL4759072_gnina_9,0.2768637240
CHEMBL4759072_gnina_10,0.2365542054
CHEMBL4759414_gnina_1,0.5093685985
CHEMBL4759414_gnina_2,0.5091668963
CHEMBL4759414_gnina_3,0.3668417037
CHEMBL4759414_gnina_4,0.3478541672
CHEMBL4759414_gnina_5,0.3209589124
CHEMBL4759414_gnina_6,0.3037049472
CHEMBL4759414_gnina_7,0.2753274441
CHEMBL4759414_gnina_8,0.2645978332
CHEMBL4759414_gnina_9,0.2471462041
CHEMBL4759414_gnina_10,0.2391340882
CHEMBL4776056_gnina_1,0.8241651058
CHEMBL4776056_gnina_2,0.8146210313
CHEMBL4776056_gnina_3,0.7888073325
CHEMBL4776056_gnina_4,0.6988106966
CHEMBL4776056_gnina_5,0.6715259552
CHEMBL4776056_gnina_6,0.6120388508
CHEMBL4776056_gnina_7,0.5008068681
CHEMBL4776056_gnina_8,0.4843436778
CHEMBL4776056_gnina_9,0.4671160877
CHEMBL4776056_gnina_10,0.4705544710
CHEMBL4787951_gnina_1,0.9251921177
CHEMBL4787951_gnina_2,0.8573494554
CHEMBL4787951_gnina_3,0.8152248263
CHEMBL4787951_gnina_4,0.7510798573
CHEMBL4787951_gnina_5,0.6883680224
CHEMBL4787951_gnina_6,0.6278106570
CHEMBL4787951_gnina_7,0.5321754217
CHEMBL4787951_gnina_8,0.4757214189
CHEMBL4787951_gnina_9,0.4676541388
CHEMBL4787951_gnina_10,0.4486738145
CHEMBL4794670_gnina_1,0.8053172231
CHEMBL4794670_gnina_2,0.5415974259
CHEMBL4794670_gnina_3,0.5175084472
CHEMBL4794670_gnina_4,0.5048894882
CHEMBL4794670_gnina_5,0.4903645515
CHEMBL4794670_gnina_6,0.4836138487
CHEMBL4794670_gnina_7,0.4307466447
CHEMBL4794670_gnina_8,0.4158137441
CHEMBL4794670_gnina_9,0.3885912597
CHEMBL4794670_gnina_10,0.3992714286
CHEMBL485065_gnina_1,0.6164357066
CHEMBL485065_gnina_2,0.5985348821
CHEMBL485065_gnina_3,0.5840731263
CHEMBL485065_gnina_4,0.5717232227
CHEMBL485065_gnina_5,0.5274469256
CHEMBL485065_gnina_6,0.4981048703
CHEMBL4228672_flexx_10,0.6523318291
CHEMBL3263359_flexx_01,0.0576005504
CHEMBL3263359_flexx_02,0.0508246869
CHEMBL3263359_flexx_03,0.0619801022
CHEMBL3263359_flexx_04,0.0599598810
CHEMBL3263359_flexx_05,0.1031254083
CHEMBL3263359_flexx_06,0.0453601778
CHEMBL3263359_flexx_07,0.1019920260
CHEMBL3263359_flexx_08,0.0451207533
CHEMBL3263359_flexx_09,0.0406935662
CHEMBL3263359_flexx_10,0.0393654257
CHEMBL5192038_flexx_01,0.0184292514
CHEMBL5192038_flexx_02,0.0103860740
CHEMBL5192038_flexx_03,0.0107105896
CHEMBL5192038_flexx_04,0.0211658739
CHEMBL5192038_flexx_05,0.0195594374
CHEMBL5192038_flexx_06,0.0092505869
CHEMBL5192038_flexx_07,0.0033196753
CHEMBL5192038_flexx_08,0.0324184597
CHEMBL5192038_flexx_09,0.0021628118
CHEMBL5192038_flexx_10,0.0073933285
CHEMBL3623286_flexx_01,0.0901566893
CHEMBL3623286_flexx_02,0.0602127537
CHEMBL3623286_flexx_03,0.0221687481
CHEMBL3623286_flexx_04,0.0504453294
CHEMBL3623286_flexx_05,0.2905292809
CHEMBL3623286_flexx_06,0.0260977745
CHEMBL3623286_flexx_07,0.1733283103
CHEMBL3623286_flexx_08,0.0217248853
CHEMBL3623286_flexx_09,0.1719011813
CHEMBL3623286_flexx_10,0.0738298669
CHEMBL2031296_flexx_01,0.0684248433
CHEMBL2031296_flexx_02,0.0814299658
CHEMBL2031296_flexx_03,0.4003815055
CHEMBL2031296_flexx_04,0.2893011868
CHEMBL2031296_flexx_05,0.2136343271
CHEMBL2031296_flexx_06,0.1417696476
CHEMBL2031296_flexx_07,0.1634176522
CHEMBL2031296_flexx_08,0.2780212462
CHEMBL2031296_flexx_09,0.1334209293
CHEMBL2031296_flexx_10,0.4523387551
CHEMBL3741026_flexx_01,0.1860288978
CHEMBL3741026_flexx_02,0.2069595903
CHEMBL3741026_flexx_03,0.0904092640
CHEMBL3741026_flexx_04,0.1330326349
CHEMBL3741026_flexx_05,0.1799689680
CHEMBL3741026_flexx_06,0.1002867296
CHEMBL3741026_flexx_07,0.0830187201
CHEMBL3741026_flexx_08,0.0906697288
CHEMBL3741026_flexx_09,0.1679777652
CHEMBL3741026_flexx_10,0.1083647609
CHEMBL3221557_flexx_01,0.1648667604
CHEMBL3221557_flexx_02,0.1690492630
CHEMBL3221557_flexx_03,0.0803008601
CHEMBL3221557_flexx_04,0.1258320808
CHEMBL3221557_flexx_05,0.0744064450
CHEMBL3221557_flexx_06,0.1303164661
CHEMBL3221557_flexx_07,0.1502433270
CHEMBL3221557_flexx_08,0.1145914271
CHEMBL3221557_flexx_09,0.1444652826
CHEMBL3221557_flexx_10,0.0438461453
CHEMBL4164936_flexx_01,0.0422027819
CHEMBL4164936_flexx_02,0.0022205261
CHEMBL4164936_flexx_03,0.0086203543
CHEMBL4164936_flexx_04,0.0061070798
CHEMBL4164936_flexx_05,0.0012321790
CHEMBL4164936_flexx_06,0.0009944661
CHEMBL4164936_flexx_07,0.0015493068
CHEMBL4164936_flexx_08,0.0726141185
CHEMBL4164936_flexx_09,0.0099838534
CHEMBL4164936_flexx_10,0.0624222457
CHEMBL593760_flexx_01,0.0147775467
CHEMBL593760_flexx_02,0.0633246154
CHEMBL593760_flexx_03,0.0168774165
